id,rep_id,period,grain,revenue,quota,attainment_pct,snapshot_date
72a1341e-b574-4f2e-baf2-0b89fda2d565,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-04,monthly,76710.87,18740.23,409.3379,2026-05-24
495b2561-cab3-489f-852f-1b97d12538ed,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-05,monthly,81624.26,18740.23,435.5563,2026-05-24
ab75b150-97f8-4183-b4c1-8715ef7b6019,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-05,monthly,15698.01,19462.31,80.6585,2026-05-24
c2427cf8-0a27-4426-b97c-ea4ef25454aa,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-06,monthly,15698.01,19462.31,80.6585,2026-05-24
980bdc63-fea5-4cf6-9061-f308c3a58449,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-07,monthly,17761.53,21101.82,84.1706,2026-05-24
25a84764-cca3-4aed-ba51-7b00928e4754,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-08,monthly,15698.01,21101.82,74.3917,2026-05-24
2e54fa47-791d-4ed4-a5e8-eff3e52c3ae4,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-09,monthly,16063.92,21101.82,76.1258,2026-05-24
432044cc-91b9-4fee-8bae-a3506b4d8db8,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-10,monthly,20282.77,21013.08,96.5245,2026-05-24
838e84ce-1984-4352-80b2-80b868fd0833,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-11,monthly,20282.77,21013.08,96.5245,2026-05-24
6bd2c94e-0d93-4177-b572-5e99eef6cb71,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-12,monthly,20282.77,21013.08,96.5245,2026-05-24
eb769e5f-e692-4ac4-ac9b-a61f7d484e21,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-01,monthly,27229.03,21041.0,129.4094,2026-05-24
71818bab-fe8e-4033-aecf-e28b8ad84ce4,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-02,monthly,27229.03,21041.0,129.4094,2026-05-24
4ba1d45d-fbbc-4b30-9b90-a332e3b8ebe9,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-03,monthly,27229.03,21041.0,129.4094,2026-05-24
b9ebd20e-25b6-47a5-a41f-9ec6985ad30f,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-04,monthly,32468.81,19490.73,166.5859,2026-05-24
c38eded9-5c31-405d-99d1-551c499a193d,ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-05,monthly,41830.67,19490.73,214.6182,2026-05-24
4a480610-5912-4c8a-ae2c-7cc620c0c61c,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-07,monthly,35234.02,21029.88,167.5426,2026-05-24
0e111570-c1e6-4f93-a64d-c30d775109b4,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-08,monthly,35234.02,21029.88,167.5426,2026-05-24
8230cb8e-822b-496b-9989-d76f51095090,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-09,monthly,40569.95,21029.88,192.9157,2026-05-24
9a9e5024-e437-4f3a-b38f-42ef4198886a,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-10,monthly,40569.95,19975.75,203.096,2026-05-24
6a6c7eb5-c4ea-4274-bdef-d9c1a1d02707,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-11,monthly,47448.26,19975.75,237.5293,2026-05-24
1d91b62e-db7c-4e36-998a-df8f9628504b,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-12,monthly,47448.26,19975.75,237.5293,2026-05-24
5771be31-5a3d-4ebc-88af-a64ca661f57a,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-01,monthly,51033.82,21270.01,239.9333,2026-05-24
58a6e0a9-65ef-4399-85b3-6c7b59f008c5,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-02,monthly,58128.58,21270.01,273.289,2026-05-24
be6b8047-9f9b-4213-821d-7dc0628ec0c8,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-03,monthly,65411.5,21270.01,307.5293,2026-05-24
5de66894-cf7c-4b8f-a0b1-15a4694859f5,2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-04,monthly,11014.47,0.0,0.0,2026-05-24
307390c0-cf7f-45ab-bab1-26d43d2fedd3,2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-05,monthly,11014.47,0.0,0.0,2026-05-24
fd080d95-716d-47c9-a251-331ba95f7375,2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-06,monthly,11014.47,0.0,0.0,2026-05-24
b282cbdd-c311-416a-95b7-b24b2cbeecce,2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-07,monthly,11014.47,0.0,0.0,2026-05-24
73ccb523-ad20-4646-a398-d599e30e6d7c,2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-08,monthly,18794.38,0.0,0.0,2026-05-24
8cd03c79-4f91-4e0b-99ca-8837f0534d1a,2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-09,monthly,18794.38,0.0,0.0,2026-05-24
0f986a36-9ff1-4270-8bb3-0cbc31cf236c,2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-10,monthly,19810.92,0.0,0.0,2026-05-24
beeea448-7c43-43d3-ab47-c2fb122965aa,2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-11,monthly,19089.95,0.0,0.0,2026-05-24
c41f7d40-a1b6-4d61-97b0-4e6419dfd212,2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-12,monthly,18794.38,0.0,0.0,2026-05-24
aff377cc-c44d-429c-8aca-d2dc130794a6,2e84bd52-7df5-459d-ab52-be0a4951d0d7,2026-01,monthly,28134.39,0.0,0.0,2026-05-24
bb6828e7-6213-41f8-be3c-70333364b960,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-05,monthly,19978.1,20776.03,96.1594,2026-05-24
2b43aaad-d99f-482b-946c-917328f96d61,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-06,monthly,25435.19,20776.03,122.4256,2026-05-24
d95e438b-864a-4799-b34d-8773c16afec7,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2026-05,monthly,46452.49,5079.96,914.4263,2026-05-24
790f2da0-a0b3-4702-aed4-38d9317b3c68,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-12,monthly,18028.5,20427.72,88.2551,2026-05-24
d77f5c76-eeb3-4448-812c-1068c0b39038,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-01,monthly,16264.01,19536.44,83.2496,2026-05-24
0382a0f2-0123-4efd-bc24-c56d71e35a5e,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-02,monthly,18687.43,19536.44,95.6542,2026-05-24
64249ed8-3309-4953-bb41-0a0248cd5192,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-03,monthly,22108.69,19536.44,113.1664,2026-05-24
a371e724-3618-4786-ba2d-eac62530cb8a,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-04,monthly,26765.48,18407.03,145.409,2026-05-24
cd190996-63f0-4447-a1bf-a17cfcc5d900,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-05,monthly,31288.99,18407.03,169.9839,2026-05-24
77caa09c-d008-4704-9501-5207d3ac339e,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-09,monthly,25439.57,20199.46,125.9418,2026-05-24
8a4a3e4f-5ec4-45d0-8034-7dc231b6cf37,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-10,monthly,26533.05,21248.35,124.8711,2026-05-24
46493883-7fb8-4610-91e2-ffb23c8e6126,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-11,monthly,25439.57,21248.35,119.7249,2026-05-24
83109cb7-e7e6-45e5-bd54-5a73c2db8d75,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-12,monthly,25699.07,21248.35,120.9462,2026-05-24
4fbd911b-ab51-49ff-9e83-eac915189bc5,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-01,monthly,37672.9,20440.12,184.3086,2026-05-24
6a282c03-932b-40db-bf71-aa9188338878,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-02,monthly,36538.9,20440.12,178.7607,2026-05-24
06692716-6404-4530-bfcb-a571dbeda21f,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-03,monthly,37905.66,20440.12,185.4473,2026-05-24
c8394e2b-8f04-4f2e-95c6-fa4211cb9a09,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-04,monthly,41109.29,21482.15,191.3649,2026-05-24
7f367b70-b1ec-4a77-9dd6-5e734ea9401e,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-05,monthly,49647.64,21482.15,231.1112,2026-05-24
6f5aae57-f0b7-4b57-8051-a68d41606179,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-05,monthly,27857.76,21042.91,132.3855,2026-05-24
17fd717a-4d99-4673-bea5-2d7be46aac2e,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-06,monthly,27857.76,21042.91,132.3855,2026-05-24
5be2fdab-dcc3-4b62-ae42-baec596e6670,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-07,monthly,27857.76,20157.12,138.2031,2026-05-24
2efa0e62-0ec9-45d6-9d74-07255b069171,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-08,monthly,41499.71,20157.12,205.8812,2026-05-24
892220f4-f8b5-4213-aaea-eb8f6d456ff1,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-09,monthly,45629.69,20157.12,226.3701,2026-05-24
753dba8d-cca0-4e14-bc39-b2683acd6a80,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-10,monthly,44917.66,18514.66,242.6059,2026-05-24
b3dc9747-33b4-4742-b8ef-640e529eee4c,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-11,monthly,44917.66,18514.66,242.6059,2026-05-24
766759cf-5a03-4188-97db-73fb3d627af0,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-12,monthly,44917.66,18514.66,242.6059,2026-05-24
58137b15-a241-42de-b224-b808dbb202f2,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-01,monthly,46292.11,19691.01,235.0927,2026-05-24
7babaa8c-881a-4d56-8b0c-b46d8f357103,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-02,monthly,51736.96,19691.01,262.7441,2026-05-24
63327bb6-4ce7-4866-9d50-2fdce526e2fa,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-03,monthly,59598.52,19691.01,302.6687,2026-05-24
a9ac089f-95e0-4dc6-accc-384663c27c49,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-04,monthly,65411.83,18456.86,354.4039,2026-05-24
0f9c76c8-33e2-460d-874e-6009661a21f3,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-05,monthly,64405.38,18456.86,348.9509,2026-05-24
efe54801-71af-4198-bb49-347dc68b36bd,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2026-03,monthly,33902.11,5173.33,655.3251,2026-05-24
19e5e233-6fbf-4730-9726-a5b08d4a2217,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2026-04,monthly,38817.21,5079.96,764.1243,2026-05-24
0b155138-408a-49a8-b446-c23d8ee0f226,70828046-099d-4fe1-a262-4b11ec73efde,2026-03,monthly,33917.15,19026.95,178.2585,2026-05-24
39630d59-5bb6-4562-89dd-f59526fa583b,70828046-099d-4fe1-a262-4b11ec73efde,2026-04,monthly,39823.62,19213.73,207.2665,2026-05-24
519eb25e-08ec-42ba-923d-1e4427eeda50,70828046-099d-4fe1-a262-4b11ec73efde,2026-05,monthly,42510.98,19213.73,221.2532,2026-05-24
0c39fc04-591e-49dd-95aa-ba401816c914,bd4bb10e-e400-49c5-b578-c2be546c1562,2026-04,monthly,39888.22,7994.67,498.9352,2026-05-24
f4d15e16-3dcc-47b1-9788-2cd89363ef2e,bd4bb10e-e400-49c5-b578-c2be546c1562,2026-05,monthly,37555.53,7994.67,469.7571,2026-05-24
6a271f0d-04c7-4205-ace4-5135cbbcdae4,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-11,monthly,18360.29,4890.64,375.4172,2026-05-24
00ba7367-e7dc-45b5-9ed4-ad095edc1b26,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-12,monthly,18360.29,4890.64,375.4172,2026-05-24
a9a4a2ad-c834-4391-81f6-a576e68d156a,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2026-01,monthly,23331.55,5173.33,450.997,2026-05-24
b3ceeebf-a461-4a1a-9fb4-725ed5ffd015,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2026-02,monthly,23331.55,5173.33,450.997,2026-05-24
281523f6-0d68-4bb5-babd-bc67180b52b0,d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-04,monthly,8243.82,21042.91,39.1762,2026-05-24
5207a694-cf7b-442c-971a-4f37179f5c52,bd4bb10e-e400-49c5-b578-c2be546c1562,2026-02,monthly,23597.96,7571.72,311.6593,2026-05-24
3134f1f4-5850-4941-be5b-27b78df5fe8a,bd4bb10e-e400-49c5-b578-c2be546c1562,2026-03,monthly,27150.92,7571.72,358.5834,2026-05-24
1f3be5a8-4d18-4ae8-854b-cd90f3050aa9,2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-04,monthly,13668.71,20776.03,65.7908,2026-05-24
de12899e-0a0d-4d03-af27-b6ebe3d4a487,70828046-099d-4fe1-a262-4b11ec73efde,2025-04,monthly,12687.02,19089.89,66.4594,2026-05-24
84882c92-f7f2-49a3-9ce7-7aaab1b6a3a5,70828046-099d-4fe1-a262-4b11ec73efde,2025-05,monthly,11404.63,19089.89,59.7417,2026-05-24
3cf6be34-3d4f-4db2-88ae-61ec6616694a,70828046-099d-4fe1-a262-4b11ec73efde,2025-06,monthly,11404.63,19089.89,59.7417,2026-05-24
de3f57db-f583-42a0-8bde-875980242640,70828046-099d-4fe1-a262-4b11ec73efde,2025-07,monthly,11404.63,21127.02,53.9812,2026-05-24
6128a5ae-1418-4a58-9dc3-3105b4f07914,70828046-099d-4fe1-a262-4b11ec73efde,2025-08,monthly,10649.45,21127.02,50.4068,2026-05-24
d20888f5-126e-4b2e-b0f1-cdecf718fb3b,70828046-099d-4fe1-a262-4b11ec73efde,2025-09,monthly,16299.88,21127.02,77.1518,2026-05-24
3e6136a9-d66f-44e4-9288-4123829f0ed7,70828046-099d-4fe1-a262-4b11ec73efde,2025-10,monthly,17068.19,18786.39,90.854,2026-05-24
b9721470-d640-449d-bb93-8f1e130923d9,70828046-099d-4fe1-a262-4b11ec73efde,2025-11,monthly,18312.96,18786.39,97.4799,2026-05-24
f913e7ab-c767-4651-a830-b92f45ae3558,70828046-099d-4fe1-a262-4b11ec73efde,2025-12,monthly,16777.48,18786.39,89.3066,2026-05-24
c22734f3-11bf-4588-8fc6-aebae63da2a7,70828046-099d-4fe1-a262-4b11ec73efde,2026-01,monthly,17068.19,19026.95,89.7053,2026-05-24
ff3e58f7-c7a2-4900-ab4c-d35499acf65a,70828046-099d-4fe1-a262-4b11ec73efde,2026-02,monthly,22083.63,19026.95,116.065,2026-05-24
da02fd14-d715-4cda-ae55-d8bb9e20c82c,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-05,monthly,11982.26,20494.71,58.4651,2026-05-24
8f3c0422-f0f2-4867-9193-20caec7cf615,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-06,monthly,11982.26,20494.71,58.4651,2026-05-24
73f19255-8845-4028-8df5-75d5f1aafcba,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-07,monthly,11982.26,20199.46,59.3197,2026-05-24
0b32ed60-a8d3-4f8e-a8c6-67eb242c67fe,7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-08,monthly,11982.26,20199.46,59.3197,2026-05-24
a4c49d35-c339-4b63-b763-999562ff991a,bd4bb10e-e400-49c5-b578-c2be546c1562,2026-01,monthly,12500.65,7571.72,165.0966,2026-05-24
ec5dfb95-50d3-4422-be11-42f6b8b372cf,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2025-07,monthly,6890.2,8556.0,80.5307,2026-05-24
9e8572fe-579b-4bc8-ac6b-d33bddf64274,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2025-08,monthly,6890.2,8556.0,80.5307,2026-05-24
08d79958-4fd7-46cf-b22c-86d8dcca4d0a,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2025-09,monthly,6890.2,8556.0,80.5307,2026-05-24
ad02261b-bfb1-4e16-83a4-cdb26f2144a5,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2025-10,monthly,6890.2,7374.91,93.4276,2026-05-24
718cf248-8335-4f4f-a09b-4c6de8a1ed4a,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2025-11,monthly,6890.2,7374.91,93.4276,2026-05-24
8aaa6baa-2be4-48b8-8b66-884d808007be,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2025-12,monthly,6890.2,7374.91,93.4276,2026-05-24
9f630d6b-d956-459a-b27b-caf1551ccd10,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2026-01,monthly,6890.2,8144.53,84.5991,2026-05-24
0ca6b084-fff7-43bb-8e3c-02e0f6493034,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2026-02,monthly,6890.2,8144.53,84.5991,2026-05-24
ff499ed7-2470-4df3-b662-d13114f53354,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2026-03,monthly,6890.2,8144.53,84.5991,2026-05-24
66a16815-d41b-4142-b98a-ba312036f09b,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2026-04,monthly,10347.2,8501.84,121.7054,2026-05-24
8bf006ca-2318-4e15-b157-5a5f5014e114,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2026-05,monthly,18128.92,8501.84,213.2353,2026-05-24
ea5a80d8-dfa1-41ad-89e0-12df9c117770,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-05,monthly,4638.13,7783.55,59.5889,2026-05-24
9b2fa961-837d-4489-8375-7239f02b2f15,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-06,monthly,4638.13,7783.55,59.5889,2026-05-24
d33e4acf-03d0-419a-b88f-08ea413b3fa6,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-07,monthly,4638.13,7770.41,59.6896,2026-05-24
351c8c28-b8fd-4e40-b9a0-5d477529d7b4,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-08,monthly,4638.13,7770.41,59.6896,2026-05-24
7c699eb5-dc48-4f33-848d-00aae6d97a11,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-09,monthly,4638.13,7770.41,59.6896,2026-05-24
db2edd8e-773f-4fa4-8417-31c67bf051f2,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-10,monthly,4638.13,8321.83,55.7345,2026-05-24
00277125-1f34-4408-a2bb-54cebd1f2482,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-11,monthly,5168.89,8321.83,62.1124,2026-05-24
d4e979d4-5c0a-4c55-b340-0744b35ebe02,bd4bb10e-e400-49c5-b578-c2be546c1562,2025-12,monthly,4638.13,8321.83,55.7345,2026-05-24
32675cf5-dee1-4281-bd99-5e83065eb943,7526c649-bbdb-4001-a38d-9586cce08af3,2025-04,monthly,8288.87,7460.9,111.0974,2026-05-24
b11ace75-20b5-40d0-b9dc-ef33860e214b,7526c649-bbdb-4001-a38d-9586cce08af3,2025-05,monthly,8288.87,7460.9,111.0974,2026-05-24
4eaadb07-2af2-4c9a-8ec6-37d6e6c07471,7526c649-bbdb-4001-a38d-9586cce08af3,2025-06,monthly,8288.87,7460.9,111.0974,2026-05-24
8f481800-c55b-4f5a-b942-66e5d8e23a88,7526c649-bbdb-4001-a38d-9586cce08af3,2025-07,monthly,8288.87,8405.89,98.6078,2026-05-24
b2a2a0b4-392e-4d60-bf22-c0f10a07c2da,7526c649-bbdb-4001-a38d-9586cce08af3,2025-08,monthly,8288.87,8405.89,98.6078,2026-05-24
2c705700-8c9b-4d08-8042-0a1af29a737e,7526c649-bbdb-4001-a38d-9586cce08af3,2025-09,monthly,8288.87,8405.89,98.6078,2026-05-24
dd477b78-d065-4892-8e3c-86db363d634c,7526c649-bbdb-4001-a38d-9586cce08af3,2025-10,monthly,8288.87,7844.66,105.6626,2026-05-24
cbce302c-8aad-4251-a1b0-4c097331a32a,7526c649-bbdb-4001-a38d-9586cce08af3,2025-11,monthly,8288.87,7844.66,105.6626,2026-05-24
ea665feb-54d5-418c-bdfc-48d8cf6deddc,7526c649-bbdb-4001-a38d-9586cce08af3,2025-12,monthly,8288.87,7844.66,105.6626,2026-05-24
5e54a448-fc26-47cf-8692-cdc8cc5c7933,7526c649-bbdb-4001-a38d-9586cce08af3,2026-01,monthly,8288.87,8064.63,102.7805,2026-05-24
0f59030b-1134-4a35-a6ac-8805f458228d,7526c649-bbdb-4001-a38d-9586cce08af3,2026-02,monthly,16062.89,8064.63,199.1769,2026-05-24
5cf4112a-10a6-4deb-b44e-b420fdfc3c5d,7526c649-bbdb-4001-a38d-9586cce08af3,2026-03,monthly,16062.89,8064.63,199.1769,2026-05-24
7d14b917-d971-471c-8bf4-07632bdd9918,7526c649-bbdb-4001-a38d-9586cce08af3,2026-04,monthly,20349.17,8008.87,254.0829,2026-05-24
99b66687-15d7-43d7-ad0e-50a5e4545550,7526c649-bbdb-4001-a38d-9586cce08af3,2026-05,monthly,21339.87,8008.87,266.4529,2026-05-24
59ba3184-76fb-45ab-9b58-2dbd5edc064e,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-05,monthly,6044.02,4677.95,129.2023,2026-05-24
07d7aa27-cd6c-4d4d-afad-4651de27d194,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-06,monthly,6044.02,4677.95,129.2023,2026-05-24
22dd81ad-a645-4e63-b119-b60da5def0e5,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-07,monthly,6044.02,4962.03,121.8055,2026-05-24
90e82205-d82a-4164-a069-8150025fabc3,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-08,monthly,6044.02,4962.03,121.8055,2026-05-24
1e8ce488-c29e-417b-a681-3ecee2701c7e,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-09,monthly,6044.02,4962.03,121.8055,2026-05-24
6eed91c3-9d52-43ff-8823-8fcae021b807,2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2025-10,monthly,6044.02,4890.64,123.5835,2026-05-24
5310415f-24d1-4e44-a0ba-9d09d7481fe8,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-05,monthly,4922.28,20152.61,24.425,2026-05-24
b8df1ff9-ddca-4657-9b11-a89977ee80b0,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-06,monthly,4922.28,20152.61,24.425,2026-05-24
bece8ca6-6448-43dd-94fb-b3b0c5085a31,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-07,monthly,4922.28,20959.72,23.4845,2026-05-24
34165dff-47be-4d7e-b520-8d11b8048187,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-08,monthly,4922.28,20959.72,23.4845,2026-05-24
1d700f49-d7e9-452f-8d81-035826a83b6a,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-09,monthly,4922.28,20959.72,23.4845,2026-05-24
0011df0c-78e6-40d8-bf26-2b0059c5a402,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-10,monthly,4035.04,20427.72,19.7528,2026-05-24
056e4a8e-762a-4a17-8ceb-c662bc57f063,a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-11,monthly,4922.28,20427.72,24.0961,2026-05-24
862ea61d-cdad-42da-b535-11676e077786,f2c0b9d2-c44d-4ae1-9353-3b3f3fc2a1c2,2026-Q2,quarterly,28476.12,25505.52,111.6469,2026-05-24
