id,sales_unit_id,user_id,credit_type,credit_percent,credit_amount,source_system,created_at
25ce8723-d004-44a7-a8ea-90788abbff21,3d382bf4-2a3b-40da-8a5b-1b65a024e820,526c0654-ca12-44f6-aabf-84f5cadc0933,sdr_sourced,0.1343,60228.09,generated,2026-09-04T17:56:35.136989+00:00
5f69e254-4fb2-4c62-a955-d6ec584b8b15,3d382bf4-2a3b-40da-8a5b-1b65a024e820,530f2077-c2b8-4d68-a06d-6c2885dae42b,overlay_specialist,0.1336,59914.17,generated,2026-09-04T17:56:35.136994+00:00
3ac1b38b-8476-40bf-8a2a-161537a8a5e0,f5ca9650-8f1e-4930-a02a-011eceb2f165,530f2077-c2b8-4d68-a06d-6c2885dae42b,primary_ae,0.7803,267868.87,generated,2026-09-04T17:56:35.137002+00:00
e19ed511-9355-4282-82fb-1506cd698b14,f5ca9650-8f1e-4930-a02a-011eceb2f165,657290c0-f16d-42ee-a0e2-0dd8ba4b53f0,sdr_sourced,0.1505,51665.08,generated,2026-09-04T17:56:35.137008+00:00
6cd94a9a-3426-40d7-8806-965abc9bc68e,f5ca9650-8f1e-4930-a02a-011eceb2f165,bed0082a-91f9-4579-a7b6-e37bc4dd389f,overlay_specialist,0.0692,23755.64,generated,2026-09-04T17:56:35.137014+00:00
b374ac79-d92f-4867-bf65-5e389ffa6187,a13ae3d7-5a1a-416c-a3a2-61b83cfb70fe,575f193f-1ef4-4599-be01-a308f1fa8745,primary_ae,0.7135,63500.29,generated,2026-09-04T17:56:35.137022+00:00
7bd0d10e-1243-43af-bec2-4f23aa1f4b6b,a13ae3d7-5a1a-416c-a3a2-61b83cfb70fe,d08ec85b-3215-4a66-8391-9597c151ee15,sdr_sourced,0.1535,13661.24,generated,2026-09-04T17:56:35.137027+00:00
49b8526c-719f-4168-b9dd-8b349d8f5d3c,a13ae3d7-5a1a-416c-a3a2-61b83cfb70fe,c3088c1a-f33b-4ec5-8b74-622943b56945,overlay_specialist,0.133,11836.77,generated,2026-09-04T17:56:35.137033+00:00
f52aa70b-7884-44f9-abfe-d9802b62de02,df32bb05-a380-4649-a546-4a9bb7f25a6e,d08ec85b-3215-4a66-8391-9597c151ee15,primary_ae,0.8113,106952.01,generated,2026-09-04T17:56:35.137040+00:00
30d025d5-d0ac-4e84-8522-ad744a854f32,df32bb05-a380-4649-a546-4a9bb7f25a6e,3fadd7c0-7a85-4241-8b31-fbbe7c31a960,sdr_sourced,0.1249,16465.31,generated,2026-09-04T17:56:35.137046+00:00
7ab70648-5f49-4239-9ffc-fab39354ae7c,df32bb05-a380-4649-a546-4a9bb7f25a6e,530f2077-c2b8-4d68-a06d-6c2885dae42b,overlay_specialist,0.0638,8410.62,generated,2026-09-04T17:56:35.137052+00:00
8fe06080-1883-45e9-aec6-92f7579e4c02,373a1ab5-7e07-4b53-8b45-05aafb1e85b5,a90b8083-32fc-4a1c-8254-c06bf5163434,primary_ae,0.7162,65800.17,generated,2026-09-04T17:56:35.137059+00:00
ab98c86a-b4d1-4577-9bc5-9830c3fb7df2,373a1ab5-7e07-4b53-8b45-05aafb1e85b5,d08ec85b-3215-4a66-8391-9597c151ee15,sdr_sourced,0.1798,16518.95,generated,2026-09-04T17:56:35.137065+00:00
c0971150-12c0-4aaa-8bee-25bbeff4104f,373a1ab5-7e07-4b53-8b45-05aafb1e85b5,d08ec85b-3215-4a66-8391-9597c151ee15,overlay_specialist,0.104,9554.9,generated,2026-09-04T17:56:35.137071+00:00
06767e34-8e61-4ca3-b0aa-7cd877913465,7205b1fd-95e0-4d11-a5ba-ea0b6f6c09ad,530f2077-c2b8-4d68-a06d-6c2885dae42b,primary_ae,0.7587,183083.82,generated,2026-09-04T17:56:35.137078+00:00
e3174161-b1ff-4c34-a032-aee455c92f09,7205b1fd-95e0-4d11-a5ba-ea0b6f6c09ad,f4065a66-ac1e-4bf8-a66d-70bd1dcb0d95,sdr_sourced,0.1207,29126.42,generated,2026-09-04T17:56:35.137084+00:00
c8e1b555-6071-4a61-b235-e1f1df5ef483,7205b1fd-95e0-4d11-a5ba-ea0b6f6c09ad,9f678c9a-5f3a-4b54-8c26-699b2c480d00,overlay_specialist,0.1206,29102.29,generated,2026-09-04T17:56:35.137090+00:00
cc5c7ed3-2a7a-4e8b-a58c-e5665262cb9e,09355636-9566-49a4-8714-b7a5d51b9055,526c0654-ca12-44f6-aabf-84f5cadc0933,primary_ae,0.7295,223331.44,generated,2026-09-04T17:56:35.137097+00:00
1fa99ec7-5045-4a70-b556-60ffe71a35d3,09355636-9566-49a4-8714-b7a5d51b9055,bed0082a-91f9-4579-a7b6-e37bc4dd389f,sdr_sourced,0.1753,53666.9,generated,2026-09-04T17:56:35.137103+00:00
d95599dd-0baa-4445-87c6-4874056425df,09355636-9566-49a4-8714-b7a5d51b9055,bed0082a-91f9-4579-a7b6-e37bc4dd389f,overlay_specialist,0.0952,29144.83,generated,2026-09-04T17:56:35.137110+00:00
7142e2f2-96ee-4f82-a3e9-1d029fea17ba,7dd69b54-1b7a-4689-9391-502df43cde8e,d5d2e36d-0951-4484-9e67-34e108dfd927,primary_ae,0.8152,242557.44,generated,2026-09-04T17:56:35.137118+00:00
03f81c0d-88a9-409d-a87b-168bcaa25a19,7dd69b54-1b7a-4689-9391-502df43cde8e,526c0654-ca12-44f6-aabf-84f5cadc0933,sdr_sourced,0.1268,37728.51,generated,2026-09-04T17:56:35.137124+00:00
61c541dd-ca03-43c1-9e89-9a5b6d792e77,7dd69b54-1b7a-4689-9391-502df43cde8e,526c0654-ca12-44f6-aabf-84f5cadc0933,overlay_specialist,0.058,17257.52,generated,2026-09-04T17:56:35.137129+00:00
6457c208-d6e4-4040-90c9-ce2d144671c4,3098ecbf-6038-4633-9192-b51fa246a685,d5d2e36d-0951-4484-9e67-34e108dfd927,primary_ae,0.7348,361042.94,generated,2026-09-04T17:56:35.137137+00:00
a82f7a82-25fd-4bd2-86da-51494064ee2c,3098ecbf-6038-4633-9192-b51fa246a685,9f678c9a-5f3a-4b54-8c26-699b2c480d00,sdr_sourced,0.1371,67363.89,generated,2026-09-04T17:56:35.137143+00:00
66f2d64a-0b4c-4b28-9504-fc67d488f040,3098ecbf-6038-4633-9192-b51fa246a685,3fadd7c0-7a85-4241-8b31-fbbe7c31a960,overlay_specialist,0.1281,62941.75,generated,2026-09-04T17:56:35.137149+00:00
cecdd594-2ae2-42fd-aeb1-d6de8f75648c,bfe7dd1d-431c-4f1a-b3cf-2cedccaec3ed,9f678c9a-5f3a-4b54-8c26-699b2c480d00,primary_ae,0.7015,66551.49,generated,2026-09-04T17:56:35.137156+00:00
e2d34dd4-708c-4776-b55e-1e35fafee7f5,bfe7dd1d-431c-4f1a-b3cf-2cedccaec3ed,bed0082a-91f9-4579-a7b6-e37bc4dd389f,sdr_sourced,0.1856,17607.92,generated,2026-09-04T17:56:35.137162+00:00
2c280512-f7b5-493e-a60f-7ff4408fd331,bfe7dd1d-431c-4f1a-b3cf-2cedccaec3ed,575f193f-1ef4-4599-be01-a308f1fa8745,overlay_specialist,0.1129,10710.85,generated,2026-09-04T17:56:35.137170+00:00
3de98476-7eb7-416c-852b-be118d59dcfe,d73161e6-df76-4a7c-ab2b-fe745374cbb8,530f2077-c2b8-4d68-a06d-6c2885dae42b,primary_ae,0.733,197599.48,generated,2026-09-04T17:56:35.137177+00:00
0b7db8bb-1a8e-4488-ad4c-b836a8ecca5f,d73161e6-df76-4a7c-ab2b-fe745374cbb8,575f193f-1ef4-4599-be01-a308f1fa8745,sdr_sourced,0.1574,42431.32,generated,2026-09-04T17:56:35.137183+00:00
3036824f-c4dc-4c51-bb47-b514ce45ee54,d73161e6-df76-4a7c-ab2b-fe745374cbb8,f4065a66-ac1e-4bf8-a66d-70bd1dcb0d95,overlay_specialist,0.1096,29545.57,generated,2026-09-04T17:56:35.137190+00:00
c58e251f-4f5c-4cdd-a167-e0973e44864d,df672d7b-d934-4eb0-9dba-54aa680c07cb,575f193f-1ef4-4599-be01-a308f1fa8745,primary_ae,0.7544,267755.34,generated,2026-09-04T17:56:35.137197+00:00
6200578a-4644-410f-93b2-5306dcdc16f1,df672d7b-d934-4eb0-9dba-54aa680c07cb,526c0654-ca12-44f6-aabf-84f5cadc0933,sdr_sourced,0.1644,58349.65,generated,2026-09-04T17:56:35.137203+00:00
0d7ceb4f-3a3e-43c8-9bdf-892e4ad7a9df,df672d7b-d934-4eb0-9dba-54aa680c07cb,a90b8083-32fc-4a1c-8254-c06bf5163434,overlay_specialist,0.0812,28819.9,generated,2026-09-04T17:56:35.137208+00:00
a4b28e69-ea7e-44bb-bdca-b9b0b231a943,dabe79f2-b3a7-4f5f-af85-855cd42cc3c7,d5d2e36d-0951-4484-9e67-34e108dfd927,primary_ae,0.733,104337.06,generated,2026-09-04T17:56:35.137216+00:00
4037f212-a167-4ba2-97b3-34e4404a47dc,dabe79f2-b3a7-4f5f-af85-855cd42cc3c7,526c0654-ca12-44f6-aabf-84f5cadc0933,sdr_sourced,0.1754,24966.88,generated,2026-09-04T17:56:35.137221+00:00
bd4a76c7-131e-463a-bebc-c2dc56e7570c,dabe79f2-b3a7-4f5f-af85-855cd42cc3c7,f4065a66-ac1e-4bf8-a66d-70bd1dcb0d95,overlay_specialist,0.0916,13038.57,generated,2026-09-04T17:56:35.137227+00:00
0d6c136f-4a44-41b9-9f9b-d226e1854e00,3c55f591-72a6-4133-9edd-b2a9fa571716,575f193f-1ef4-4599-be01-a308f1fa8745,primary_ae,0.801,254871.58,generated,2026-09-04T17:56:35.137235+00:00
7968cd8e-8e51-4c00-828b-132d8980ab4e,3c55f591-72a6-4133-9edd-b2a9fa571716,bed0082a-91f9-4579-a7b6-e37bc4dd389f,sdr_sourced,0.1438,45755.97,generated,2026-09-04T17:56:35.137241+00:00
0297e59f-af78-4ff2-8374-a6ea7cb89cb0,3c55f591-72a6-4133-9edd-b2a9fa571716,526c0654-ca12-44f6-aabf-84f5cadc0933,overlay_specialist,0.0552,17564.18,generated,2026-09-04T17:56:35.137247+00:00
734d5a1f-1274-4c05-9ec2-e72f817a7cd8,b8e31c48-712c-4c82-b457-d05a63b4dc1f,d5d2e36d-0951-4484-9e67-34e108dfd927,primary_ae,0.728,286739.11,generated,2026-09-04T17:56:35.137255+00:00
511cd879-1194-4454-a4cc-81285edb46e6,b8e31c48-712c-4c82-b457-d05a63b4dc1f,a90b8083-32fc-4a1c-8254-c06bf5163434,sdr_sourced,0.1534,60420.03,generated,2026-09-04T17:56:35.137261+00:00
2150f63b-016f-4078-8271-7a293211cd48,b8e31c48-712c-4c82-b457-d05a63b4dc1f,a90b8083-32fc-4a1c-8254-c06bf5163434,overlay_specialist,0.1187,46752.65,generated,2026-09-04T17:56:35.137266+00:00
8574f59d-fba8-4bfb-87c9-cb24b41a6442,f659e09b-02b3-405f-9dd4-18f8de0af27a,575f193f-1ef4-4599-be01-a308f1fa8745,primary_ae,0.7044,63155.41,generated,2026-09-04T17:56:35.137273+00:00
1351c46a-2f56-4d2c-8fd2-9fb0fa55e9da,f659e09b-02b3-405f-9dd4-18f8de0af27a,530f2077-c2b8-4d68-a06d-6c2885dae42b,sdr_sourced,0.1704,15277.8,generated,2026-09-04T17:56:35.137279+00:00
bb6080e1-5ba1-456e-bc6a-34333c045885,f659e09b-02b3-405f-9dd4-18f8de0af27a,c3088c1a-f33b-4ec5-8b74-622943b56945,overlay_specialist,0.1252,11225.24,generated,2026-09-04T17:56:35.137285+00:00
1c53958c-d18c-4579-bbd1-6b00ae8fb759,1bd2a710-fe4f-4f52-8d08-acaf9a7fff0d,530f2077-c2b8-4d68-a06d-6c2885dae42b,primary_ae,0.7771,323869.36,generated,2026-09-04T17:56:35.137292+00:00
06f00aa8-f393-46ce-8dea-68fd3a2aaef5,1bd2a710-fe4f-4f52-8d08-acaf9a7fff0d,3fadd7c0-7a85-4241-8b31-fbbe7c31a960,sdr_sourced,0.1543,64307.09,generated,2026-09-04T17:56:35.137298+00:00
1a2a847b-753a-4170-a931-722d851c1faa,1bd2a710-fe4f-4f52-8d08-acaf9a7fff0d,f4065a66-ac1e-4bf8-a66d-70bd1dcb0d95,overlay_specialist,0.0686,28590.19,generated,2026-09-04T17:56:35.137304+00:00
4c40407e-aa50-4724-b442-40052709ff29,86df1cf9-7351-4a53-8cf3-745ee762c3ca,3fadd7c0-7a85-4241-8b31-fbbe7c31a960,primary_ae,0.7549,257637.87,generated,2026-09-04T17:56:35.137312+00:00
9c5e948b-ea96-40ae-a1df-d50a418407b8,86df1cf9-7351-4a53-8cf3-745ee762c3ca,f4065a66-ac1e-4bf8-a66d-70bd1dcb0d95,sdr_sourced,0.1188,40544.94,generated,2026-09-04T17:56:35.137318+00:00
e4113f87-e18c-48ee-8881-dae542eaa3e1,86df1cf9-7351-4a53-8cf3-745ee762c3ca,f4065a66-ac1e-4bf8-a66d-70bd1dcb0d95,overlay_specialist,0.1263,43104.6,generated,2026-09-04T17:56:35.137324+00:00
543f7eb9-680d-492b-9282-c4b189fb40ce,0fe65de6-db4c-48ce-8b2d-bc34c281215e,526c0654-ca12-44f6-aabf-84f5cadc0933,primary_ae,0.7661,213328.49,generated,2026-09-04T17:56:35.137331+00:00
38c40b18-c9ad-49a6-8319-d295b5ae6b32,0fe65de6-db4c-48ce-8b2d-bc34c281215e,530f2077-c2b8-4d68-a06d-6c2885dae42b,sdr_sourced,0.1145,31883.71,generated,2026-09-04T17:56:35.137337+00:00
905c031b-366b-4e7f-bcfa-e6b5855e4a67,0fe65de6-db4c-48ce-8b2d-bc34c281215e,575f193f-1ef4-4599-be01-a308f1fa8745,overlay_specialist,0.1194,33248.17,generated,2026-09-04T17:56:35.137343+00:00
7a7d9907-b636-4fc6-b488-0985dd0b36e9,cfbbdc60-f7e6-48a1-a321-7ad6b2a7dcf7,575f193f-1ef4-4599-be01-a308f1fa8745,primary_ae,0.7597,104312.34,generated,2026-09-04T17:56:35.137350+00:00
2c2995db-71fb-4a69-ace7-9f86c3553673,cfbbdc60-f7e6-48a1-a321-7ad6b2a7dcf7,3fadd7c0-7a85-4241-8b31-fbbe7c31a960,sdr_sourced,0.1639,22504.66,generated,2026-09-04T17:56:35.137356+00:00
c1bcea0d-968a-497c-8094-e8d8d554c907,cfbbdc60-f7e6-48a1-a321-7ad6b2a7dcf7,9f678c9a-5f3a-4b54-8c26-699b2c480d00,overlay_specialist,0.0764,10490.28,generated,2026-09-04T17:56:35.137362+00:00
c8b0626a-688d-4937-9597-594391a49bcb,da3974de-535c-4fb6-a38b-be30bec9661c,575f193f-1ef4-4599-be01-a308f1fa8745,primary_ae,0.7451,132835.21,generated,2026-09-04T17:56:35.137371+00:00
f103f606-7f77-460c-992c-fe31c6aa0a08,da3974de-535c-4fb6-a38b-be30bec9661c,9f678c9a-5f3a-4b54-8c26-699b2c480d00,sdr_sourced,0.1863,33213.26,generated,2026-09-04T17:56:35.137376+00:00
4ff42eaa-2767-4e77-946a-7771dec2ba2b,da3974de-535c-4fb6-a38b-be30bec9661c,d08ec85b-3215-4a66-8391-9597c151ee15,overlay_specialist,0.0686,12229.9,generated,2026-09-04T17:56:35.137382+00:00
907d66d5-81c3-47b6-b57f-009e76365680,5d49d641-c275-42ab-bea0-4446b26579d4,a90b8083-32fc-4a1c-8254-c06bf5163434,primary_ae,0.7617,83813.14,generated,2026-09-04T17:56:35.137389+00:00
7f84b904-cb99-4ebb-9db9-2ac24c018c32,5d49d641-c275-42ab-bea0-4446b26579d4,575f193f-1ef4-4599-be01-a308f1fa8745,sdr_sourced,0.1613,17748.54,generated,2026-09-04T17:56:35.137395+00:00
91e535da-62e9-43bd-8e27-22ecef190a5d,5d49d641-c275-42ab-bea0-4446b26579d4,3fadd7c0-7a85-4241-8b31-fbbe7c31a960,overlay_specialist,0.077,8472.64,generated,2026-09-04T17:56:35.137401+00:00
0f40d8d8-2be1-44c6-9e5b-670b896ad179,96af3f2b-019b-44bd-ae7c-d995c50e6547,bed0082a-91f9-4579-a7b6-e37bc4dd389f,primary_ae,0.8208,231402.09,generated,2026-09-04T17:56:35.137408+00:00
e868d5ac-062a-4dc1-b41f-040f0668bde3,96af3f2b-019b-44bd-ae7c-d995c50e6547,530f2077-c2b8-4d68-a06d-6c2885dae42b,sdr_sourced,0.1164,32815.79,generated,2026-09-04T17:56:35.137414+00:00
c4f5ac50-f103-4cd4-ac18-51f855ca4609,96af3f2b-019b-44bd-ae7c-d995c50e6547,657290c0-f16d-42ee-a0e2-0dd8ba4b53f0,overlay_specialist,0.0628,17704.74,generated,2026-09-04T17:56:35.137420+00:00
e617f261-aa45-422d-8785-10303e558daf,7f990f24-e7c7-43b6-95bd-0a596cf810f1,575f193f-1ef4-4599-be01-a308f1fa8745,primary_ae,0.7934,158177.07,generated,2026-09-04T17:56:35.137427+00:00
1c12211f-8885-414d-8cfc-7265fe7f7ac7,7f990f24-e7c7-43b6-95bd-0a596cf810f1,a90b8083-32fc-4a1c-8254-c06bf5163434,sdr_sourced,0.1217,24262.86,generated,2026-09-04T17:56:35.137433+00:00
a5f3fb2c-c8f3-4367-b5d1-bf51a129329b,7f990f24-e7c7-43b6-95bd-0a596cf810f1,657290c0-f16d-42ee-a0e2-0dd8ba4b53f0,overlay_specialist,0.0849,16926.18,generated,2026-09-04T17:56:35.137439+00:00
e3e010c9-59dc-41f7-8ec2-25671f1243ac,d2e173c7-bcee-49aa-a5d0-f50d9886f197,f4065a66-ac1e-4bf8-a66d-70bd1dcb0d95,primary_ae,0.7713,354970.19,generated,2026-09-04T17:56:35.137446+00:00
a1a98189-ae8e-4b84-9de7-2537f8961344,d2e173c7-bcee-49aa-a5d0-f50d9886f197,526c0654-ca12-44f6-aabf-84f5cadc0933,sdr_sourced,0.1227,56469.39,generated,2026-09-04T17:56:35.137452+00:00
f06c95c7-e3ae-4e6d-a8ce-6aca30ef3037,d2e173c7-bcee-49aa-a5d0-f50d9886f197,a90b8083-32fc-4a1c-8254-c06bf5163434,overlay_specialist,0.106,48783.66,generated,2026-09-04T17:56:35.137458+00:00
5fde54b2-7ce2-4a79-b12e-687d7c913057,84f36318-d089-487c-9f3f-fe872c82f22c,f4065a66-ac1e-4bf8-a66d-70bd1dcb0d95,primary_ae,0.6892,245172.4,generated,2026-09-04T17:56:35.137465+00:00
29f09eb4-278a-464f-8210-9b12e2e2729c,84f36318-d089-487c-9f3f-fe872c82f22c,3fadd7c0-7a85-4241-8b31-fbbe7c31a960,sdr_sourced,0.1696,60332.62,generated,2026-09-04T17:56:35.137471+00:00
adc6ea85-b897-48ca-84fd-859bf85129e7,84f36318-d089-487c-9f3f-fe872c82f22c,657290c0-f16d-42ee-a0e2-0dd8ba4b53f0,overlay_specialist,0.1412,50229.75,generated,2026-09-04T17:56:35.137477+00:00
95964d4d-8743-47aa-88e3-30074630fc28,466529ea-32b6-4574-ad15-348d5aa14366,c3088c1a-f33b-4ec5-8b74-622943b56945,primary_ae,0.6899,148223.5,generated,2026-09-04T17:56:35.137484+00:00
0ca09118-a898-4523-b8ac-07c34ce40669,466529ea-32b6-4574-ad15-348d5aa14366,657290c0-f16d-42ee-a0e2-0dd8ba4b53f0,sdr_sourced,0.1735,37276.1,generated,2026-09-04T17:56:35.137490+00:00
3ed69c9b-a3ff-43d9-a7ed-838732aa2f47,466529ea-32b6-4574-ad15-348d5aa14366,526c0654-ca12-44f6-aabf-84f5cadc0933,overlay_specialist,0.1366,29348.21,generated,2026-09-04T17:56:35.137496+00:00
271a075a-d37b-46a3-b3b2-03f866c74345,fbc7b6a3-ae50-4deb-aeef-1d5718493fb2,f4065a66-ac1e-4bf8-a66d-70bd1dcb0d95,primary_ae,0.792,244145.72,generated,2026-09-04T17:56:35.137503+00:00
ffe18af6-46bb-4510-8921-288b4deb5d81,fbc7b6a3-ae50-4deb-aeef-1d5718493fb2,c3088c1a-f33b-4ec5-8b74-622943b56945,sdr_sourced,0.1091,33631.69,generated,2026-09-04T17:56:35.137509+00:00
ba8f8e35-47ff-48d3-8c1b-c152d77cc316,fbc7b6a3-ae50-4deb-aeef-1d5718493fb2,9f678c9a-5f3a-4b54-8c26-699b2c480d00,overlay_specialist,0.0988,30456.56,generated,2026-09-04T17:56:35.137516+00:00
f2ee8ca0-4adb-44e3-8691-944c8ff1c84f,26ab7796-c18c-4e8a-b34e-47c7a14914a6,9f678c9a-5f3a-4b54-8c26-699b2c480d00,primary_ae,0.7614,192953.39,generated,2026-09-04T17:56:35.137524+00:00
24687a20-4684-4fdf-b165-08a448ca2c91,26ab7796-c18c-4e8a-b34e-47c7a14914a6,c3088c1a-f33b-4ec5-8b74-622943b56945,sdr_sourced,0.1781,45133.96,generated,2026-09-04T17:56:35.137530+00:00
6bb8e272-51be-4ee3-8f25-6bd5f60c6e1e,26ab7796-c18c-4e8a-b34e-47c7a14914a6,a90b8083-32fc-4a1c-8254-c06bf5163434,overlay_specialist,0.0606,15357.2,generated,2026-09-04T17:56:35.137538+00:00
b734d6ca-3091-4323-8778-d8848ef38c77,8bbe6e79-70be-4d7b-9f7d-76de4ab7ade7,a90b8083-32fc-4a1c-8254-c06bf5163434,primary_ae,0.7435,322019.46,generated,2026-09-04T17:56:35.137547+00:00
e16cd937-5b9d-4914-9aef-74326dfab460,8bbe6e79-70be-4d7b-9f7d-76de4ab7ade7,657290c0-f16d-42ee-a0e2-0dd8ba4b53f0,sdr_sourced,0.1381,59812.89,generated,2026-09-04T17:56:35.137553+00:00
6c3775a4-5d80-4f9a-a005-261c63ebb612,8bbe6e79-70be-4d7b-9f7d-76de4ab7ade7,c3088c1a-f33b-4ec5-8b74-622943b56945,overlay_specialist,0.1184,51280.57,generated,2026-09-04T17:56:35.137559+00:00
0062625b-9fa5-4f24-93fb-dd6b7a9ae733,5e4e826d-3613-4688-ab34-c802204b6320,a90b8083-32fc-4a1c-8254-c06bf5163434,primary_ae,0.7277,308636.39,generated,2026-09-04T17:56:35.137567+00:00
1605cdf6-6caa-497f-a876-c68d33106df9,5e4e826d-3613-4688-ab34-c802204b6320,c3088c1a-f33b-4ec5-8b74-622943b56945,sdr_sourced,0.1727,73246.54,generated,2026-09-04T17:56:35.137572+00:00
5e7b592c-5f01-448e-9887-140f4c06c307,5e4e826d-3613-4688-ab34-c802204b6320,3fadd7c0-7a85-4241-8b31-fbbe7c31a960,overlay_specialist,0.0996,42242.94,generated,2026-09-04T17:56:35.137579+00:00
