rep_id,period,amount,account_id,deal_id,revenue_type,contract_term_months,recognition_start_date
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-04,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2025-04-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-05,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2025-05-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-06,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2025-06-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-07,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2025-07-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-08,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2025-08-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-09,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2025-09-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-10,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2025-10-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-11,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2025-11-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2025-12,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2025-12-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2026-01,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2026-01-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2026-02,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2026-02-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2026-03,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2026-03-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2026-04,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2026-04-01
2e84bd52-7df5-459d-ab52-be0a4951d0d7,2026-05,11014.47,6d38bc1e-5ac6-4e5c-bc13-3f31ef412994,91da2531-cf7a-4003-bc37-10d23304b9f3,expansion,36,2026-05-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-05,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2025-05-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-06,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2025-06-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-07,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2025-07-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-08,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2025-08-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-09,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2025-09-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-10,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2025-10-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-11,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2025-11-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2025-12,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2025-12-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-01,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2026-01-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-02,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2026-02-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-03,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2026-03-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-04,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2026-04-01
ed7d7474-e7ef-44b6-aab3-0ba018420e1c,2026-05,4358.81,89b67e16-4853-4d28-aac4-4ce2ce2a0bae,691f3749-55f3-4fd6-8034-9081c9b5396a,new_logo,24,2026-05-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-03,7282.92,7892c382-6152-4fee-a8c5-901ea47c0a81,aaca2758-72d3-43d3-bae8-463afdb92aab,expansion,24,2026-03-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-04,7282.92,7892c382-6152-4fee-a8c5-901ea47c0a81,aaca2758-72d3-43d3-bae8-463afdb92aab,expansion,24,2026-04-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-05,7282.92,7892c382-6152-4fee-a8c5-901ea47c0a81,aaca2758-72d3-43d3-bae8-463afdb92aab,expansion,24,2026-05-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-05,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2025-05-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-06,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2025-06-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-07,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2025-07-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-08,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2025-08-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-09,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2025-09-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-10,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2025-10-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-11,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2025-11-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-12,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2025-12-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-01,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2026-01-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-02,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2026-02-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-03,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2026-03-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-04,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2026-04-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-05,6143.65,e1a49b1f-233c-4de0-905c-06535e9dff92,ad7ccbba-de54-49c9-965f-2d1d16bb55c0,renewal,36,2026-05-01
2e0048a5-6ab0-4ac9-8e17-12c74e31ba4f,2026-05,4230.82,d8803314-88e9-41d0-a395-e6e4cafca0d1,62c95757-e5c1-4c37-964c-c41d8d2e9803,new_logo,24,2026-05-01
a5754b11-ecdc-438a-afd5-4f23892cc5d5,2025-12,11341.73,c17dd031-8a1b-48d6-89e0-83224a75a4ec,b93c2cc2-fccb-43a0-ba3d-b5bfd43af7df,renewal,36,2025-12-01
a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-01,11341.73,c17dd031-8a1b-48d6-89e0-83224a75a4ec,b93c2cc2-fccb-43a0-ba3d-b5bfd43af7df,renewal,36,2026-01-01
a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-02,11341.73,c17dd031-8a1b-48d6-89e0-83224a75a4ec,b93c2cc2-fccb-43a0-ba3d-b5bfd43af7df,renewal,36,2026-02-01
a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-03,11341.73,c17dd031-8a1b-48d6-89e0-83224a75a4ec,b93c2cc2-fccb-43a0-ba3d-b5bfd43af7df,renewal,36,2026-03-01
a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-04,11341.73,c17dd031-8a1b-48d6-89e0-83224a75a4ec,b93c2cc2-fccb-43a0-ba3d-b5bfd43af7df,renewal,36,2026-04-01
a5754b11-ecdc-438a-afd5-4f23892cc5d5,2026-05,11341.73,c17dd031-8a1b-48d6-89e0-83224a75a4ec,b93c2cc2-fccb-43a0-ba3d-b5bfd43af7df,renewal,36,2026-05-01
7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-09,13457.31,bda4c6ef-1b9a-4536-a89b-4c1a7c0950c5,f5247ac3-684d-4854-85a4-c24d8774705c,expansion,36,2025-09-01
7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-10,13457.31,bda4c6ef-1b9a-4536-a89b-4c1a7c0950c5,f5247ac3-684d-4854-85a4-c24d8774705c,expansion,36,2025-10-01
7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-11,13457.31,bda4c6ef-1b9a-4536-a89b-4c1a7c0950c5,f5247ac3-684d-4854-85a4-c24d8774705c,expansion,36,2025-11-01
7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2025-12,13457.31,bda4c6ef-1b9a-4536-a89b-4c1a7c0950c5,f5247ac3-684d-4854-85a4-c24d8774705c,expansion,36,2025-12-01
7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-01,13457.31,bda4c6ef-1b9a-4536-a89b-4c1a7c0950c5,f5247ac3-684d-4854-85a4-c24d8774705c,expansion,36,2026-01-01
7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-02,13457.31,bda4c6ef-1b9a-4536-a89b-4c1a7c0950c5,f5247ac3-684d-4854-85a4-c24d8774705c,expansion,36,2026-02-01
7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-03,13457.31,bda4c6ef-1b9a-4536-a89b-4c1a7c0950c5,f5247ac3-684d-4854-85a4-c24d8774705c,expansion,36,2026-03-01
7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-04,13457.31,bda4c6ef-1b9a-4536-a89b-4c1a7c0950c5,f5247ac3-684d-4854-85a4-c24d8774705c,expansion,36,2026-04-01
7f3ae53d-7a26-4c3f-b716-aaed6f37379f,2026-05,13457.31,bda4c6ef-1b9a-4536-a89b-4c1a7c0950c5,f5247ac3-684d-4854-85a4-c24d8774705c,expansion,36,2026-05-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-05,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2025-05-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-06,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2025-06-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-07,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2025-07-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-08,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2025-08-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-09,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2025-09-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-10,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2025-10-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-11,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2025-11-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-12,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2025-12-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-01,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2026-01-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-02,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2026-02-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-03,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2026-03-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-04,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2026-04-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-05,11773.03,0c2b02d8-32c8-45c5-8b7e-10fd3c722ee6,efb100fc-7316-4c32-a49a-fcad3223cb01,expansion,36,2026-05-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-09,3417.95,73959c80-e96f-46ea-b321-ca19ed1cd1b5,3706dd1f-96a6-4d41-9bcd-f771a94ff71b,new_logo,24,2025-09-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-10,3417.95,73959c80-e96f-46ea-b321-ca19ed1cd1b5,3706dd1f-96a6-4d41-9bcd-f771a94ff71b,new_logo,24,2025-10-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-11,3417.95,73959c80-e96f-46ea-b321-ca19ed1cd1b5,3706dd1f-96a6-4d41-9bcd-f771a94ff71b,new_logo,24,2025-11-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2025-12,3417.95,73959c80-e96f-46ea-b321-ca19ed1cd1b5,3706dd1f-96a6-4d41-9bcd-f771a94ff71b,new_logo,24,2025-12-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-01,3417.95,73959c80-e96f-46ea-b321-ca19ed1cd1b5,3706dd1f-96a6-4d41-9bcd-f771a94ff71b,new_logo,24,2026-01-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-02,3417.95,73959c80-e96f-46ea-b321-ca19ed1cd1b5,3706dd1f-96a6-4d41-9bcd-f771a94ff71b,new_logo,24,2026-02-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-03,3417.95,73959c80-e96f-46ea-b321-ca19ed1cd1b5,3706dd1f-96a6-4d41-9bcd-f771a94ff71b,new_logo,24,2026-03-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-04,3417.95,73959c80-e96f-46ea-b321-ca19ed1cd1b5,3706dd1f-96a6-4d41-9bcd-f771a94ff71b,new_logo,24,2026-04-01
d2c384c1-e51b-4c7e-aede-5f23b2e471f8,2026-05,3417.95,73959c80-e96f-46ea-b321-ca19ed1cd1b5,3706dd1f-96a6-4d41-9bcd-f771a94ff71b,new_logo,24,2026-05-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-11,6878.31,9d7e75ee-c041-450e-82c7-68b312947dac,22d1acc2-bbd2-4a67-95f1-0f3fb64371a7,expansion,36,2025-11-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2025-12,6878.31,9d7e75ee-c041-450e-82c7-68b312947dac,22d1acc2-bbd2-4a67-95f1-0f3fb64371a7,expansion,36,2025-12-01
2f1fc9c6-62e9-4db7-beba-707ee6a1d81a,2026-01,6878.31,9d7e75ee-c041-450e-82c7-68b312947dac,22d1acc2-bbd2-4a67-95f1-0f3fb64371a7,expansion,36,2026-01-01
