id,user_id,plan_id,period,payout_amount,commission_rate,fallback_used,confidence,source_system,created_at
fca813ac-57bd-4f8c-8cc3-6b2de0a046a2,de0da76a-55fe-4257-a2f0-cc6b740ac247,36ffe6a6-5911-4ad4-a436-54f54e46183d,2023-Q4,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747296
bdee787e-64f1-4b4a-8c81-1cf1e0480e5b,020eafeb-5b9c-4757-b6d5-04a035f6294f,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747299
6b4d4dec-7f4b-432c-a099-50592b052f77,172825ff-8dd9-4fce-9d18-39e0cd006c4b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,3391.72,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747301
845f146b-15f9-46fc-a95f-12c64c1e1fc7,27d8db70-db39-424a-aeda-782ba3d50a65,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,2609.25,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747303
d4ac6c1c-1e48-4693-b4d8-f0eeb876f19f,3282d8e6-88b5-4a09-8d81-7afd832cda1b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747305
7f983375-1d14-48f5-a44e-706ca44232f3,564a0379-4c7f-4316-8db6-a6392d47e823,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747308
49798bff-f47d-4467-8ae9-22b9fa3be11f,7b1be854-099d-4e77-9f93-4fe2e0aeef6d,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747310
ece37ca5-771b-495e-828f-c1081179cec9,835a8f24-2419-4f7a-8ea6-5aec15339373,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747312
e693f39f-c26f-4744-8bca-f1d920e3dc1d,88a923f5-5ed5-48e4-ade6-e5764f960114,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,2861.52,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747314
3fb3be34-5458-4a73-83a1-99458395e421,9b6c2739-4eaf-4a21-a1d1-9218a148d2fe,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747316
43729b35-c595-4cf4-95fd-c8ca26a1a29a,c9841865-5ca2-47bf-bb98-d303583e8025,,2024-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747319
91625735-7206-45dc-9e1a-f5bfbc6528f7,d8eee7f3-9456-45c8-ad9c-f6a4da5d4839,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747321
689029cf-d8c4-4b1a-ba84-4c0234f5e500,de0da76a-55fe-4257-a2f0-cc6b740ac247,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747323
f6c33a55-d259-4f34-b04c-ee7279359385,020eafeb-5b9c-4757-b6d5-04a035f6294f,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747325
5d757b4b-0f3b-46de-b52a-e9219af7e657,172825ff-8dd9-4fce-9d18-39e0cd006c4b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,3658.15,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747327
3c187372-5bbb-4b01-97a1-603e1946912f,27d8db70-db39-424a-aeda-782ba3d50a65,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,2033.10,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747330
51e5e0d2-da1b-43bf-9f65-316678cf1d0e,3282d8e6-88b5-4a09-8d81-7afd832cda1b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,3770.99,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747332
a8319f87-650d-481d-be3c-50a2b8d468c1,564a0379-4c7f-4316-8db6-a6392d47e823,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747334
0ce9850c-517f-4418-bf1a-37dd53940e70,7b1be854-099d-4e77-9f93-4fe2e0aeef6d,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747336
58e4f4d0-ac57-4da1-bfd4-fcc79769bc2a,835a8f24-2419-4f7a-8ea6-5aec15339373,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747338
857d2243-2084-4787-82a3-a1e51fbccd65,88a923f5-5ed5-48e4-ade6-e5764f960114,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,1560.55,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747341
93c46bd0-f4e0-4a2f-a46b-e30e3d3163a9,9b6c2739-4eaf-4a21-a1d1-9218a148d2fe,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,5758.95,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747343
7ea9f66f-177d-453d-bcc3-4bb20511483c,c9841865-5ca2-47bf-bb98-d303583e8025,,2024-Q2,2402.17,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747345
90a15cd7-e2a6-4523-9416-25b2295140cd,d8eee7f3-9456-45c8-ad9c-f6a4da5d4839,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747347
01f8ce2c-0e6b-44fd-a304-0f7559645b40,de0da76a-55fe-4257-a2f0-cc6b740ac247,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q2,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747350
bba9a4f2-0905-4ce8-ad79-cd6dd698a6d7,020eafeb-5b9c-4757-b6d5-04a035f6294f,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747352
13b8aeb0-1187-463c-9dab-5a532dd27cd7,172825ff-8dd9-4fce-9d18-39e0cd006c4b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,3614.29,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747354
64a1d63a-406e-488e-b028-34e133f1ff9a,27d8db70-db39-424a-aeda-782ba3d50a65,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,5230.34,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747356
ba80b2ea-3b3a-4b31-9332-69544b73c3fb,3282d8e6-88b5-4a09-8d81-7afd832cda1b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,7422.24,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747359
753c85ff-894e-4e20-95b1-218a3b0916ff,564a0379-4c7f-4316-8db6-a6392d47e823,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747361
9131b921-229f-40dc-aa69-e91a29964ffe,7b1be854-099d-4e77-9f93-4fe2e0aeef6d,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747363
b507d82c-ed4d-4a45-9e89-1b421af5398d,835a8f24-2419-4f7a-8ea6-5aec15339373,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747365
f75938f3-6ee5-4a04-8436-1c6ae726ba09,88a923f5-5ed5-48e4-ade6-e5764f960114,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,4530.08,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747367
10089908-23e8-4831-9a37-033b0ccc1e47,9b6c2739-4eaf-4a21-a1d1-9218a148d2fe,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,1765.95,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747370
21ee1d95-83ff-4531-99a2-094b8eba8110,c9841865-5ca2-47bf-bb98-d303583e8025,,2024-Q3,941.74,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747372
6f9fea95-9992-451c-90a6-01e690272e3e,d8eee7f3-9456-45c8-ad9c-f6a4da5d4839,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747374
fede6bbe-8815-41aa-a7d4-429995c9c03a,de0da76a-55fe-4257-a2f0-cc6b740ac247,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q3,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747376
df2d58ad-6f5e-4313-adbb-0b3eeab821fa,020eafeb-5b9c-4757-b6d5-04a035f6294f,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747378
52db8052-c8bf-4d84-8502-dedb5a26f026,172825ff-8dd9-4fce-9d18-39e0cd006c4b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,1001.52,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747381
d6e59549-c7a3-4c3b-884e-ffd5bb4cf19e,27d8db70-db39-424a-aeda-782ba3d50a65,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,11611.50,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747383
cb929a50-dd5e-421c-8813-c624d38c59e4,3282d8e6-88b5-4a09-8d81-7afd832cda1b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,7216.15,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747385
a9905929-bdd3-427d-a683-d13990bb77c0,564a0379-4c7f-4316-8db6-a6392d47e823,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747387
a0afc380-e2cd-4a77-a31f-c2bcf9a2bded,7b1be854-099d-4e77-9f93-4fe2e0aeef6d,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747390
9f06d1c3-5f00-4223-93ff-b69b6f1e8500,835a8f24-2419-4f7a-8ea6-5aec15339373,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747392
4d4337a0-8a29-4c13-917b-d8d757c39b96,88a923f5-5ed5-48e4-ade6-e5764f960114,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,6499.23,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747394
5440040b-ef23-4291-956e-f46361e72720,9b6c2739-4eaf-4a21-a1d1-9218a148d2fe,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,3928.21,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747396
d0cd011f-513e-4d4a-917f-9333cfba90d4,c9841865-5ca2-47bf-bb98-d303583e8025,,2024-Q4,941.74,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747398
46464ba9-2966-4870-9d70-1a6228322505,d8eee7f3-9456-45c8-ad9c-f6a4da5d4839,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747401
6a95a6bb-bced-4ad5-824c-6b7328921ecd,de0da76a-55fe-4257-a2f0-cc6b740ac247,36ffe6a6-5911-4ad4-a436-54f54e46183d,2024-Q4,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747403
897b5d92-4d64-4aee-b6f6-98442efc7dd3,020eafeb-5b9c-4757-b6d5-04a035f6294f,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,581.87,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747405
ae640fec-c390-4fcf-b6ed-e8bd7f59d473,172825ff-8dd9-4fce-9d18-39e0cd006c4b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,1001.52,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747407
d5bd071b-88b4-4609-b4fb-88f623f65d49,27d8db70-db39-424a-aeda-782ba3d50a65,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,5990.96,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747409
78f63df6-23ef-47bc-9af8-dedaed3970f8,3282d8e6-88b5-4a09-8d81-7afd832cda1b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,1920.04,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747411
3004651e-3b07-4e4a-9190-fabef5d550b6,564a0379-4c7f-4316-8db6-a6392d47e823,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747414
649707f0-e4d0-4ec0-907a-2c0e21247824,7b1be854-099d-4e77-9f93-4fe2e0aeef6d,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,4119.84,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747416
e9fc792d-92aa-408f-b1b4-da9e7c86222b,835a8f24-2419-4f7a-8ea6-5aec15339373,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747418
7f636bfb-6c24-47b1-8bab-2de3f525dec4,88a923f5-5ed5-48e4-ade6-e5764f960114,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,1645.61,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747420
55fd7248-9541-45fd-9a25-23bee7e20b90,9b6c2739-4eaf-4a21-a1d1-9218a148d2fe,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,8364.23,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747422
987e7953-417d-4900-9de1-e82a0838efcf,c9841865-5ca2-47bf-bb98-d303583e8025,,2025-Q1,941.74,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747425
2e175ba5-9971-4c7a-ad68-647b6e1b4f03,d8eee7f3-9456-45c8-ad9c-f6a4da5d4839,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747427
2188fae9-3ea6-40f2-99f5-3650e9ed0f86,de0da76a-55fe-4257-a2f0-cc6b740ac247,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q1,525.16,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747429
e2c709da-094c-40fb-ab38-ca4d1fd8608d,020eafeb-5b9c-4757-b6d5-04a035f6294f,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,581.87,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747431
c97cbff7-7c0c-49ba-98e0-62d4d0cb484d,172825ff-8dd9-4fce-9d18-39e0cd006c4b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,1001.52,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747434
07d240ef-3dc4-4c54-ba41-38baf4afadfa,27d8db70-db39-424a-aeda-782ba3d50a65,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,16517.09,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747436
fb87a66a-ce47-4fd7-938a-8f7d459bdd92,3282d8e6-88b5-4a09-8d81-7afd832cda1b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,1412.82,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747438
ffbd0fed-206a-4a05-9ece-e8432cb9743e,564a0379-4c7f-4316-8db6-a6392d47e823,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747440
7eb5c42b-ee09-457a-adc3-fe70e21f7ee0,7b1be854-099d-4e77-9f93-4fe2e0aeef6d,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,4063.50,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747443
a2e5dc5c-9817-409d-b983-00634fb87222,835a8f24-2419-4f7a-8ea6-5aec15339373,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747445
ade74ec0-4aca-406e-9442-fdcaa2153dee,88a923f5-5ed5-48e4-ade6-e5764f960114,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,11970.24,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747447
db0964a7-5648-4c8e-a351-36d42a64e5c5,9b6c2739-4eaf-4a21-a1d1-9218a148d2fe,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,10234.55,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747449
f4328d0b-fa7a-48b5-a79c-cb7c97a286c3,c9841865-5ca2-47bf-bb98-d303583e8025,,2025-Q2,941.74,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747451
2379dd35-23fc-4712-81dd-60183bf212b6,d8eee7f3-9456-45c8-ad9c-f6a4da5d4839,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747454
a260891b-1041-445b-9e12-9d5fcbe673d0,de0da76a-55fe-4257-a2f0-cc6b740ac247,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q2,3688.16,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747456
49f1adb1-1509-4cb1-9ef6-86a86b35b7dc,020eafeb-5b9c-4757-b6d5-04a035f6294f,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,3569.69,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747458
3eca9bfa-ac0b-44c1-81c9-e73f440ef96d,172825ff-8dd9-4fce-9d18-39e0cd006c4b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,3620.39,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747460
8b83db2f-b663-4deb-a5bd-abbf47926c82,27d8db70-db39-424a-aeda-782ba3d50a65,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,20100.50,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747463
c5851993-ca99-461a-9c57-08896c373814,3282d8e6-88b5-4a09-8d81-7afd832cda1b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,7044.64,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747465
386eb82d-f7c1-443c-81d3-5f54f485173c,564a0379-4c7f-4316-8db6-a6392d47e823,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747467
3bfd905c-0727-45d2-869d-9eacf208834a,7b1be854-099d-4e77-9f93-4fe2e0aeef6d,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,579.47,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747469
11786534-bf07-4cad-a904-cc3f2b844f06,835a8f24-2419-4f7a-8ea6-5aec15339373,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,3232.66,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747471
234e81d0-6075-41ad-b528-283a3451ef18,88a923f5-5ed5-48e4-ade6-e5764f960114,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,13634.30,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747474
5cd88666-adf6-4433-89fc-6ab3c77b27a0,9b6c2739-4eaf-4a21-a1d1-9218a148d2fe,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,11007.16,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747476
cbf2a603-c192-45e9-8787-a9ebf7f02af6,c9841865-5ca2-47bf-bb98-d303583e8025,,2025-Q3,4810.81,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747478
078ec54c-aafd-4457-87ae-05d4d836781a,d8eee7f3-9456-45c8-ad9c-f6a4da5d4839,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747480
fafc9553-e939-4e4a-be52-d1c1e18ea952,de0da76a-55fe-4257-a2f0-cc6b740ac247,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q3,472.65,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747483
7a088489-0931-4c1d-b698-9c7bdffa862b,020eafeb-5b9c-4757-b6d5-04a035f6294f,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,3596.12,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747485
64ab87f9-2728-4144-8456-9926db91d471,172825ff-8dd9-4fce-9d18-39e0cd006c4b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,5295.80,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747487
8c3e868e-fc62-4a36-8a28-b758a82bf506,27d8db70-db39-424a-aeda-782ba3d50a65,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,24928.51,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747489
716b5080-3a9c-47a1-9130-8e0af96fd376,3282d8e6-88b5-4a09-8d81-7afd832cda1b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,6956.29,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747491
7e7523dc-c874-43a6-aa31-6c52d1c572e1,564a0379-4c7f-4316-8db6-a6392d47e823,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,0.00,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747494
27973734-1e28-4216-90fc-71f49af9a6f3,7b1be854-099d-4e77-9f93-4fe2e0aeef6d,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,1884.90,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747496
863e6c79-f24c-43c6-b1f2-7b21616b77ef,835a8f24-2419-4f7a-8ea6-5aec15339373,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,954.86,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747498
7f381db0-7435-4ec8-b19a-1a087ec5bc1d,88a923f5-5ed5-48e4-ade6-e5764f960114,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,7246.67,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747500
ca879ed9-ee56-464e-a932-8f239bd4b031,9b6c2739-4eaf-4a21-a1d1-9218a148d2fe,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,3454.13,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747503
aca513c3-7043-4f28-b04b-6339535bd4d6,c9841865-5ca2-47bf-bb98-d303583e8025,,2025-Q4,10317.39,0.100000,false,1.0000,generated,2026-09-02T17:50:25.747505
40a72ea9-6cae-4219-a24f-b5eda2feeb31,d8eee7f3-9456-45c8-ad9c-f6a4da5d4839,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,4670.18,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747507
c77333a6-8cbd-4480-9a6c-aa9b2450a686,de0da76a-55fe-4257-a2f0-cc6b740ac247,36ffe6a6-5911-4ad4-a436-54f54e46183d,2025-Q4,756.36,0.030000,false,1.0000,generated,2026-09-02T17:50:25.747509
a6ec0959-c73c-4b9d-a8ce-36c80d4feb10,020eafeb-5b9c-4757-b6d5-04a035f6294f,36ffe6a6-5911-4ad4-a436-54f54e46183d,2026-Q1,3585.58,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747511
6e13387f-c8c9-439b-9c89-7494b4c094a7,172825ff-8dd9-4fce-9d18-39e0cd006c4b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2026-Q1,2178.58,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747513
9ef0799a-b53a-4e1b-a9d3-571a1684ae04,27d8db70-db39-424a-aeda-782ba3d50a65,36ffe6a6-5911-4ad4-a436-54f54e46183d,2026-Q1,21525.33,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747516
31098e70-56fc-41f0-aeaf-ad1f9006d444,3282d8e6-88b5-4a09-8d81-7afd832cda1b,36ffe6a6-5911-4ad4-a436-54f54e46183d,2026-Q1,7372.15,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747518
9dfa2cf3-1b30-4d23-878c-e83b77024248,564a0379-4c7f-4316-8db6-a6392d47e823,36ffe6a6-5911-4ad4-a436-54f54e46183d,2026-Q1,1618.97,0.050000,false,1.0000,generated,2026-09-02T17:50:25.747520
cd841687-1056-4023-b459-3bbe0722a5ac,7b1be854-099d-4e77-9f93-4fe2e0aeef6d,36ffe6a6-5911-4ad4-a436-54f54e46183d,2026-Q1,5212.72,0.080000,false,1.0000,generated,2026-09-02T17:50:25.747522
