rep_id,period,mrr_new,mrr_expansion,mrr_contraction,mrr_churn,mrr_renewal,mrr_net,arr_start,arr_end
bf3d7a76-90e7-426c-8f4a-35b75f27b707,2026-07,1393.69,1228.64,0.0,0.0,327.29,2949.62,519895.22,551363.18
bf3d7a76-90e7-426c-8f4a-35b75f27b707,2026-08,1393.69,1228.64,0.0,0.0,327.29,2949.62,551363.18,582831.14
bf3d7a76-90e7-426c-8f4a-35b75f27b707,2026-09,1393.69,1228.64,0.0,0.0,327.29,2949.62,582831.14,614299.1
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-02,0.0,556.4,0.0,0.0,0.0,556.4,60905.02,67581.82
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-03,0.0,556.4,0.0,0.0,0.0,556.4,67581.82,74258.62
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-04,0.0,556.4,0.0,0.0,0.0,556.4,74258.62,80935.42
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-05,0.0,556.4,0.0,0.0,0.0,556.4,80935.42,87612.22
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-06,0.0,556.4,0.0,0.0,0.0,556.4,87612.22,94289.02
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-07,0.0,556.4,0.0,0.0,0.0,556.4,94289.02,100965.82
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-08,0.0,556.4,0.0,0.0,0.0,556.4,100965.82,107642.62
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-09,0.0,556.4,0.0,0.0,0.0,556.4,107642.62,114319.42
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-10,0.0,556.4,0.0,0.0,0.0,556.4,114319.42,120996.22
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-11,0.0,556.4,0.0,0.0,0.0,556.4,120996.22,127673.02
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2024-12,0.0,556.4,0.0,0.0,0.0,556.4,127673.02,134349.82
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-01,0.0,556.4,0.0,0.0,0.0,556.4,134349.82,141026.62
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-02,0.0,556.4,0.0,0.0,0.0,556.4,141026.62,147703.42
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-03,0.0,556.4,0.0,0.0,0.0,556.4,147703.42,154380.22
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-04,0.0,556.4,0.0,0.0,0.0,556.4,154380.22,161057.02
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-05,0.0,556.4,0.0,0.0,0.0,556.4,161057.02,167733.82
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-06,0.0,556.4,0.0,0.0,0.0,556.4,167733.82,174410.62
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-07,0.0,556.4,0.0,0.0,0.0,556.4,174410.62,181087.42
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-08,0.0,556.4,0.0,0.0,0.0,556.4,181087.42,187764.22
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-09,0.0,556.4,0.0,0.0,0.0,556.4,187764.22,194441.02
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-10,0.0,556.4,0.0,0.0,0.0,556.4,194441.02,201117.82
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-11,291.25,556.4,0.0,0.0,0.0,847.65,201117.82,211289.62
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2025-12,634.8,574.22,0.0,0.0,0.0,1209.02,211289.62,225797.86
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2026-01,634.8,613.76,0.0,0.0,0.0,1248.56,225797.86,240780.58
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2026-02,634.8,556.4,0.0,0.0,0.0,1191.2,240780.58,255074.98
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2026-03,634.8,556.4,0.0,0.0,0.0,1191.2,255074.98,269369.38
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2026-04,634.8,622.5,0.0,0.0,0.0,1257.3,269369.38,284456.98
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2026-05,634.8,875.09,0.0,0.0,0.0,1509.89,284456.98,302575.66
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2026-06,634.8,875.09,0.0,0.0,0.0,1509.89,302575.66,320694.34
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2026-07,634.8,919.27,0.0,0.0,0.0,1554.07,320694.34,339343.18
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2026-08,634.8,875.09,0.0,0.0,0.0,1509.89,339343.18,357461.86
29a18d02-9b4f-45e7-8c4f-4570d6bd3fd3,2026-09,634.8,875.09,0.0,0.0,0.0,1509.89,357461.86,375580.54
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-04,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-08,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-09,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-10,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-11,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2024-12,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-03,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-04,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-05,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-06,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-07,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-10,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-11,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2026-01,0.0,0.0,0.0,0.0,0.0,0.0,71381.4,71381.4
d9ac74bd-084f-415f-ade2-0dc48d155263,2026-02,339.69,0.0,0.0,0.0,1009.45,1349.14,71381.4,75457.68
d9ac74bd-084f-415f-ade2-0dc48d155263,2026-03,339.69,0.0,0.0,0.0,1009.45,1349.14,75457.68,79533.96
d9ac74bd-084f-415f-ade2-0dc48d155263,2026-04,339.69,850.35,0.0,0.0,1009.45,2199.49,79533.96,93814.44
d9ac74bd-084f-415f-ade2-0dc48d155263,2026-05,339.69,850.35,0.0,0.0,1009.45,2199.49,93814.44,108094.92
d9ac74bd-084f-415f-ade2-0dc48d155263,2026-06,860.81,850.35,0.0,0.0,1009.45,2720.61,108094.92,128628.84
d9ac74bd-084f-415f-ade2-0dc48d155263,2026-07,1192.41,1021.54,0.0,0.0,1009.45,3223.4,128628.84,155196.24
d9ac74bd-084f-415f-ade2-0dc48d155263,2026-08,1192.41,1037.07,0.0,0.0,1009.45,3238.93,155196.24,181950.0
d9ac74bd-084f-415f-ade2-0dc48d155263,2026-09,1192.41,850.35,0.0,0.0,1009.45,3052.21,181950.0,206463.12
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-04,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-08,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-09,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-10,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-11,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2024-12,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,56508.93,56508.93
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-02,0.0,437.64,0.0,0.0,0.0,437.64,56508.93,61760.61
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-03,0.0,437.64,0.0,0.0,0.0,437.64,61760.61,67012.29
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-04,0.0,437.64,0.0,0.0,0.0,437.64,67012.29,72263.97
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-05,0.0,437.64,0.0,0.0,0.0,437.64,72263.97,77515.65
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-06,0.0,437.64,0.0,0.0,0.0,437.64,77515.65,82767.33
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-07,0.0,437.64,0.0,0.0,0.0,437.64,82767.33,88019.01
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-08,0.0,437.64,0.0,0.0,0.0,437.64,88019.01,93270.69
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-09,0.0,437.64,0.0,0.0,0.0,437.64,93270.69,98522.37
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-10,0.0,437.64,0.0,0.0,0.0,437.64,98522.37,103774.05
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-11,0.0,437.64,0.0,0.0,394.04,831.68,103774.05,109025.73
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2025-12,0.0,437.64,0.0,0.0,394.04,831.68,109025.73,114277.41
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2026-01,0.0,437.64,0.0,0.0,394.04,831.68,114277.41,119529.09
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2026-02,0.0,437.64,0.0,0.0,394.04,831.68,119529.09,124780.77
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2026-03,0.0,437.64,0.0,0.0,394.04,831.68,124780.77,130032.45
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2026-04,0.0,437.64,0.0,0.0,394.04,831.68,130032.45,135284.13
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2026-05,370.57,437.64,0.0,0.0,394.04,1202.25,135284.13,144982.65
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2026-06,370.57,437.64,0.0,0.0,394.04,1202.25,144982.65,154681.17
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2026-07,370.57,548.6,0.0,0.0,394.04,1313.21,154681.17,165711.21
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2026-08,370.57,464.79,0.0,0.0,703.42,1538.78,165711.21,175735.53
3070383b-63ef-4d93-a95f-8c0f0e8639a1,2026-09,370.57,437.64,0.0,0.0,703.42,1511.63,175735.53,185434.05
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-04,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-08,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-09,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-10,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-11,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2024-12,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-03,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-04,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-05,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-06,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-07,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,65018.48,65018.48
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-10,0.0,75.78,0.0,0.0,557.51,633.29,65018.48,65927.84
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-11,0.0,0.0,0.0,0.0,1029.21,1029.21,65927.84,65927.84
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2025-12,0.0,0.0,0.0,0.0,1029.21,1029.21,65927.84,65927.84
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2026-01,0.0,0.0,0.0,-165.12,1029.21,864.09,65927.84,63946.4
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2026-02,0.0,418.07,0.0,0.0,1029.21,1447.28,63946.4,68963.24
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2026-03,0.0,418.07,0.0,0.0,1029.21,1447.28,68963.24,73980.08
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2026-04,0.0,418.07,0.0,0.0,1029.21,1447.28,73980.08,78996.92
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2026-05,0.0,418.07,0.0,0.0,1029.21,1447.28,78996.92,84013.76
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2026-06,393.03,418.07,0.0,0.0,1029.21,1840.31,84013.76,93746.96
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2026-07,393.03,418.07,0.0,0.0,1029.21,1840.31,93746.96,103480.16
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2026-08,393.03,418.07,0.0,0.0,1029.21,1840.31,103480.16,113213.36
426848bb-ac1d-47b2-a6e9-7ddf19eb223e,2026-09,393.03,418.07,0.0,0.0,1029.21,1840.31,113213.36,122946.56
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,109670.21,109670.21
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,109670.21,109670.21
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-04,981.09,0.0,0.0,0.0,0.0,981.09,109670.21,121443.29
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-05,981.09,0.0,0.0,0.0,0.0,981.09,121443.29,133216.37
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-06,981.09,0.0,0.0,0.0,0.0,981.09,133216.37,144989.45
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-07,981.09,0.0,0.0,0.0,0.0,981.09,144989.45,156762.53
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-08,981.09,0.0,0.0,0.0,0.0,981.09,156762.53,168535.61
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-09,981.09,0.0,0.0,0.0,0.0,981.09,168535.61,180308.69
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-10,981.09,0.0,0.0,0.0,1136.83,2117.92,180308.69,192081.77
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-11,981.09,193.28,0.0,0.0,1136.83,2311.2,192081.77,206174.21
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2024-12,981.09,0.0,0.0,0.0,1136.83,2117.92,206174.21,217947.29
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-01,981.09,45.87,0.0,0.0,1136.83,2163.79,217947.29,230270.81
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-02,981.09,200.44,0.0,0.0,1136.83,2318.36,230270.81,244449.17
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-03,981.09,0.0,0.0,0.0,1136.83,2117.92,244449.17,256222.25
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-04,981.09,241.58,0.0,0.0,1136.83,2359.5,256222.25,270894.29
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-05,981.09,0.0,0.0,0.0,1136.83,2117.92,270894.29,282667.37
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-06,981.09,0.0,0.0,0.0,1136.83,2117.92,282667.37,294440.45
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-07,981.09,266.25,0.0,0.0,1136.83,2384.17,294440.45,309408.53
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-08,981.09,0.0,0.0,0.0,1136.83,2117.92,309408.53,321181.61
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-09,981.09,0.0,0.0,0.0,1593.2,2574.29,321181.61,332954.69
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-10,981.09,815.62,0.0,-16662.0,1593.2,-13272.09,332954.69,154571.21
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-11,981.09,577.05,0.0,0.0,1593.2,3151.34,154571.21,173268.89
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2025-12,981.09,479.25,0.0,0.0,1593.2,3053.54,173268.89,190792.97
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2026-01,981.09,479.25,0.0,0.0,1593.2,3053.54,190792.97,208317.05
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2026-02,981.09,479.25,-10928.34,0.0,2048.37,-7419.63,208317.05,94701.05
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2026-03,981.09,479.25,0.0,0.0,2048.37,3508.71,94701.05,112225.13
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2026-04,981.09,479.25,0.0,0.0,2048.37,3508.71,112225.13,129749.21
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2026-05,981.09,479.25,-8253.35,0.0,2048.37,-4744.64,129749.21,48233.09
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2026-06,1376.84,479.25,0.0,0.0,2048.37,3904.46,48233.09,70506.17
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2026-07,1376.84,479.25,0.0,0.0,2048.37,3904.46,70506.17,92779.25
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2026-08,1376.84,871.21,0.0,0.0,2048.37,4296.42,92779.25,119755.85
17df711b-e8b6-4b5b-8b51-19f83d6eae4a,2026-09,1376.84,479.25,0.0,0.0,2048.37,3904.46,119755.85,142028.93
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-04,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-08,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-09,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-10,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-11,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
683aebc5-8298-4a7f-b56d-643ce5f3fbbe,2024-12,0.0,0.0,0.0,0.0,0.0,0.0,72667.3,72667.3
