id,external_id,opportunity_id,account_id,owner_user_id,booked_date,amount,currency,source_system,created_at
210fdbf9-0562-4dce-95cc-4f14c46e4fbb,SU-d60c287e,d60c287e-9cd9-4597-83cf-87a3547e41d7,1f284498-d42b-4ad5-8c8f-46aff23f7bf5,dfce1378-1a7b-4172-84bc-7beaaa840688,2024-05-11,320185.23,USD,generated,2026-09-01T16:48:35.856645+00:00
b87835fb-c881-40b1-89c7-b3aec5cd10bb,SU-54633eac,54633eac-1d18-499d-86ba-ebb7e97b992c,d4a877c1-8f11-467f-ba1a-0aab282d0c0c,4c789afb-4bea-4d1f-bdab-419243262d97,2024-04-09,423828.96,USD,generated,2026-09-01T16:48:35.856648+00:00
4b646ea2-b0bc-463f-85d4-6e0f6da53c7f,SU-7e96fd1d,7e96fd1d-d6d3-4bcd-940d-9aa2673570a3,e8fcc902-d953-46e8-8592-8d82c2a6322d,d698972b-e7cd-4f50-abf0-ebf29e338d60,2026-12-08,318555.83,USD,generated,2026-09-01T16:48:35.856652+00:00
85832321-0be5-42fe-9356-bedbc6fb1df0,SU-070f1edf,070f1edf-c1f1-4dd3-b478-6d996d694a33,98d9c3c9-38e7-4c9d-9a6b-c45f10e2ff2b,d698972b-e7cd-4f50-abf0-ebf29e338d60,2025-07-07,151559.21,USD,generated,2026-09-01T16:48:35.856655+00:00
48ca23fd-5136-408b-8878-81de9e3fb5ee,SU-bb612afa,bb612afa-2b7c-4c64-8162-dd844003cbe6,32576999-3661-40c7-bc3f-9720d960f4fa,dfce1378-1a7b-4172-84bc-7beaaa840688,2025-05-13,247619.05,USD,generated,2026-09-01T16:48:35.856658+00:00
5fb13cb8-5771-49c1-a8ef-4e05d7d52ebf,SU-375e4f45,375e4f45-510d-41e3-9e6e-faffa415e248,54d1e1e7-dac2-40a9-ae4d-344b2cda1dfe,d698972b-e7cd-4f50-abf0-ebf29e338d60,2025-11-18,380540.27,USD,generated,2026-09-01T16:48:35.856661+00:00
d4ecb0d5-d33e-4f3a-83fe-fb40efacaa76,SU-1cf34c65,1cf34c65-ea2c-4b4b-8392-12f7e876128b,62943166-f92e-43da-8d1b-dbe964e6f0de,4c789afb-4bea-4d1f-bdab-419243262d97,2026-10-26,101057.5,USD,generated,2026-09-01T16:48:35.856665+00:00
da099233-2de4-4eeb-924b-91259028b6d0,SU-80ab5ac5,80ab5ac5-76b4-4308-b664-da6a415c69f7,62943166-f92e-43da-8d1b-dbe964e6f0de,4c789afb-4bea-4d1f-bdab-419243262d97,2024-10-01,491110.08,USD,generated,2026-09-01T16:48:35.856668+00:00
779a89ff-1c75-420a-a148-43dd14441f6d,SU-d521a4be,d521a4be-86ee-4295-8443-c0d3a5f1771a,041619a1-7bd6-4924-9ad4-24ac0be391b6,13713137-b583-4c0d-bef3-4b64903e77dc,2026-03-15,174311.33,USD,generated,2026-09-01T16:48:35.856671+00:00
c196f32b-5eec-4389-ad83-bae453e6419d,SU-13fcbbdc,13fcbbdc-ae44-4977-a8bb-3fabbfbdccef,62943166-f92e-43da-8d1b-dbe964e6f0de,f5ccd00e-1424-4ee1-aa14-59771e899ce9,2026-04-30,367352.55,USD,generated,2026-09-01T16:48:35.856674+00:00
58bc3306-01be-4f47-9961-4667cdb396cc,SU-50978690,50978690-8759-49f4-a670-d2b52bb65d32,6af2d943-bce4-47e0-87b7-f9fef114b634,d698972b-e7cd-4f50-abf0-ebf29e338d60,2025-04-08,443385.67,USD,generated,2026-09-01T16:48:35.856677+00:00
25d7b70d-3065-4b1a-967a-eb9193466605,SU-464c3091,464c3091-1f1c-4801-8e2a-40bad6b3c9f2,05ff2ced-71ee-4173-9f9e-a4adab2d2a09,dfce1378-1a7b-4172-84bc-7beaaa840688,2025-09-05,214635.89,USD,generated,2026-09-01T16:48:35.856681+00:00
96a476d3-b0ca-49dc-a722-2769937a5964,SU-5b3d597a,5b3d597a-124c-4ddc-9cc8-d4e1edf795ab,158ecc77-4c10-425b-b6e9-cb15a15800d5,dfce1378-1a7b-4172-84bc-7beaaa840688,2024-06-18,202421.86,USD,generated,2026-09-01T16:48:35.856684+00:00
ec630087-17f5-4b97-bed4-cbc851eb7d9d,SU-6eb10e39,6eb10e39-d4be-4202-bd54-b61ead05e41e,6ffbc85f-43ba-44c1-bf87-9c528e67e6da,008a4f5b-39ee-45bf-92d9-890229bd5292,2026-03-14,154849.41,USD,generated,2026-09-01T16:48:35.856687+00:00
49989f30-252a-43e6-987a-6a3ef28f01d5,SU-2d076016,2d076016-59ca-492e-a66f-e13679e43633,32576999-3661-40c7-bc3f-9720d960f4fa,f5ccd00e-1424-4ee1-aa14-59771e899ce9,2026-02-27,286738.49,USD,generated,2026-09-01T16:48:35.856690+00:00
608253b7-0b84-4baf-b558-6ebb1d7465ea,SU-a5ca92e9,a5ca92e9-235c-4506-8bd4-e88b4fc8c67d,1baaddd0-ea89-41a2-b08a-ed3bc9fa8d2d,dfce1378-1a7b-4172-84bc-7beaaa840688,2026-09-14,488545.97,USD,generated,2026-09-01T16:48:35.856694+00:00
2bfb8e45-e814-4727-918c-66578aaeab6b,SU-88eb9afb,88eb9afb-79ff-4240-acf4-b0297071c257,24fd702d-c425-4f85-8ab1-16e898affd6c,d8b021de-8a78-4e3c-b297-c78b5051ccf6,2025-09-19,399576.03,USD,generated,2026-09-01T16:48:35.856697+00:00
86ed02e1-b0ac-4297-8ef8-8c5bb90c5227,SU-3f10ff44,3f10ff44-26fa-450a-b859-37b5fd7ff116,a15e275c-8b35-47cd-9562-5fa7777d63fd,dfce1378-1a7b-4172-84bc-7beaaa840688,2026-06-25,252380.17,USD,generated,2026-09-01T16:48:35.856700+00:00
2fe6ef75-4977-4727-8eb2-779a4a52a367,SU-77506d25,77506d25-bb14-4c08-97a3-2d6f0cf2c22d,35b14d79-8e04-4c26-81ee-bfc3058ecc9a,13713137-b583-4c0d-bef3-4b64903e77dc,2025-10-27,200012.92,USD,generated,2026-09-01T16:48:35.856704+00:00
1f661a04-7cb6-44e8-8863-6d35aa5f5a41,SU-9a603ff3,9a603ff3-31ac-474f-a346-bc569fc63104,36b867f7-07f5-4595-85fb-d54836ad3f54,d698972b-e7cd-4f50-abf0-ebf29e338d60,2024-03-16,374532.35,USD,generated,2026-09-01T16:48:35.856707+00:00
31bcea9c-aefb-42ca-9aea-d4658a488a67,SU-c3fa5795,c3fa5795-df16-4d4f-a45a-b91d8a354d43,bfd488d0-a54c-4754-a820-6e5010b6c6a0,dfce1378-1a7b-4172-84bc-7beaaa840688,2025-08-05,491368.63,USD,generated,2026-09-01T16:48:35.856711+00:00
d8ae6c66-d64c-4889-8cc8-51a3ef8d233f,SU-db6d9736,db6d9736-1345-4d07-bac6-eb041a9ae19b,9b75e0ec-b2d2-472f-89b4-761e42890756,,2025-10-11,94259.48,USD,generated,2026-09-01T16:48:35.856714+00:00
fc061b5b-c4de-4822-a055-f553f20aea45,SU-e2927d65,e2927d65-a240-43fd-a4e3-8d9035754b36,32576999-3661-40c7-bc3f-9720d960f4fa,,2024-02-22,240365.6,USD,generated,2026-09-01T16:48:35.856717+00:00
b7769ca0-0062-4d09-9e12-a75007748af1,SU-bf7b1738,bf7b1738-126e-447a-9160-31f3b7b30616,ed009d69-b4b5-4695-b984-3dc071d9a354,,2026-06-05,225123.66,USD,generated,2026-09-01T16:48:35.856721+00:00
71373338-0e51-4cb5-9bf4-e8779fcb4c0c,SU-67de8938,67de8938-234b-49b6-a580-84bbde182332,05ff2ced-71ee-4173-9f9e-a4adab2d2a09,,2025-02-03,126039.52,USD,generated,2026-09-01T16:48:35.856724+00:00
e6010c9e-58b0-411a-aeab-5d4412828222,SU-1c7a03e3,1c7a03e3-1519-49ed-b4ba-83274ce2fbe6,3ca44c22-b825-4ae1-9022-04207725eedc,,2025-10-02,240844.4,USD,generated,2026-09-01T16:48:35.856727+00:00
52fad591-3ab7-4085-bec8-86cbf4e6336c,SU-43a1416f,43a1416f-8877-4761-b398-1bc8e10e9690,041619a1-7bd6-4924-9ad4-24ac0be391b6,,2026-02-09,65543.82,USD,generated,2026-09-01T16:48:35.856730+00:00
3894edcd-95e7-42c2-a655-94220418bab1,SU-72faa4d3,72faa4d3-9b86-4da7-8194-f490fceed4a5,31ddee65-4201-4e1e-b871-a619e8464682,,2026-07-05,25621.84,USD,generated,2026-09-01T16:48:35.856733+00:00
ee1ad316-991d-4e29-a5c4-ad5a112fa722,SU-e7b3a911,e7b3a911-1574-4831-a2ec-646c2625ce85,d117e9c4-c317-4168-aa3b-13c403b323ed,,2024-04-20,67629.46,USD,generated,2026-09-01T16:48:35.856737+00:00
c92449f7-efae-464c-affc-3af0a9ac38b8,SU-51ab019b,51ab019b-c97a-4986-84e2-144db349c1b7,dc5fe450-9ad0-48fb-80b2-738e68097c35,,2024-10-30,283713.56,USD,generated,2026-09-01T16:48:35.856740+00:00
6fdc042e-6685-407b-aaa8-2d87cb8e6fc6,SU-b202ad8e,b202ad8e-e5d9-45b8-a539-a0c122573a70,baaddfda-2c88-4451-8465-9d3a9d981639,,2025-01-23,155166.3,USD,generated,2026-09-01T16:48:35.856744+00:00
19aef1d5-2378-4aa9-87ac-58712d5cfaef,SU-5671da2e,5671da2e-2217-4b4c-b07d-216be99f5583,31ddee65-4201-4e1e-b871-a619e8464682,,2024-04-28,190048.94,USD,generated,2026-09-01T16:48:35.856747+00:00
ef027ea0-4540-4cff-8463-1cc3a4959774,SU-db3aaa2b,db3aaa2b-6a00-405a-8693-03887a3eeb69,e0a5b9e7-4980-4ede-b377-512f72aab6f0,,2025-01-10,77554.13,USD,generated,2026-09-01T16:48:35.856751+00:00
fbde5fba-744d-42ba-a166-8b1cad6b0613,SU-a729153c,a729153c-1fbe-4e8d-817c-a868664e5df2,98d9c3c9-38e7-4c9d-9a6b-c45f10e2ff2b,,2026-01-17,58511.47,USD,generated,2026-09-01T16:48:35.856754+00:00
8aa455a5-76e2-4dc7-a029-879a89fc1ba2,SU-26551571,26551571-8337-4493-bb3e-6128160940bc,c82efefe-1877-49e3-8c6b-74e3eb399056,,2026-01-23,44750.97,USD,generated,2026-09-01T16:48:35.856757+00:00
a103819b-01e6-4f88-9b42-352fddfaf0ed,SU-470d6d8f,470d6d8f-a6b8-4dde-b8bd-2a584150cf3a,e53178d5-b1e4-4acb-8165-0d90ae8cbf0f,,2025-12-19,49818.97,USD,generated,2026-09-01T16:48:35.856760+00:00
0434f1ea-f524-4b83-8b1c-10ad9fca32a6,SU-973f6488,973f6488-c078-4c61-8e4e-a22c20ac06d6,03710ee5-c598-4c70-979e-9aa10739a08d,,2026-05-09,45890.99,USD,generated,2026-09-01T16:48:35.856764+00:00
39866f41-dd33-4b09-9046-09db0318ccac,SU-bcc8d7f8,bcc8d7f8-86f2-4a11-bc2c-214ee6fc8629,e53178d5-b1e4-4acb-8165-0d90ae8cbf0f,,2025-11-04,41939.74,USD,generated,2026-09-01T16:48:35.856767+00:00
20af235d-b76a-4172-8e9a-4722659a05ea,SU-17bbea06,17bbea06-7270-48bb-ab97-0a612b90773d,05ff2ced-71ee-4173-9f9e-a4adab2d2a09,,2025-12-26,49471.41,USD,generated,2026-09-01T16:48:35.856771+00:00
4f5ac6d7-ef90-4acd-aacc-8a257f479f50,SU-eff79375,eff79375-d203-4e50-b3a4-2d310b7f3268,45d9c1ff-0b3e-438c-a3ba-dcdcdcbffcec,,2026-01-12,49781.94,USD,generated,2026-09-01T16:48:35.856774+00:00
30589cc8-d4a2-435c-98e1-22ed5802ebaa,SU-01c2adf1,01c2adf1-6b09-4e81-9004-6ae01a0d991a,aa39c0a4-9030-440f-b68d-22f3cb349180,,2026-07-28,47750.54,USD,generated,2026-09-01T16:48:35.856777+00:00
a09e3c79-3bfe-4347-a69f-12e2243f1902,SU-1739ada8,1739ada8-6b1c-4a3c-a49a-b7af1928743e,3ca44c22-b825-4ae1-9022-04207725eedc,,2026-02-10,48915.51,USD,generated,2026-09-01T16:48:35.856780+00:00
9a73b5a9-1482-479a-88da-d6b5bd149f3e,SU-86f3d9e5,86f3d9e5-0644-4715-afd9-28fe82cb4b9b,e53178d5-b1e4-4acb-8165-0d90ae8cbf0f,,2025-11-05,56741.58,USD,generated,2026-09-01T16:48:35.856784+00:00
09124f76-d039-4f92-9dfd-501a86a7071d,SU-bf58d114,bf58d114-0aa0-4ce6-97ea-17e2c2607ed9,708c50a2-0551-4b59-8cb2-d01667e5ca1f,,2026-05-07,53362.82,USD,generated,2026-09-01T16:48:35.856787+00:00
8583a20b-e9c5-43e2-9acc-0fa91373757d,SU-112e123c,112e123c-ea34-47ab-a9e8-b4af0e5cc6a6,c4b2a631-2891-46ee-9d49-2e6ba5115e7f,,2026-08-02,44550.26,USD,generated,2026-09-01T16:48:35.856790+00:00
fc262293-275d-4d62-b9b3-3c9f6a3df4b4,SU-2bd42b79,2bd42b79-e4a0-486f-b734-021a21c5b583,05ff2ced-71ee-4173-9f9e-a4adab2d2a09,,2026-06-07,113191.98,USD,generated,2026-09-01T16:48:35.856794+00:00
4de4a813-7ea8-4ad6-8ce4-075dbc316039,SU-991db035,991db035-5bd7-4d53-8fe9-590df49eecf8,35b14d79-8e04-4c26-81ee-bfc3058ecc9a,,2026-02-01,120403.03,USD,generated,2026-09-01T16:48:35.856797+00:00
d1c039b6-8409-4f16-a230-313af0f97322,SU-0ba14d2b,0ba14d2b-3f1c-49f8-86ea-ba502a9c8c3d,dc5fe450-9ad0-48fb-80b2-738e68097c35,,2025-11-28,135849.97,USD,generated,2026-09-01T16:48:35.856800+00:00
4640f268-7051-412d-b8b1-da823464a957,SU-25fb2736,25fb2736-4fe4-4b80-abaa-0b3b6a27f3fc,a15e275c-8b35-47cd-9562-5fa7777d63fd,,2026-05-02,117787.05,USD,generated,2026-09-01T16:48:35.856804+00:00
321d2e00-1aec-4e56-86e6-ad0b462208f4,SU-ad2b8a51,ad2b8a51-7fba-4e6b-b635-4dd05dd19525,baaddfda-2c88-4451-8465-9d3a9d981639,,2026-04-05,99229.19,USD,generated,2026-09-01T16:48:35.856811+00:00
d1b9268f-29d9-445d-b4ce-527c5c79cd0a,SU-a86348ab,a86348ab-2349-492f-bf5b-14343941e57c,e5c70da2-6639-4ab9-ad9d-6d7985df9cb6,,2026-01-12,139097.32,USD,generated,2026-09-01T16:48:35.856814+00:00
9686b0c3-53b0-4925-8382-ea294b8ee2ca,SU-5b4c2719,5b4c2719-76d0-4ca6-b67f-84d8766a8e47,0473cde2-864a-4c5c-bcb1-e6675fe0e32f,,2026-03-23,97267.65,USD,generated,2026-09-01T16:48:35.856818+00:00
9d0f2dc0-f69a-4dac-ad34-17c2a8e874e6,SU-2d6d90d7,2d6d90d7-dd89-4f28-8fb9-58bad5570352,e0a5b9e7-4980-4ede-b377-512f72aab6f0,,2026-02-13,100520.7,USD,generated,2026-09-01T16:48:35.856821+00:00
241b424f-42a2-4f70-9fd7-e98b2479905c,SU-96adba80,96adba80-e0e9-4e59-b424-d2a47ab577de,35b14d79-8e04-4c26-81ee-bfc3058ecc9a,,2025-09-06,136383.34,USD,generated,2026-09-01T16:48:35.856824+00:00
195cf8d9-46cb-45de-8d58-0bcdcf789540,SU-f6379e51,f6379e51-b8b0-4e10-ae1e-720953056447,8b6e5eab-b553-4223-977a-d86be4ec8f6c,,2026-03-03,119436.14,USD,generated,2026-09-01T16:48:35.856828+00:00
f49c21a2-eb70-4907-8322-d9d9091aeedb,SU-62bccdbd,62bccdbd-3cd7-4979-b59f-212871545373,c4b2a631-2891-46ee-9d49-2e6ba5115e7f,,2026-05-28,134478.22,USD,generated,2026-09-01T16:48:35.856831+00:00
5739ed47-5653-487d-a467-9eab9e3facd3,SU-5b3e4ce8,5b3e4ce8-8f07-4521-b3b9-5e6319236fe4,54d1e1e7-dac2-40a9-ae4d-344b2cda1dfe,,2026-01-18,130182.89,USD,generated,2026-09-01T16:48:35.856834+00:00
ba9b9ef8-526c-4b6f-858f-4cdeec0113dd,SU-fab091d2,fab091d2-9e2a-4b9e-9b06-fd41fd49111c,2954b1e1-80b1-4457-9f29-7772a51252b9,,2026-08-08,51758.68,USD,generated,2026-09-01T16:48:35.856837+00:00
7a6063d2-9ac8-4a08-be58-55c1ea9063d4,SU-5ba46235,5ba46235-a17b-4f6f-86ba-ff7e295e47a0,6af2d943-bce4-47e0-87b7-f9fef114b634,,2025-12-04,42112.7,USD,generated,2026-09-01T16:48:35.856840+00:00
9e94f4b8-d795-44a0-87d2-85a7af069521,SU-f6b8097d,f6b8097d-efe9-4807-ba16-edc3299957f3,607bf072-ffd7-43a3-b702-81223e46add7,,2026-07-22,50712.67,USD,generated,2026-09-01T16:48:35.856843+00:00
a32da55b-5b5c-4fec-966a-9d4dce662634,SU-6b28ac03,6b28ac03-ad70-4518-a7e6-eaafe75462a9,aa39c0a4-9030-440f-b68d-22f3cb349180,,2026-04-14,124244.06,USD,generated,2026-09-01T16:48:35.856847+00:00
14c47883-b69d-413e-82d7-7ce0ebfddf7a,SU-73af4e02,73af4e02-f428-47e9-97cf-e86bffc679cb,e0ee5c18-8422-4819-b384-758f2b9b299f,,2026-05-11,106489.38,USD,generated,2026-09-01T16:48:35.856850+00:00
76c37f9f-33ce-462c-a4c8-e8b7c19d4c3f,SU-bb16e0ce,bb16e0ce-0cbc-426c-9f60-10cd0ff41a60,e0ee5c18-8422-4819-b384-758f2b9b299f,,2026-07-30,112400.49,USD,generated,2026-09-01T16:48:35.856853+00:00
ca7a0303-537a-4891-a08a-245266826fc1,SU-195a915b,195a915b-6471-4b3c-9d7d-68e2bc1d82fc,dc5fe450-9ad0-48fb-80b2-738e68097c35,,2026-03-13,104718.71,USD,generated,2026-09-01T16:48:35.856856+00:00
12a4e7c8-a750-4537-bd38-f20f32562b64,SU-c88774f5,c88774f5-8921-4213-afb0-c5469207929f,98d9c3c9-38e7-4c9d-9a6b-c45f10e2ff2b,,2026-06-21,111030.22,USD,generated,2026-09-01T16:48:35.856859+00:00
92bac10e-8115-4257-a5e4-62aecaa9a4a6,SU-161f93cd,161f93cd-2a03-4606-acac-7a65d86de24b,2f1e91ce-571c-49d7-86e2-12416bb66fda,,2026-07-22,106720.22,USD,generated,2026-09-01T16:48:35.856862+00:00
4765e292-73f8-434b-98d6-b6a108bdf73f,SU-45354d4d,45354d4d-7a00-4d5f-b677-621f78d87d95,32576999-3661-40c7-bc3f-9720d960f4fa,,2025-10-21,139112.84,USD,generated,2026-09-01T16:48:35.856869+00:00
c37a1f58-4de1-4855-a23d-86b5c25e2a99,SU-f1103e50,f1103e50-4ba6-4154-9f48-e138da8d4f82,243e269c-50d0-4823-aa30-5c134c2af1a8,,2025-12-24,129824.65,USD,generated,2026-09-01T16:48:35.856873+00:00
0e156837-f5e4-4e7e-ad3d-606f2e846c60,SU-46f8ef03,46f8ef03-6ade-4690-bf9d-c2ce4bdfd15e,9030d647-03f1-4f7c-a405-408085e5d2c0,,2026-02-22,123811.97,USD,generated,2026-09-01T16:48:35.856877+00:00
