id,external_id,account_id,owner_user_id,source,status,score,created_at,source_system
ce0d070b-cafb-4d6a-95ac-f80a6c1de9be,LEAD-8E033852,baaddfda-2c88-4451-8465-9d3a9d981639,aa91ce6b-db5a-4905-9596-e570c92c71ba,paid_ads,qualified,42.4,2026-09-01T16:48:35.859391+00:00,generated
778bb468-da02-4dfd-8cc0-2ae85720d779,LEAD-829DFEC4,baaddfda-2c88-4451-8465-9d3a9d981639,aa91ce6b-db5a-4905-9596-e570c92c71ba,inbound_web,qualified,84.8,2026-09-01T16:48:35.859397+00:00,generated
c5f7b022-ef2f-4b43-a13a-070115f75454,LEAD-869E9B4F,baaddfda-2c88-4451-8465-9d3a9d981639,aa91ce6b-db5a-4905-9596-e570c92c71ba,inbound_web,qualified,37.7,2026-09-01T16:48:35.859403+00:00,generated
4a23c4b1-0b73-4e5f-a03f-943841df781f,LEAD-80A5DD01,8ec58e4b-9aeb-41b7-9a0b-d9251635dd74,aa91ce6b-db5a-4905-9596-e570c92c71ba,outbound_sdx,qualified,20.7,2026-09-01T16:48:35.859409+00:00,generated
beb89487-6b4d-4dbb-b45f-3a7c364e3df5,LEAD-F05B685C,8ec58e4b-9aeb-41b7-9a0b-d9251635dd74,aa91ce6b-db5a-4905-9596-e570c92c71ba,paid_ads,new,55.6,2026-09-01T16:48:35.859415+00:00,generated
c9707d24-c6f7-4541-8f5b-c4b1dc34f166,LEAD-D7CE9E0A,8ec58e4b-9aeb-41b7-9a0b-d9251635dd74,aa91ce6b-db5a-4905-9596-e570c92c71ba,referral,contacted,77.8,2026-09-01T16:48:35.859420+00:00,generated
498792f1-28a7-4c2f-9e4b-c1e8fdb2bfaf,LEAD-CAA2D1AC,9b75e0ec-b2d2-472f-89b4-761e42890756,dfce1378-1a7b-4172-84bc-7beaaa840688,referral,new,68.3,2026-09-01T16:48:35.859427+00:00,generated
8a5265db-e36f-4db3-bbd5-18ed90e12c54,LEAD-64B54EF5,9b75e0ec-b2d2-472f-89b4-761e42890756,dfce1378-1a7b-4172-84bc-7beaaa840688,inbound_web,disqualified,29.4,2026-09-01T16:48:35.859433+00:00,generated
e9937f10-a248-4a7c-8c06-2a62a3a7fb70,LEAD-B175F3B8,041619a1-7bd6-4924-9ad4-24ac0be391b6,4c789afb-4bea-4d1f-bdab-419243262d97,event,converted,75.0,2026-09-01T16:48:35.859439+00:00,generated
10faf914-a781-4677-8575-d92710157800,LEAD-17D17E39,041619a1-7bd6-4924-9ad4-24ac0be391b6,4c789afb-4bea-4d1f-bdab-419243262d97,event,new,46.9,2026-09-01T16:48:35.859444+00:00,generated
99a0db79-3c52-4061-89aa-45488a13b535,LEAD-D6EDCA35,041619a1-7bd6-4924-9ad4-24ac0be391b6,4c789afb-4bea-4d1f-bdab-419243262d97,inbound_web,new,56.4,2026-09-01T16:48:35.859450+00:00,generated
9750f6d0-6098-4088-b587-25c77fc40f61,LEAD-63E5A8FB,31ddee65-4201-4e1e-b871-a619e8464682,5581bb5e-f9c7-4d19-b0c9-63318a14064c,referral,new,44.3,2026-09-01T16:48:35.859456+00:00,generated
ce188bdb-54a2-4e8d-a9ec-6ef5c3eff983,LEAD-D2DC3161,1f284498-d42b-4ad5-8c8f-46aff23f7bf5,d698972b-e7cd-4f50-abf0-ebf29e338d60,partner,new,31.6,2026-09-01T16:48:35.859462+00:00,generated
a9bce4b8-f79f-40eb-89f6-26faa7e01fef,LEAD-9C4FC337,1f284498-d42b-4ad5-8c8f-46aff23f7bf5,d698972b-e7cd-4f50-abf0-ebf29e338d60,referral,qualified,60.6,2026-09-01T16:48:35.859469+00:00,generated
358c723e-0244-4520-b0b0-1266ac60b942,LEAD-9A698019,1f284498-d42b-4ad5-8c8f-46aff23f7bf5,d698972b-e7cd-4f50-abf0-ebf29e338d60,paid_ads,contacted,57.9,2026-09-01T16:48:35.859475+00:00,generated
f0da744d-6b0a-4d81-93ef-93d8321bd74d,LEAD-332CA275,607bf072-ffd7-43a3-b702-81223e46add7,5581bb5e-f9c7-4d19-b0c9-63318a14064c,partner,converted,37.9,2026-09-01T16:48:35.859482+00:00,generated
3e072900-9a3b-4c4d-82b5-bd279bb9c90d,LEAD-223EC558,35b14d79-8e04-4c26-81ee-bfc3058ecc9a,d698972b-e7cd-4f50-abf0-ebf29e338d60,outbound_sdx,converted,59.3,2026-09-01T16:48:35.859494+00:00,generated
e054a23d-4758-47d0-beaa-57740cad519f,LEAD-79974E6D,35b14d79-8e04-4c26-81ee-bfc3058ecc9a,d698972b-e7cd-4f50-abf0-ebf29e338d60,partner,contacted,31.6,2026-09-01T16:48:35.859500+00:00,generated
e3b1b870-c192-44b4-9744-e3f5a7037861,LEAD-3EB44E43,35b14d79-8e04-4c26-81ee-bfc3058ecc9a,d698972b-e7cd-4f50-abf0-ebf29e338d60,event,qualified,68.1,2026-09-01T16:48:35.859506+00:00,generated
fd17db80-0daa-470b-a83b-4f83588b83ae,LEAD-3B12BCB3,e5c70da2-6639-4ab9-ad9d-6d7985df9cb6,036a993a-ec65-4f2c-b9eb-26af64345965,outbound_sdx,converted,33.4,2026-09-01T16:48:35.859523+00:00,generated
403de4cd-56d8-42b6-87e7-b8e1f0ef7efa,LEAD-D85EDABA,62943166-f92e-43da-8d1b-dbe964e6f0de,dfce1378-1a7b-4172-84bc-7beaaa840688,partner,contacted,72.6,2026-09-01T16:48:35.859531+00:00,generated
c10a6833-c153-4ce2-bc75-0056c6e4413c,LEAD-AD9408E7,62943166-f92e-43da-8d1b-dbe964e6f0de,dfce1378-1a7b-4172-84bc-7beaaa840688,referral,qualified,36.6,2026-09-01T16:48:35.859538+00:00,generated
d55ce342-b37f-4fe3-b013-f70b57ee5314,LEAD-810865F6,c4b2a631-2891-46ee-9d49-2e6ba5115e7f,53c7ecf6-5ecd-42d4-8fe0-c678066b32cb,inbound_web,disqualified,55.1,2026-09-01T16:48:35.859545+00:00,generated
d437cfaf-2ba7-41ef-9a8b-64fb70768cd8,LEAD-F97B0256,45d9c1ff-0b3e-438c-a3ba-dcdcdcbffcec,d698972b-e7cd-4f50-abf0-ebf29e338d60,event,disqualified,81.7,2026-09-01T16:48:35.859551+00:00,generated
7a3732b1-71ec-44a6-b449-172aaefbe55f,LEAD-8DE4AE9C,45d9c1ff-0b3e-438c-a3ba-dcdcdcbffcec,d698972b-e7cd-4f50-abf0-ebf29e338d60,inbound_web,disqualified,81.8,2026-09-01T16:48:35.859557+00:00,generated
7692d429-0a83-4d73-8cff-95f74c2f7d1d,LEAD-F905EDB5,d4a877c1-8f11-467f-ba1a-0aab282d0c0c,aa91ce6b-db5a-4905-9596-e570c92c71ba,outbound_sdx,new,59.9,2026-09-01T16:48:35.859563+00:00,generated
250096b6-cdef-4718-ae87-e11c509f7dd2,LEAD-EF09B3B0,d4a877c1-8f11-467f-ba1a-0aab282d0c0c,aa91ce6b-db5a-4905-9596-e570c92c71ba,partner,new,69.3,2026-09-01T16:48:35.859569+00:00,generated
256992cd-d42b-414b-95d3-e30fab331686,LEAD-38A7EF92,d4a877c1-8f11-467f-ba1a-0aab282d0c0c,aa91ce6b-db5a-4905-9596-e570c92c71ba,outbound_sdx,contacted,61.9,2026-09-01T16:48:35.859574+00:00,generated
7ac44cb8-535c-4ac8-abd6-482aaa376560,LEAD-C9F7B9CC,0473cde2-864a-4c5c-bcb1-e6675fe0e32f,aa91ce6b-db5a-4905-9596-e570c92c71ba,partner,disqualified,46.8,2026-09-01T16:48:35.859581+00:00,generated
9951c5e5-cacd-4b4a-a52e-26a9586c3d26,LEAD-38C9FE27,0473cde2-864a-4c5c-bcb1-e6675fe0e32f,aa91ce6b-db5a-4905-9596-e570c92c71ba,paid_ads,contacted,52.0,2026-09-01T16:48:35.859588+00:00,generated
990d2b21-2a90-4478-a77d-e4d89c47a90e,LEAD-E95EEF27,0473cde2-864a-4c5c-bcb1-e6675fe0e32f,aa91ce6b-db5a-4905-9596-e570c92c71ba,outbound_sdx,new,61.2,2026-09-01T16:48:35.859594+00:00,generated
53a3fff5-a4cc-465d-a36f-bb84614c01a9,LEAD-8B3916BD,8dd57082-841d-48a5-9571-6f3727a6af9b,f5ccd00e-1424-4ee1-aa14-59771e899ce9,partner,contacted,53.2,2026-09-01T16:48:35.859600+00:00,generated
0ed8a8c0-208e-4c7d-84db-7af7e345ea37,LEAD-7683BCC4,8dd57082-841d-48a5-9571-6f3727a6af9b,f5ccd00e-1424-4ee1-aa14-59771e899ce9,referral,qualified,61.3,2026-09-01T16:48:35.859606+00:00,generated
cb60acb4-6812-4686-969d-29fc77546746,LEAD-E9E4C8AE,8dd57082-841d-48a5-9571-6f3727a6af9b,f5ccd00e-1424-4ee1-aa14-59771e899ce9,referral,converted,50.9,2026-09-01T16:48:35.859612+00:00,generated
5493926c-41f7-4e79-9c90-b7079cbd3280,LEAD-FE169EC4,1baaddd0-ea89-41a2-b08a-ed3bc9fa8d2d,4c789afb-4bea-4d1f-bdab-419243262d97,partner,contacted,60.9,2026-09-01T16:48:35.859618+00:00,generated
25f44cff-422e-4d7e-90a1-2cfb1cf1ec68,LEAD-9335CEE3,1baaddd0-ea89-41a2-b08a-ed3bc9fa8d2d,4c789afb-4bea-4d1f-bdab-419243262d97,partner,qualified,89.5,2026-09-01T16:48:35.859624+00:00,generated
2fd35404-31b0-4ff2-a68c-bd6e4d2f087e,LEAD-9B957DCC,1baaddd0-ea89-41a2-b08a-ed3bc9fa8d2d,4c789afb-4bea-4d1f-bdab-419243262d97,event,qualified,53.6,2026-09-01T16:48:35.859629+00:00,generated
dee30395-ce94-4ce0-b8a9-e24436621bc9,LEAD-348E56EE,e0ee5c18-8422-4819-b384-758f2b9b299f,5581bb5e-f9c7-4d19-b0c9-63318a14064c,outbound_sdx,new,94.5,2026-09-01T16:48:35.859636+00:00,generated
37b7e3ef-4d15-4050-955b-260db44ac417,LEAD-DF36EBA7,e0ee5c18-8422-4819-b384-758f2b9b299f,5581bb5e-f9c7-4d19-b0c9-63318a14064c,referral,qualified,93.8,2026-09-01T16:48:35.859641+00:00,generated
add21220-a9a7-4ad2-8d6b-2517bf497dd9,LEAD-A593D291,36b867f7-07f5-4595-85fb-d54836ad3f54,86d4ef51-76d9-4e1a-83da-cca340ec0692,partner,converted,61.7,2026-09-01T16:48:35.859648+00:00,generated
c3d42cba-b6ca-435c-95da-cbcafb3470b3,LEAD-5B491F5D,36b867f7-07f5-4595-85fb-d54836ad3f54,86d4ef51-76d9-4e1a-83da-cca340ec0692,outbound_sdx,converted,27.1,2026-09-01T16:48:35.859654+00:00,generated
f9e76b21-e420-4d34-aa07-6e6984ff2bc5,LEAD-F1756F7A,36b867f7-07f5-4595-85fb-d54836ad3f54,86d4ef51-76d9-4e1a-83da-cca340ec0692,outbound_sdx,contacted,30.4,2026-09-01T16:48:35.859659+00:00,generated
a7708ce0-ea3d-4e03-8094-40ee51a7ac26,LEAD-8B6F8149,99e9b77a-90d5-47e0-b525-28a3ca06e009,86d4ef51-76d9-4e1a-83da-cca340ec0692,inbound_web,converted,62.8,2026-09-01T16:48:35.859666+00:00,generated
1efb116c-90f8-4744-a22a-0cb41c63d484,LEAD-0C58E1DD,78a54de2-4300-4409-a643-2ad4dc2c00aa,13713137-b583-4c0d-bef3-4b64903e77dc,referral,new,79.5,2026-09-01T16:48:35.859672+00:00,generated
08a9bcb2-cd13-4cca-b6c9-6738cbbc36cf,LEAD-F91A2DBA,9030d647-03f1-4f7c-a405-408085e5d2c0,13713137-b583-4c0d-bef3-4b64903e77dc,inbound_web,contacted,64.6,2026-09-01T16:48:35.859679+00:00,generated
99695c41-3bed-4b97-8a35-c28f0f38fdc0,LEAD-768E2CE8,9030d647-03f1-4f7c-a405-408085e5d2c0,13713137-b583-4c0d-bef3-4b64903e77dc,paid_ads,qualified,80.6,2026-09-01T16:48:35.859684+00:00,generated
97e258c9-a2ea-438a-a6d5-25045f9f82cb,LEAD-2BAA0D8F,9030d647-03f1-4f7c-a405-408085e5d2c0,13713137-b583-4c0d-bef3-4b64903e77dc,inbound_web,qualified,89.1,2026-09-01T16:48:35.859690+00:00,generated
af123e74-0644-4a7e-8aad-4d071452f59b,LEAD-C407AD0E,ce8f0cd9-d907-4ebe-bd45-8d625eb66543,d8b021de-8a78-4e3c-b297-c78b5051ccf6,inbound_web,converted,85.2,2026-09-01T16:48:35.859696+00:00,generated
9f3ac643-7bd3-42c3-b6ea-e4bf1a231823,LEAD-606369EE,ce8f0cd9-d907-4ebe-bd45-8d625eb66543,d8b021de-8a78-4e3c-b297-c78b5051ccf6,paid_ads,qualified,83.7,2026-09-01T16:48:35.859702+00:00,generated
21eb2342-9212-4236-8300-335539f4e468,LEAD-92022BC0,6af2d943-bce4-47e0-87b7-f9fef114b634,dfce1378-1a7b-4172-84bc-7beaaa840688,referral,qualified,59.3,2026-09-01T16:48:35.859708+00:00,generated
dfc53bd9-344b-4db5-bd11-c22138066cf4,LEAD-79D3F28E,6af2d943-bce4-47e0-87b7-f9fef114b634,dfce1378-1a7b-4172-84bc-7beaaa840688,partner,qualified,31.2,2026-09-01T16:48:35.859714+00:00,generated
fe667c0b-fbac-4fe6-83f6-20b6538ca36e,LEAD-A7E55CD0,6af2d943-bce4-47e0-87b7-f9fef114b634,dfce1378-1a7b-4172-84bc-7beaaa840688,outbound_sdx,contacted,31.5,2026-09-01T16:48:35.859720+00:00,generated
7fc57286-6fa7-4371-9f72-d0359f4195d2,LEAD-206C99F7,ed009d69-b4b5-4695-b984-3dc071d9a354,008a4f5b-39ee-45bf-92d9-890229bd5292,partner,disqualified,57.9,2026-09-01T16:48:35.859726+00:00,generated
1ea2576a-2333-4ef6-b27b-71298d45a275,LEAD-D39B7721,ed009d69-b4b5-4695-b984-3dc071d9a354,008a4f5b-39ee-45bf-92d9-890229bd5292,referral,qualified,79.0,2026-09-01T16:48:35.859733+00:00,generated
