id,sales_unit_id,user_id,credit_type,credit_percent,credit_amount,source_system,created_at
88bb4f40-342f-4f2f-b02b-c8922e5f120b,d9d0f9bb-f156-4e1a-8feb-a7caabcd4bd9,702c532f-ca49-43eb-99ab-f2ac307eeed3,primary_ae,1.0,52570.08,generated,2026-09-01T16:48:39.740916+00:00
d2085d15-a32d-4512-80c0-03edb43e056a,2822d4ae-a1c8-4ba3-8e38-fb2e6e399dd9,f5334114-511f-4f6a-8f3c-74d28c1386c2,primary_ae,1.0,30379.63,generated,2026-09-01T16:48:39.740921+00:00
ffa236f1-e992-4028-82e9-253878001c20,d5e7ce78-f41c-4757-82b7-24e18406bfce,916e5989-b156-460d-97f3-ee43dd0b8704,primary_ae,1.0,58913.45,generated,2026-09-01T16:48:39.740925+00:00
d46faad5-0228-438e-aadd-a2bc900f2f0c,e04e0ea1-1d80-4d52-bf7a-33a1e564d31a,deee41fb-4f68-4d59-8a54-766b7ad373c7,primary_ae,1.0,20193.61,generated,2026-09-01T16:48:39.740929+00:00
96fb0392-9842-46ba-9bcd-43e4039e354e,c88d76f8-1cc7-475b-bb8f-49d21c67c4ec,70ce7b4a-1b36-4e0c-8de2-12302c339003,primary_ae,1.0,53080.47,generated,2026-09-01T16:48:39.740934+00:00
b1c587b5-fbb6-4ed3-aa8f-8441bfba924c,e1013d21-a626-4391-93c6-5e99ddba23df,702c532f-ca49-43eb-99ab-f2ac307eeed3,primary_ae,1.0,19576.25,generated,2026-09-01T16:48:39.740938+00:00
30fcd940-2c34-44ec-a646-b4a0ae8ac26f,12f38a5e-72e7-462d-89b8-7e5b7c8ef05a,702c532f-ca49-43eb-99ab-f2ac307eeed3,primary_ae,1.0,39084.07,generated,2026-09-01T16:48:39.740942+00:00
8e0302dc-c8e4-4fa8-b2bf-fb13bf55e229,fd26f26f-ce60-45cd-a7d3-9af0b8bd6dd0,deee41fb-4f68-4d59-8a54-766b7ad373c7,primary_ae,1.0,25122.16,generated,2026-09-01T16:48:39.740947+00:00
07aa4f33-e5f0-4625-9d01-0a399be990b9,e5f435b5-7188-4afc-9239-8638a4cb00c3,deee41fb-4f68-4d59-8a54-766b7ad373c7,primary_ae,1.0,30758.23,generated,2026-09-01T16:48:39.740951+00:00
8df09945-b02e-4221-bf1c-23df0251ff27,142172cc-29b7-4104-b8b7-f8d1a3ba034d,8fd5709d-74ea-4549-82db-4b0cca6ce586,primary_ae,1.0,33934.7,generated,2026-09-01T16:48:39.740956+00:00
b9421d2f-f46d-47da-8ffc-9e604936d201,faba7224-f072-4ea8-903d-3d07f1d46aba,deee41fb-4f68-4d59-8a54-766b7ad373c7,primary_ae,1.0,58600.06,generated,2026-09-01T16:48:39.740960+00:00
f72fd3f1-44de-4e8c-b254-9f080d6463a6,19ab5024-82bf-4232-b79d-d26f06970564,24a0c836-5031-4de3-b3c9-2a32238d877e,primary_ae,1.0,38996.89,generated,2026-09-01T16:48:39.740965+00:00
f3c56384-e5ae-477a-843e-a3e4bcac8095,18473ba0-b5e6-4649-8279-c5d0784de7b2,70ce7b4a-1b36-4e0c-8de2-12302c339003,primary_ae,1.0,40364.55,generated,2026-09-01T16:48:39.740969+00:00
98e8ab67-8341-4183-8f47-3b8765a6cab9,912b2fc8-725d-4de0-a3c5-395e444c836a,70ce7b4a-1b36-4e0c-8de2-12302c339003,primary_ae,1.0,37528.09,generated,2026-09-01T16:48:39.740973+00:00
f8ba160d-801e-4599-a6b1-827db98be77f,f7126216-e56b-4e65-88e4-2bdaf1c5f85e,deee41fb-4f68-4d59-8a54-766b7ad373c7,primary_ae,1.0,53602.52,generated,2026-09-01T16:48:39.740977+00:00
b7fdaa34-29c8-464e-9bca-b9cc09f3e0c2,6a7fac19-5828-40f0-aaa9-a5b201709dca,deee41fb-4f68-4d59-8a54-766b7ad373c7,primary_ae,1.0,49497.4,generated,2026-09-01T16:48:39.740982+00:00
e648981f-f8df-4ac6-b1ea-d82bea2562b4,91437f25-1e6a-453a-8f61-57f071466d93,70ce7b4a-1b36-4e0c-8de2-12302c339003,primary_ae,1.0,48109.02,generated,2026-09-01T16:48:39.740986+00:00
2eaa3caf-9fee-44cb-aba9-637466b9e65b,b92522b5-074d-49c0-8f42-913d0a73d64d,70cc9f0c-4ec2-44b0-a11a-eed97b767966,primary_ae,1.0,19669.64,generated,2026-09-01T16:48:39.740991+00:00
8182257d-642b-4289-90b4-2380d36dc90c,4731dec0-90d9-4185-9ec7-e386dca0e309,a261a7f8-4161-4af1-9eea-41d3e419102a,primary_ae,1.0,38816.83,generated,2026-09-01T16:48:39.740995+00:00
a4eaa36e-e7f3-4b48-a61c-c6919af71c56,93eedbcc-1124-4f81-b041-748a629dfa9d,f5334114-511f-4f6a-8f3c-74d28c1386c2,primary_ae,1.0,18020.49,generated,2026-09-01T16:48:39.741000+00:00
b8c84d02-dec3-4088-becd-e2db85577eea,c3d70cdc-d89a-4563-9a8d-dc978194c69d,11d26a12-fbd7-4fab-a129-30a4b12a2caa,primary_ae,1.0,50726.49,generated,2026-09-01T16:48:39.741004+00:00
8d6b752f-7aac-4cef-9121-38ebbd4f87cc,365cf84a-6332-40a5-81b6-ee7b94bd7111,24a0c836-5031-4de3-b3c9-2a32238d877e,primary_ae,1.0,44650.85,generated,2026-09-01T16:48:39.741009+00:00
d5f47eff-9d03-41a6-a678-69e884b14a9d,9b3b311f-9f64-492b-8e33-e343fa49ee1f,8fd5709d-74ea-4549-82db-4b0cca6ce586,primary_ae,1.0,9346.62,generated,2026-09-01T16:48:39.741013+00:00
0f312145-625f-4aa7-a3e9-960255ed6833,91889825-cf26-48c5-aeaf-04be7790b147,f5334114-511f-4f6a-8f3c-74d28c1386c2,primary_ae,1.0,31259.67,generated,2026-09-01T16:48:39.741017+00:00
fc57418d-e1c4-4f7e-a396-6bd39f323296,649eef08-fa06-4fbd-bab8-ad79c69faded,70ce7b4a-1b36-4e0c-8de2-12302c339003,primary_ae,1.0,53829.08,generated,2026-09-01T16:48:39.741023+00:00
1f74c096-c33c-45c3-85c8-c5994ad858f7,49dec4f0-3863-4e37-988b-bb884dbbfbec,f5334114-511f-4f6a-8f3c-74d28c1386c2,primary_ae,1.0,46589.87,generated,2026-09-01T16:48:39.741028+00:00
f0dad591-184b-47cc-a023-9f608c8c4273,e46fa009-c068-435d-8d60-4c766f3f49d3,f5334114-511f-4f6a-8f3c-74d28c1386c2,primary_ae,1.0,55136.77,generated,2026-09-01T16:48:39.741032+00:00
743a8684-6bd4-41d0-ad93-084edee9d8db,a82ea374-e18c-4aba-bdb7-05a8a56377a9,a261a7f8-4161-4af1-9eea-41d3e419102a,primary_ae,1.0,55310.76,generated,2026-09-01T16:48:39.741036+00:00
669802e1-a19f-4790-9d32-295cbdaadaa2,5cdc637f-ebcc-4c96-8cca-c43b994db9ab,70cc9f0c-4ec2-44b0-a11a-eed97b767966,primary_ae,1.0,30630.22,generated,2026-09-01T16:48:39.741041+00:00
10ef2a8c-f688-4daa-9811-e37b45249442,9e298825-b05a-43fd-ab85-030f530ff5be,8fd5709d-74ea-4549-82db-4b0cca6ce586,primary_ae,1.0,45768.88,generated,2026-09-01T16:48:39.741045+00:00
9f38c786-0535-4459-af7a-3da067e5e3d1,a2cc2998-5bd8-4891-a8ee-1f37747c878a,24a0c836-5031-4de3-b3c9-2a32238d877e,primary_ae,1.0,9346.06,generated,2026-09-01T16:48:39.741049+00:00
df6f376e-3590-4f60-9a2a-81f764e12ea4,8158150a-56ae-42ef-b3f0-bd48646ba16f,916e5989-b156-460d-97f3-ee43dd0b8704,primary_ae,1.0,53815.49,generated,2026-09-01T16:48:39.741053+00:00
