id,account_id,rep_id,name,product,stage,amount,close_probability,expected_close_date,actual_close_date,created_at
d1dbfa6e-f3cc-4293-b830-edca22fbff03,e0221457-b801-493a-bb10-105e7a3cd98c,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,Innovate Bricks-And-Clicks Technologies Deal,AI Insights,Qualification,11942.15,21,2025-11-14,,2025-09-19T14:44:16
6eeea3d2-53dc-4370-86ba-59694142c2a1,6bfb437e-fa0e-4531-a017-2d8671bbfd53,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Deploy Efficient E-Tailers Deal,Enterprise Suite,Closed Won,11299.31,99,2026-05-24,2026-05-03,2026-03-31T03:37:01
52898ebe-7474-492c-8026-3ef8bc471510,91673b2f-f560-409a-8cea-485640602877,2f57768e-edff-4eae-9153-eaeca2be9514,Re-Contextualize Cross-Media Metrics Deal,Pro Platform,Proposal,56780.88,55,2024-05-10,,2024-03-19T07:06:44
b25b58ea-3cfe-4447-9feb-fbc5210382af,0ae7a37f-fe9e-4719-a490-583643707dc2,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Utilize Innovative Applications Deal,Growth Package,Closed Won,36126.29,100,2023-12-13,2023-12-03,2023-10-18T21:23:04
fa364054-407e-4401-aa9c-d0a45043025a,ef4eae54-db6e-4aa0-bbfb-86561cebf8c3,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,Re-Intermediate Next-Generation Applications Deal,Starter Plan,Proposal,31961.09,55,2025-02-14,,2024-12-12T14:45:09
07c4246e-1ec8-4c07-a9bd-cb5c95dcd1b9,11eaaed3-57a1-4664-8e98-adb03bc5d6e7,fc933254-1509-4dc5-9dbf-67455f3bd728,Maximize Synergistic Models Deal,Data Add-on,Negotiation,38875.18,80,2026-09-01,,2026-06-25T14:27:52
11e766f5-617c-4128-b850-4e0965671f27,48601a88-4001-4475-ab95-0934c80135be,645d5f16-eab8-4b66-b614-b170c42fcd94,Deliver Turn-Key Platforms Deal,AI Insights,Qualification,56404.2,22,2024-08-20,,2024-06-15T14:36:39
9f715f58-b7ff-4e89-8fcc-dc630e5a70e3,189e9d2b-112f-443f-b430-267e8695b2e4,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,Aggregate E-Business Content Deal,Enterprise Suite,Closed Won,15001.19,98,2024-07-15,2024-06-17,2024-04-26T10:17:56
b2053c2f-7dfa-49d1-a2a9-ff7254611519,be40c0ca-500d-47a2-ad6d-d6c894a4b2bd,e86a69d9-3595-4c07-9821-248f968e091d,Facilitate Leading-Edge E-Services Deal,Pro Platform,Prospecting,57143.44,13,2024-01-07,,2023-11-24T15:35:48
13ecd458-233e-42b8-ab81-49ea63606725,1a12eb52-f2f5-460e-a81c-058eb6637e07,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Morph User-Centric Portals Deal,Growth Package,Proposal,48611.31,47,2024-02-13,,2023-12-08T22:15:19
fb0c2947-61de-4866-899c-4dcccb98ae92,2d01c096-8cc4-42ea-b8ba-4511010b0b8b,fc933254-1509-4dc5-9dbf-67455f3bd728,Optimize Proactive Partnerships Deal,Starter Plan,Proposal,28402.71,46,2026-01-20,,2025-12-11T22:29:17
11bb6d34-d550-4eec-aa01-8b771ae1c8fa,b8f3dd83-baae-49f3-aae1-6bc1f9f9bdcf,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Integrate Out-Of-The-Box Web-Readiness Deal,Data Add-on,Qualification,11575.51,20,2025-07-01,,2025-04-25T06:13:47
8e375ae6-9b66-456b-9432-a9b775700e2b,f6ce7c39-fee3-4e75-8016-e55078e69ee0,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Visualize Mission-Critical Systems Deal,AI Insights,Closed Won,37823.49,99,2026-10-26,2026-10-04,2026-09-01T07:23:11
4a53c393-80e7-49f5-b43a-a5ccb8a53695,9ac327d6-67c5-4489-b00e-49b5a03c97e7,fc933254-1509-4dc5-9dbf-67455f3bd728,Deploy Clicks-And-Mortar Models Deal,Enterprise Suite,Qualification,58586.22,19,2025-08-03,,2025-05-23T20:55:48
4a77fa5a-0ed4-4f1a-a06e-d068d24fb489,86ef8c2b-ef4e-4a5e-b079-2b0b19231263,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,Enhance Next-Generation Channels Deal,Pro Platform,Qualification,31329.28,23,2024-10-05,,2024-09-02T15:07:52
eabf0f83-ead7-4db6-999f-903a276dd3e2,38b2ea3f-c860-45a1-9edd-0b23d1fa4dae,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Target Intuitive Functionalities Deal,Growth Package,Negotiation,7948.5,74,2024-04-27,,2024-02-19T02:15:07
dfef8ff7-ee34-4fae-b8b4-026d815a86d4,b0434ec3-722b-4500-ae38-e48eaebe148f,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Visualize User-Centric Relationships Deal,Starter Plan,Negotiation,47663.14,79,2024-12-28,,2024-10-30T09:55:37
6502075f-241b-41cd-a593-15677112449d,10050498-068d-4743-b322-6680e9189a83,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Harness E-Business Synergies Deal,Data Add-on,Negotiation,45704.91,85,2026-08-02,,2026-07-07T06:16:42
b7d5c427-44b9-4f64-9f41-0aeb54c49db3,88ac1ce4-07de-42a8-bb58-e4edab7c7048,e86a69d9-3595-4c07-9821-248f968e091d,Strategize Cross-Platform E-Services Deal,AI Insights,Prospecting,5147.16,15,2025-02-12,,2024-12-20T09:02:14
0edb2c51-4a28-4139-bd62-0642e37f53d7,4e6fbf38-350c-4d07-9c0c-6ef53b83d75b,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Optimize Virtual Mindshare Deal,Enterprise Suite,Prospecting,17838.31,20,2024-07-25,,2024-06-26T18:42:51
1822a9a0-2198-4c98-8401-f43b45e254bb,8eebf9cf-856e-45b4-9dd1-4b523a956a25,fc933254-1509-4dc5-9dbf-67455f3bd728,Disintermediate Killer Platforms Deal,Pro Platform,Negotiation,54962.63,66,2026-05-23,,2026-03-03T05:50:19
aba27a96-8669-4017-a6d8-a4344b7141c1,75e4e10e-eba1-43a9-9037-1f6f696a6d14,e86a69d9-3595-4c07-9821-248f968e091d,Re-Contextualize Global Networks Deal,Growth Package,Qualification,42877.29,23,2025-12-31,,2025-10-31T16:34:31
baebf869-911e-4832-8496-40f4b28d930d,11eaaed3-57a1-4664-8e98-adb03bc5d6e7,29452830-c830-41dc-bde2-225c35008a56,Unleash 24/365 Networks Deal,Starter Plan,Proposal,22727.69,42,2024-08-22,,2024-06-03T21:53:55
03a37eeb-802d-48ac-8ef5-75ff3e781bca,b8f3dd83-baae-49f3-aae1-6bc1f9f9bdcf,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,Whiteboard Viral Mindshare Deal,Data Add-on,Negotiation,50178.17,70,2025-08-11,,2025-06-25T15:33:41
5e8f1762-574c-4bdb-b3d2-b714e7e3eb68,9ac327d6-67c5-4489-b00e-49b5a03c97e7,2f57768e-edff-4eae-9153-eaeca2be9514,Engineer Mission-Critical E-Tailers Deal,AI Insights,Proposal,49783.47,46,2026-11-07,,2026-08-16T13:21:20
70b72514-e7c9-4ed8-93d1-d849950beee3,2d01c096-8cc4-42ea-b8ba-4511010b0b8b,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Re-Contextualize 24/7 Web Services Deal,Enterprise Suite,Proposal,32250.8,52,2025-10-27,,2025-09-13T01:29:05
3d514a6d-6b05-453a-b718-213ca0b91c02,71af002c-866b-4aeb-ae07-ea574de1325f,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Deploy Seamless Synergies Deal,Pro Platform,Closed Won,52570.08,100,2026-04-07,2026-03-27,2026-03-01T14:26:03
a4937b7f-3fd8-4685-9c55-3a7fd1716315,189e9d2b-112f-443f-b430-267e8695b2e4,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Enable 24/7 Paradigms Deal,Growth Package,Proposal,29312.25,52,2023-12-05,,2023-10-09T04:59:18
6b0f65a6-4b4b-4710-a4dc-a9c4eaed8bae,574b29ba-56c2-48aa-a8a1-0cd881f61288,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Enable Extensible Schemas Deal,Starter Plan,Closed Lost,38487.94,0,2024-06-22,2024-06-15,2024-05-06T17:00:35
4fe16758-bec0-4ce5-a727-17cfdc19f4c7,dce8d043-4f0b-47c5-adae-524087000f21,2f57768e-edff-4eae-9153-eaeca2be9514,Mesh Out-Of-The-Box Supply-Chains Deal,Data Add-on,Closed Won,30379.63,94,2024-02-19,2024-01-28,2023-12-27T15:59:45
040264e9-48f6-4c7f-8578-4628f80817b9,dce8d043-4f0b-47c5-adae-524087000f21,e86a69d9-3595-4c07-9821-248f968e091d,Maximize Global Metrics Deal,AI Insights,Closed Won,58913.45,94,2024-08-01,2024-07-09,2024-05-18T12:12:58
af3997e3-83c9-4bfa-9ff7-13cfdfacc4cb,88ac1ce4-07de-42a8-bb58-e4edab7c7048,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Transform One-To-One Solutions Deal,Enterprise Suite,Closed Won,20193.61,100,2026-02-20,2026-01-28,2026-01-14T16:17:52
c1d4a776-d7d2-46ab-80be-8b2aff3c5273,05f6b4e4-ab16-4eb9-a584-53876aba9ee7,645d5f16-eab8-4b66-b614-b170c42fcd94,Seize Bricks-And-Clicks Infrastructures Deal,Pro Platform,Negotiation,59939.63,79,2025-04-05,,2025-02-05T17:30:22
ecda3310-04b6-419f-adf6-da475bb33679,1afef069-efb6-4fe3-82d1-7ff11d2ab19d,fc933254-1509-4dc5-9dbf-67455f3bd728,Extend Granular Web-Readiness Deal,Growth Package,Proposal,22697.75,42,2024-05-12,,2024-03-23T18:24:14
005234df-0bbe-4cfe-889b-991f7df8c97f,28f25f0a-c09e-4e34-be27-8215cc4279d8,a3b7910e-fd2c-4344-a297-b8c11b639e56,Mesh Revolutionary Info-Mediaries Deal,Starter Plan,Negotiation,49627.49,85,2025-01-13,,2024-11-22T04:31:02
966081c5-71c9-4a86-8283-fa2afe06a286,bd5b64fe-cff4-457e-a820-9aff598bf702,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Synthesize Efficient E-Markets Deal,Data Add-on,Closed Won,53080.47,100,2025-01-30,2025-01-26,2024-12-17T00:46:09
dc5c5772-feec-4ff9-948b-2f55318af7cf,c3b23987-4a7d-4002-a79c-cf27cf1f64e1,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Productize Robust Interfaces Deal,AI Insights,Closed Won,19576.25,100,2025-09-20,2025-09-08,2025-07-13T02:54:21
8ed9d02f-fb20-49d8-a0ea-dcb0350dd1a8,91673b2f-f560-409a-8cea-485640602877,2f57768e-edff-4eae-9153-eaeca2be9514,Utilize Vertical Solutions Deal,Enterprise Suite,Negotiation,53809.13,66,2025-05-12,,2025-02-18T19:04:15
c28d4bf2-95b6-40bc-9249-0337208d353a,1afef069-efb6-4fe3-82d1-7ff11d2ab19d,e86a69d9-3595-4c07-9821-248f968e091d,Streamline Dynamic Bandwidth Deal,Pro Platform,Qualification,9970.86,29,2026-09-26,,2026-09-01T05:44:19
0a2603e9-5b64-4953-a0bf-5c0f27ce2975,e0221457-b801-493a-bb10-105e7a3cd98c,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Empower Robust Bandwidth Deal,Growth Package,Qualification,25616.26,28,2024-02-16,,2024-01-17T18:43:50
18d85bd6-434f-4849-a8ed-e849def21da9,2d01c096-8cc4-42ea-b8ba-4511010b0b8b,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Envisioneer Intuitive Markets Deal,Starter Plan,Closed Won,39084.07,100,2024-08-06,2024-07-23,2024-05-30T04:14:29
e6b8e9c2-fb43-420d-8904-a9a7c72aca99,11eaaed3-57a1-4664-8e98-adb03bc5d6e7,e86a69d9-3595-4c07-9821-248f968e091d,Integrate Clicks-And-Mortar Markets Deal,Data Add-on,Prospecting,49254.82,17,2026-08-06,,2026-06-22T05:04:28
f45a3496-e089-4e74-ac0d-797a6308e02b,6bfb437e-fa0e-4531-a017-2d8671bbfd53,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Enhance Killer Models Deal,AI Insights,Proposal,18755.4,47,2026-04-25,,2026-03-07T15:06:15
ba5a5c7b-58de-4e39-ae92-5af92692ebca,7282cb3c-ce92-4100-9e81-7827a0b51656,fc933254-1509-4dc5-9dbf-67455f3bd728,Visualize User-Centric Relationships Deal,Enterprise Suite,Closed Lost,21237.69,0,2026-11-26,2026-10-28,2026-09-01T00:36:55
06ec248c-6132-4480-9519-e868c2202523,674e63d2-4259-4899-9529-6fdb5c5089c9,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Extend Viral Experiences Deal,Pro Platform,Proposal,54728.54,42,2024-08-29,,2024-07-26T19:51:22
2472a7e7-1887-44cd-b6cd-c9e6330700b0,0ae7a37f-fe9e-4719-a490-583643707dc2,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Innovate B2C Markets Deal,Growth Package,Negotiation,44651.06,69,2025-11-21,,2025-09-27T20:06:57
14b2f587-ca6f-45cd-84ba-089967e49241,b090d383-340d-42b5-962e-ea45dadf031c,645d5f16-eab8-4b66-b614-b170c42fcd94,Incubate Next-Generation Markets Deal,Starter Plan,Proposal,36876.56,44,2025-12-02,,2025-11-03T10:47:26
902480f1-c6b9-4daa-a84d-873b6fb44cf9,271656b6-145b-43a3-aaf9-5ad846a1054b,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Engage Scalable Action-Items Deal,Data Add-on,Closed Won,25122.16,95,2025-05-15,2025-04-22,2025-03-09T08:58:52
95b84996-af2e-4253-807b-e1f861178749,b8d8224d-c0ff-45cb-99f6-45c78f117b3b,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Brand Turn-Key Roi Deal,AI Insights,Closed Won,30758.23,97,2024-01-14,2024-01-03,2023-11-25T21:46:43
1777b08b-1ca1-4112-b599-922635f07733,6e72dfbc-9777-47b5-8699-58217ca73c91,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Deliver Granular E-Tailers Deal,Enterprise Suite,Proposal,19545.22,43,2024-02-07,,2023-12-12T18:24:52
897b5d6e-6e21-4763-a187-0df67b33c81a,52b17925-f6a9-4e0f-ba61-a4c8fcbee99d,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Transform Sticky Systems Deal,Pro Platform,Proposal,39075.08,54,2026-10-02,,2026-07-11T07:41:04
9685c9c1-d4f1-4426-ad00-707eb21f4d5b,c3b23987-4a7d-4002-a79c-cf27cf1f64e1,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Integrate Killer Partnerships Deal,Growth Package,Negotiation,11417.18,74,2023-11-04,,2023-10-02T15:07:06
1a2ec5ee-cce8-4403-8543-bc06b7c16a76,38b2ea3f-c860-45a1-9edd-0b23d1fa4dae,0a6236fc-5bf0-447d-92fd-4eaca555dad6,Streamline E-Business E-Services Deal,Starter Plan,Proposal,57215.94,48,2025-11-30,,2025-10-18T18:47:46
704533d4-8915-4545-9633-b2019c1bb3db,82045fe3-926b-44fd-9eb2-572107ca6ffc,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Mesh Web-Enabled Action-Items Deal,Data Add-on,Proposal,27446.37,46,2026-09-03,,2026-08-02T06:28:28
2320a609-e295-47cb-be8b-4dd70e3c4090,574b29ba-56c2-48aa-a8a1-0cd881f61288,2f57768e-edff-4eae-9153-eaeca2be9514,Leverage Compelling Web Services Deal,AI Insights,Proposal,54593.29,47,2025-10-05,,2025-08-02T08:12:07
9e7936f6-1d30-4ccd-a42a-e14840c5e9ce,b050e229-4f6a-4b9f-aea6-d127d20fc4fc,e86a69d9-3595-4c07-9821-248f968e091d,Deploy 24/7 Methodologies Deal,Enterprise Suite,Negotiation,58410.13,72,2023-12-03,,2023-10-11T04:50:36
17934e46-6f2e-4ac3-88dd-05e0d5ceba49,fcc13cf5-a9e0-4123-8cb9-95a63efa50c6,a3b7910e-fd2c-4344-a297-b8c11b639e56,Target Next-Generation Schemas Deal,Pro Platform,Qualification,16877.32,19,2026-05-21,,2026-04-11T19:00:17
5113ce39-1f40-4455-b3a8-11c5668ada52,ef4eae54-db6e-4aa0-bbfb-86561cebf8c3,e86a69d9-3595-4c07-9821-248f968e091d,Evolve Seamless E-Markets Deal,Growth Package,Qualification,41358.17,26,2023-10-10,,2023-09-17T07:37:20
5930d724-20f6-4114-8d25-8175365ea586,2ad53939-f2e3-4e67-b526-227da738bd3c,29452830-c830-41dc-bde2-225c35008a56,Incentivize Plug-And-Play E-Tailers Deal,Starter Plan,Closed Won,33934.7,100,2026-01-21,2026-01-05,2025-12-16T11:32:37
cee25d86-28ca-4dd6-88e2-0ce989b69ade,a53c6fad-3819-461d-a5d8-e814d502ab60,e86a69d9-3595-4c07-9821-248f968e091d,Synthesize Back-End Metrics Deal,Data Add-on,Negotiation,44998.36,81,2026-07-22,,2026-06-22T09:29:41
69aadd71-7ec1-43d1-9eae-f6568104450f,b050e229-4f6a-4b9f-aea6-d127d20fc4fc,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Exploit Integrated Methodologies Deal,AI Insights,Proposal,10937.9,37,2025-12-12,,2025-11-15T02:20:38
06dd0e11-4ac8-4a2f-93dc-faae9d62fe5f,4f005c73-5e7e-4d72-99d1-60cf294b541c,e86a69d9-3595-4c07-9821-248f968e091d,Leverage Customized Schemas Deal,Enterprise Suite,Negotiation,35159.6,81,2024-11-14,,2024-09-20T09:29:32
54885cb9-c0c4-42c1-9251-09e66d33d94d,9f5cf133-c2d7-4a76-9ace-ae99532736b8,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Re-Intermediate Value-Added Partnerships Deal,Pro Platform,Qualification,41009.21,21,2026-06-25,,2026-05-18T13:28:56
3c467d16-eb09-44f5-acb2-40bef895fdb3,b050e229-4f6a-4b9f-aea6-d127d20fc4fc,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Cultivate Distributed Mindshare Deal,Growth Package,Proposal,45128.69,43,2024-09-26,,2024-08-11T11:09:43
c48d73c0-1c28-490e-8421-f9ab7341da48,b8d8224d-c0ff-45cb-99f6-45c78f117b3b,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Envisioneer User-Centric Experiences Deal,Starter Plan,Prospecting,10311.04,4,2026-02-23,,2025-12-26T17:03:37
b2af5e66-53a9-419a-a2ff-d098edb571f2,9ac327d6-67c5-4489-b00e-49b5a03c97e7,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,Strategize E-Business Experiences Deal,Data Add-on,Proposal,53048.41,36,2026-09-06,,2026-07-14T09:38:19
142dfcd1-f3ac-49de-bb2c-e46ffe307631,6bfb437e-fa0e-4531-a017-2d8671bbfd53,fc933254-1509-4dc5-9dbf-67455f3bd728,Reinvent Collaborative Niches Deal,AI Insights,Qualification,31520.42,32,2026-04-19,,2026-03-12T11:07:48
b88f946c-6601-464c-81de-a32e931a2b66,be40c0ca-500d-47a2-ad6d-d6c894a4b2bd,f61e3218-5e2d-439b-8b66-aad1cb7e037e,Repurpose Global Web Services Deal,Enterprise Suite,Closed Won,58600.06,100,2026-05-23,2026-05-15,2026-03-20T17:01:38
ed60b040-a603-4761-a410-4dba7282a8aa,6ddf4f5b-8245-447b-b1b0-f7399e41945d,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,Engineer Dynamic Metrics Deal,Pro Platform,Qualification,46932.52,15,2026-08-13,,2026-06-12T05:55:09
75028b1b-ffd9-4273-8ea3-925c8361a7b4,10050498-068d-4743-b322-6680e9189a83,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Repurpose Holistic Architectures Deal,Growth Package,Negotiation,58449.57,71,2024-02-01,,2023-12-17T12:26:29
9e8f8b8a-5bb4-4919-8afc-2a1d15de4d4d,7282cb3c-ce92-4100-9e81-7827a0b51656,645d5f16-eab8-4b66-b614-b170c42fcd94,Iterate Best-Of-Breed Relationships Deal,Starter Plan,Proposal,56777.41,36,2025-09-11,,2025-06-29T04:10:48
f4e31831-7d79-4876-8bfa-a3ea7ef852d9,510ddb44-4d26-4af4-b21a-b0e0c3827870,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Maximize B2B Metrics Deal,Data Add-on,Proposal,28320.81,43,2025-08-17,,2025-07-14T06:48:32
dc56b6ad-c0be-4c47-a671-0d1be55ccee9,a931bccb-944b-4137-bf11-b4634e750398,ec847390-1f72-4f2c-aece-d6c8a794b9e6,Reinvent Visionary E-Markets Deal,AI Insights,Negotiation,37622.38,66,2025-05-03,,2025-04-10T07:25:38
001c411a-16a8-4c89-8627-e7c06117dc20,ef4eae54-db6e-4aa0-bbfb-86561cebf8c3,645d5f16-eab8-4b66-b614-b170c42fcd94,Redefine Front-End Networks Deal,Enterprise Suite,Qualification,12547.91,18,2024-07-26,,2024-06-11T00:31:47
9777e649-45f7-4306-8a0e-526e9199c9f6,4f005c73-5e7e-4d72-99d1-60cf294b541c,0a6236fc-5bf0-447d-92fd-4eaca555dad6,Re-Contextualize Innovative Applications Deal,Pro Platform,Negotiation,32514.43,76,2026-04-11,,2026-03-26T02:25:55
