id,rep_id,product_id,product_name,product_sku,is_primary,specialization,effective_start_date,effective_end_date,source_system,created_at
686b1dfc-9cde-4d49-b2d9-b999c3dd764a,926747b3-0605-45e2-b8d0-fcc92bbf0bed,9f114a50-e2db-4e11-a8b0-6286a225db56,Growth Package,SAAS-SKU-003,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094075+00:00
eaad5436-5b6a-4ae2-97b7-b717034015bf,926747b3-0605-45e2-b8d0-fcc92bbf0bed,436e3a65-a550-4f5d-afd7-3e7ca81d95d3,Starter Plan,SAAS-SKU-004,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094080+00:00
4a6f0dc2-a580-4057-b4fd-878f9019c041,926747b3-0605-45e2-b8d0-fcc92bbf0bed,dccefc0d-4867-4493-b9bc-6b3a519779b6,Data Add-on,SAAS-SKU-005,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094084+00:00
2f83631f-cff0-4f71-887e-45a980e89a5f,6f429a5c-b62b-484b-ac7a-28f39d560dbd,dccefc0d-4867-4493-b9bc-6b3a519779b6,Data Add-on,SAAS-SKU-005,true,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094092+00:00
62b31403-8a94-4faf-ab2a-408ead2bda93,6f429a5c-b62b-484b-ac7a-28f39d560dbd,66e59463-0053-4f7c-acc6-39270901c078,Enterprise Suite,SAAS-SKU-001,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094097+00:00
dd8b51aa-1b3d-43ff-854b-f5f841630745,6f429a5c-b62b-484b-ac7a-28f39d560dbd,7fd7ffdf-10ff-4772-8214-42c1991a3331,Pro Platform,SAAS-SKU-002,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094101+00:00
664d3f97-4fd7-4389-bfe8-591c174f7d01,6f429a5c-b62b-484b-ac7a-28f39d560dbd,9f114a50-e2db-4e11-a8b0-6286a225db56,Growth Package,SAAS-SKU-003,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094105+00:00
cc0f60ac-acb7-4cf9-8bfd-ad9640ecd79f,03047d55-6b0c-4ed2-ade3-e979453d38ea,9f114a50-e2db-4e11-a8b0-6286a225db56,Growth Package,SAAS-SKU-003,true,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094110+00:00
e72f5ec6-d2e8-4eac-a97e-39a67d3a5d83,03047d55-6b0c-4ed2-ade3-e979453d38ea,436e3a65-a550-4f5d-afd7-3e7ca81d95d3,Starter Plan,SAAS-SKU-004,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094114+00:00
7b548bb0-dd6f-40d6-b9a0-e261c30417a5,03047d55-6b0c-4ed2-ade3-e979453d38ea,dccefc0d-4867-4493-b9bc-6b3a519779b6,Data Add-on,SAAS-SKU-005,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094118+00:00
de41c2c7-2354-4a2f-b876-d529786bab54,03047d55-6b0c-4ed2-ade3-e979453d38ea,66e59463-0053-4f7c-acc6-39270901c078,Enterprise Suite,SAAS-SKU-001,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094123+00:00
a5985564-2bb9-4d54-9090-60fa1b67dbab,2504e3b3-25e8-4345-bf72-c6a2d0e388f1,66e59463-0053-4f7c-acc6-39270901c078,Enterprise Suite,SAAS-SKU-001,true,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094128+00:00
0a9a1ef2-0f5d-41d6-93e5-cb5639d16600,2504e3b3-25e8-4345-bf72-c6a2d0e388f1,7fd7ffdf-10ff-4772-8214-42c1991a3331,Pro Platform,SAAS-SKU-002,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094132+00:00
cf8f27a6-2196-4d7a-ae50-4fafa7af33e9,2504e3b3-25e8-4345-bf72-c6a2d0e388f1,9f114a50-e2db-4e11-a8b0-6286a225db56,Growth Package,SAAS-SKU-003,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094136+00:00
ee81678e-25b1-42dc-9d00-15bdd81055db,2504e3b3-25e8-4345-bf72-c6a2d0e388f1,436e3a65-a550-4f5d-afd7-3e7ca81d95d3,Starter Plan,SAAS-SKU-004,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094140+00:00
c790732f-d859-4c81-9556-9a4d760d4fd1,21f6019b-7c7e-480c-8cae-8b04a34eb58d,436e3a65-a550-4f5d-afd7-3e7ca81d95d3,Starter Plan,SAAS-SKU-004,true,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094145+00:00
55719e40-8993-46bc-b5c4-481f641903bc,21f6019b-7c7e-480c-8cae-8b04a34eb58d,dccefc0d-4867-4493-b9bc-6b3a519779b6,Data Add-on,SAAS-SKU-005,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094149+00:00
2b97870b-835b-4712-ab32-362638ce4e35,21f6019b-7c7e-480c-8cae-8b04a34eb58d,66e59463-0053-4f7c-acc6-39270901c078,Enterprise Suite,SAAS-SKU-001,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094153+00:00
cc628dd2-bde0-473a-bc91-5d373adfe824,21f6019b-7c7e-480c-8cae-8b04a34eb58d,7fd7ffdf-10ff-4772-8214-42c1991a3331,Pro Platform,SAAS-SKU-002,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094158+00:00
27f320f1-9874-4cb5-9d82-dc4f34db1371,cd236f80-c9cc-43ed-96ad-09d2afa212d4,7fd7ffdf-10ff-4772-8214-42c1991a3331,Pro Platform,SAAS-SKU-002,true,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094163+00:00
c5412b25-391c-4524-aa52-52bc2c78997c,cd236f80-c9cc-43ed-96ad-09d2afa212d4,9f114a50-e2db-4e11-a8b0-6286a225db56,Growth Package,SAAS-SKU-003,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094168+00:00
a2b586d6-780f-49f6-ab28-161d2a5bfa9c,cd236f80-c9cc-43ed-96ad-09d2afa212d4,436e3a65-a550-4f5d-afd7-3e7ca81d95d3,Starter Plan,SAAS-SKU-004,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094171+00:00
d275a852-f324-4ea2-87da-6eeffe473ee6,cd236f80-c9cc-43ed-96ad-09d2afa212d4,dccefc0d-4867-4493-b9bc-6b3a519779b6,Data Add-on,SAAS-SKU-005,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094175+00:00
7e15ad89-2f2a-4b83-891f-0babf314c755,d26cf0a9-2fe7-4c98-bb58-4a257210d63b,dccefc0d-4867-4493-b9bc-6b3a519779b6,Data Add-on,SAAS-SKU-005,true,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094180+00:00
2d6e4b1d-922c-4612-b88f-f5c3e1f18fdb,d26cf0a9-2fe7-4c98-bb58-4a257210d63b,66e59463-0053-4f7c-acc6-39270901c078,Enterprise Suite,SAAS-SKU-001,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094184+00:00
fa1f68cd-4f6f-4df3-a0d9-976eb0a6424c,d26cf0a9-2fe7-4c98-bb58-4a257210d63b,7fd7ffdf-10ff-4772-8214-42c1991a3331,Pro Platform,SAAS-SKU-002,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094188+00:00
15615059-8ec3-4cf1-85ef-f62366d586a5,d26cf0a9-2fe7-4c98-bb58-4a257210d63b,9f114a50-e2db-4e11-a8b0-6286a225db56,Growth Package,SAAS-SKU-003,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094192+00:00
08fc6a8e-6a08-4383-b18d-745ef5e1886a,8fbc7b28-5a14-4a2b-84cd-726d9d74feba,9f114a50-e2db-4e11-a8b0-6286a225db56,Growth Package,SAAS-SKU-003,true,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094197+00:00
bf4586ad-1a0d-4a23-92d0-57c1151a4eae,8fbc7b28-5a14-4a2b-84cd-726d9d74feba,436e3a65-a550-4f5d-afd7-3e7ca81d95d3,Starter Plan,SAAS-SKU-004,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094201+00:00
b10763cd-debd-4c8d-a9b8-051d620745cf,8fbc7b28-5a14-4a2b-84cd-726d9d74feba,dccefc0d-4867-4493-b9bc-6b3a519779b6,Data Add-on,SAAS-SKU-005,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094205+00:00
2244c519-1978-47bf-b0b3-9e2967dd1bc4,8fbc7b28-5a14-4a2b-84cd-726d9d74feba,66e59463-0053-4f7c-acc6-39270901c078,Enterprise Suite,SAAS-SKU-001,false,primary_seller,2026-01-01,,generated,2026-07-01T20:19:10.094209+00:00
