id,external_id,account_id,owner_user_id,source,status,score,created_at,source_system
7c5ae15c-a236-4cdf-b411-ac4c7b183401,LEAD-0BD7A54C,fcc13cf5-a9e0-4123-8cb9-95a63efa50c6,796823cc-2a02-4ffe-b8e1-14b15fb0dd89,event,disqualified,77.3,2026-09-01T16:48:39.743565+00:00,generated
cfeac71c-a7a2-413a-84b9-36b31ebfa1e5,LEAD-BD3A3EFA,2d26ef4a-24fc-419b-a2c3-f0824fa86ec0,a261a7f8-4161-4af1-9eea-41d3e419102a,partner,contacted,62.9,2026-09-01T16:48:39.743571+00:00,generated
ab6dfeaa-445b-4265-b80f-c47e738279ac,LEAD-156DEC94,2d26ef4a-24fc-419b-a2c3-f0824fa86ec0,a261a7f8-4161-4af1-9eea-41d3e419102a,outbound_sdx,contacted,58.0,2026-09-01T16:48:39.743577+00:00,generated
bf974716-8d00-418f-8bb7-a87d36db94e9,LEAD-57526C43,10050498-068d-4743-b322-6680e9189a83,a261a7f8-4161-4af1-9eea-41d3e419102a,referral,qualified,44.0,2026-09-01T16:48:39.743584+00:00,generated
ad72a946-8584-47c9-834f-9b620af1eb74,LEAD-11CA4C50,10050498-068d-4743-b322-6680e9189a83,a261a7f8-4161-4af1-9eea-41d3e419102a,inbound_web,new,29.6,2026-09-01T16:48:39.743589+00:00,generated
30513724-ea76-4752-8cbd-4e3889e5ac80,LEAD-48283199,10050498-068d-4743-b322-6680e9189a83,a261a7f8-4161-4af1-9eea-41d3e419102a,paid_ads,qualified,63.8,2026-09-01T16:48:39.743595+00:00,generated
eccaf75a-41d9-4c0d-a5b0-49e0be9e0a7f,LEAD-ECE51A52,e0221457-b801-493a-bb10-105e7a3cd98c,d42e8b4d-03c4-40db-8d9c-c0af3a2cd326,event,qualified,45.9,2026-09-01T16:48:39.743601+00:00,generated
87dcaafb-3614-4675-a58f-2490f6923f0f,LEAD-2277D49C,e0221457-b801-493a-bb10-105e7a3cd98c,d42e8b4d-03c4-40db-8d9c-c0af3a2cd326,referral,qualified,24.2,2026-09-01T16:48:39.743609+00:00,generated
01028822-343e-4ddf-92bf-9ce411de4321,LEAD-3DE6F139,e0221457-b801-493a-bb10-105e7a3cd98c,d42e8b4d-03c4-40db-8d9c-c0af3a2cd326,outbound_sdx,qualified,68.6,2026-09-01T16:48:39.743615+00:00,generated
e80304d6-38a0-4e43-9a8c-d6742fe6dd0e,LEAD-1D339B71,ef4eae54-db6e-4aa0-bbfb-86561cebf8c3,267f073a-4995-4f69-a38c-ad618b556e02,inbound_web,converted,45.3,2026-09-01T16:48:39.743621+00:00,generated
9bb7567e-1f90-4efb-a419-45ee18ddfa74,LEAD-E6DE43B3,ef4eae54-db6e-4aa0-bbfb-86561cebf8c3,267f073a-4995-4f69-a38c-ad618b556e02,referral,new,22.8,2026-09-01T16:48:39.743627+00:00,generated
666dd691-1df0-423d-a10b-21e35bfca02d,LEAD-85F66AB3,ef4eae54-db6e-4aa0-bbfb-86561cebf8c3,267f073a-4995-4f69-a38c-ad618b556e02,event,disqualified,62.6,2026-09-01T16:48:39.743633+00:00,generated
792b9ff2-0ff4-4e34-8d9c-beb62f0c4984,LEAD-276E8642,9b0539c0-04d0-4be0-9bdd-8e450a1c46a1,88f339fc-9c3d-47b4-a5fc-4bd590444010,partner,disqualified,21.7,2026-09-01T16:48:39.743639+00:00,generated
1d7bfec5-b375-4ace-856a-80e2926293ed,LEAD-2E3E6EC7,9b0539c0-04d0-4be0-9bdd-8e450a1c46a1,88f339fc-9c3d-47b4-a5fc-4bd590444010,partner,qualified,49.3,2026-09-01T16:48:39.743645+00:00,generated
e01b2c3e-626d-4452-81c6-c4a46bd37472,LEAD-6ABD2195,c728d490-209d-4942-b6fb-2848945a0c4c,267f073a-4995-4f69-a38c-ad618b556e02,outbound_sdx,disqualified,45.2,2026-09-01T16:48:39.743651+00:00,generated
d27be465-6e5d-452c-9f5c-5217720d9fb0,LEAD-5D221E27,c728d490-209d-4942-b6fb-2848945a0c4c,267f073a-4995-4f69-a38c-ad618b556e02,paid_ads,contacted,45.5,2026-09-01T16:48:39.743657+00:00,generated
cfbb166e-4640-48e3-8e38-d9a7e93c1df3,LEAD-3F29C5F2,b090d383-340d-42b5-962e-ea45dadf031c,24a0c836-5031-4de3-b3c9-2a32238d877e,paid_ads,qualified,83.6,2026-09-01T16:48:39.743663+00:00,generated
57b7dfde-f47c-4847-a163-0c3da3c77e78,LEAD-88748BDA,b090d383-340d-42b5-962e-ea45dadf031c,24a0c836-5031-4de3-b3c9-2a32238d877e,partner,disqualified,36.1,2026-09-01T16:48:39.743669+00:00,generated
01396d41-17d4-47a0-b611-22d5efa26e2a,LEAD-7CAD71EA,23ee1932-d4b2-4523-8b55-2d9140936bf7,70ce7b4a-1b36-4e0c-8de2-12302c339003,inbound_web,disqualified,73.8,2026-09-01T16:48:39.743675+00:00,generated
f29c2110-e454-4bd0-bd8a-d807862b0c05,LEAD-8896845A,5d2c0ef0-9fb8-4b02-ad22-9907bdb30882,d42e8b4d-03c4-40db-8d9c-c0af3a2cd326,partner,qualified,80.1,2026-09-01T16:48:39.743681+00:00,generated
70281fe5-f7fb-469f-9b4d-de10a9dbac6e,LEAD-884404AB,5d2c0ef0-9fb8-4b02-ad22-9907bdb30882,d42e8b4d-03c4-40db-8d9c-c0af3a2cd326,outbound_sdx,contacted,46.0,2026-09-01T16:48:39.743687+00:00,generated
2c71cc18-aa42-40c4-b052-cd05ffb451c6,LEAD-48D19559,5d2c0ef0-9fb8-4b02-ad22-9907bdb30882,d42e8b4d-03c4-40db-8d9c-c0af3a2cd326,referral,new,57.8,2026-09-01T16:48:39.743692+00:00,generated
3e0b8774-9ac6-4a3d-9344-3dbf123bdd28,LEAD-3CA5E3B4,164cb92b-86d2-440f-8dab-ce4af47b0644,702c532f-ca49-43eb-99ab-f2ac307eeed3,referral,qualified,66.9,2026-09-01T16:48:39.743699+00:00,generated
d649265a-551a-47d9-bd6e-cd618337ce23,LEAD-A5008A1B,164cb92b-86d2-440f-8dab-ce4af47b0644,702c532f-ca49-43eb-99ab-f2ac307eeed3,partner,contacted,33.5,2026-09-01T16:48:39.743704+00:00,generated
daf3c47f-d5c4-43e1-9cb0-e15a9fc0c422,LEAD-BF78072E,b97aeb66-02af-41da-a22b-dd29f55d2a82,70ce7b4a-1b36-4e0c-8de2-12302c339003,paid_ads,contacted,92.2,2026-09-01T16:48:39.743711+00:00,generated
5f239201-a11d-4622-9d9d-58163aadd40b,LEAD-A38C5ADE,41ca5f0c-1562-4f6f-9ccc-15d57d7f7708,916e5989-b156-460d-97f3-ee43dd0b8704,partner,converted,80.7,2026-09-01T16:48:39.743717+00:00,generated
e48b729f-db08-4f15-885f-2fbed72b64dd,LEAD-D627619C,41ca5f0c-1562-4f6f-9ccc-15d57d7f7708,916e5989-b156-460d-97f3-ee43dd0b8704,event,converted,90.1,2026-09-01T16:48:39.743722+00:00,generated
c57bfe42-e9a1-4e76-adc1-b734c71ae5e6,LEAD-EE3DAAA8,b8f3dd83-baae-49f3-aae1-6bc1f9f9bdcf,11d26a12-fbd7-4fab-a129-30a4b12a2caa,event,qualified,31.1,2026-09-01T16:48:39.743728+00:00,generated
479bebb1-43a5-41ec-ac9b-e693a477c567,LEAD-057063F3,271656b6-145b-43a3-aaf9-5ad846a1054b,f5334114-511f-4f6a-8f3c-74d28c1386c2,referral,qualified,84.5,2026-09-01T16:48:39.743735+00:00,generated
ddc0d9a9-e62c-43ce-9d25-45ba8ab5cd2c,LEAD-8ADC1A72,271656b6-145b-43a3-aaf9-5ad846a1054b,f5334114-511f-4f6a-8f3c-74d28c1386c2,paid_ads,converted,35.3,2026-09-01T16:48:39.743740+00:00,generated
1f6774d9-ec05-4ffd-bb60-7951663e0b64,LEAD-39936118,b0434ec3-722b-4500-ae38-e48eaebe148f,8fd5709d-74ea-4549-82db-4b0cca6ce586,partner,qualified,37.7,2026-09-01T16:48:39.743748+00:00,generated
e5a694e0-56da-4fa5-9200-2293a593b293,LEAD-0936FB07,b0434ec3-722b-4500-ae38-e48eaebe148f,8fd5709d-74ea-4549-82db-4b0cca6ce586,outbound_sdx,qualified,34.4,2026-09-01T16:48:39.743754+00:00,generated
01a8e2c8-ec25-403d-bc86-bb121e50e9ae,LEAD-DA9266E4,b0434ec3-722b-4500-ae38-e48eaebe148f,8fd5709d-74ea-4549-82db-4b0cca6ce586,referral,qualified,54.8,2026-09-01T16:48:39.743760+00:00,generated
24ff1203-fa64-4962-867e-d3a87a9297c1,LEAD-8643AA79,94627d71-c503-41f8-b721-d031cc8cf4c4,24a0c836-5031-4de3-b3c9-2a32238d877e,inbound_web,contacted,35.1,2026-09-01T16:48:39.743766+00:00,generated
7a9424da-c09c-47c5-87a1-f912c236cf81,LEAD-8438FFAC,94627d71-c503-41f8-b721-d031cc8cf4c4,24a0c836-5031-4de3-b3c9-2a32238d877e,inbound_web,qualified,39.4,2026-09-01T16:48:39.743771+00:00,generated
49c1aef9-ab42-4f7c-a553-b416d21825a5,LEAD-5784D983,95a7e0aa-8fb0-4729-afd9-18c0643a41be,11d26a12-fbd7-4fab-a129-30a4b12a2caa,inbound_web,new,92.3,2026-09-01T16:48:39.743777+00:00,generated
58c6d5bc-0a50-4105-856a-38ef36d43661,LEAD-9C8F50E6,95a7e0aa-8fb0-4729-afd9-18c0643a41be,11d26a12-fbd7-4fab-a129-30a4b12a2caa,inbound_web,contacted,24.1,2026-09-01T16:48:39.743783+00:00,generated
84294ac3-caba-4e2b-aeb5-1a901b151ba8,LEAD-A653DA35,95a7e0aa-8fb0-4729-afd9-18c0643a41be,11d26a12-fbd7-4fab-a129-30a4b12a2caa,referral,converted,65.1,2026-09-01T16:48:39.743789+00:00,generated
7b9a99a9-791e-4497-88c0-f6f609c24c0b,LEAD-A05C9283,cd09a6e7-d9ea-444d-b6bf-8516155aa946,d42e8b4d-03c4-40db-8d9c-c0af3a2cd326,inbound_web,disqualified,49.8,2026-09-01T16:48:39.743795+00:00,generated
1d145e30-3b48-46b1-9525-b1df1b3e4405,LEAD-84342B09,cd09a6e7-d9ea-444d-b6bf-8516155aa946,d42e8b4d-03c4-40db-8d9c-c0af3a2cd326,outbound_sdx,converted,37.7,2026-09-01T16:48:39.743801+00:00,generated
252b6894-43fd-45e6-a5b0-75d26ed6a6fb,LEAD-7D2CA58B,660663b5-09c2-48be-93c0-22f926a517d3,267f073a-4995-4f69-a38c-ad618b556e02,partner,contacted,91.2,2026-09-01T16:48:39.743807+00:00,generated
24fe2641-cb90-4029-b05c-6193579fec0a,LEAD-0BA22F8C,660663b5-09c2-48be-93c0-22f926a517d3,267f073a-4995-4f69-a38c-ad618b556e02,referral,converted,57.2,2026-09-01T16:48:39.743814+00:00,generated
8a8a1d89-b1f3-4df4-a354-0427e26a549a,LEAD-E19B35EE,660663b5-09c2-48be-93c0-22f926a517d3,267f073a-4995-4f69-a38c-ad618b556e02,partner,new,29.2,2026-09-01T16:48:39.743820+00:00,generated
51383c9e-1b98-4ee8-9141-eaae77e4a476,LEAD-C3EB9FFE,510ddb44-4d26-4af4-b21a-b0e0c3827870,f5334114-511f-4f6a-8f3c-74d28c1386c2,event,contacted,80.4,2026-09-01T16:48:39.743826+00:00,generated
525adeb1-0a49-4941-af82-72bba802b69b,LEAD-BC47D011,510ddb44-4d26-4af4-b21a-b0e0c3827870,f5334114-511f-4f6a-8f3c-74d28c1386c2,event,disqualified,36.4,2026-09-01T16:48:39.743832+00:00,generated
df97d100-2bef-4d98-b259-333d3a4d34d0,LEAD-4CB35AB9,b2d9aee6-5a52-43d6-85a8-d28703e82cb9,70cc9f0c-4ec2-44b0-a11a-eed97b767966,paid_ads,contacted,91.2,2026-09-01T16:48:39.743838+00:00,generated
8b597981-ebb8-421e-a85a-3ce7bc1d2881,LEAD-F2F590AB,9f5cf133-c2d7-4a76-9ace-ae99532736b8,deee41fb-4f68-4d59-8a54-766b7ad373c7,referral,converted,55.6,2026-09-01T16:48:39.743844+00:00,generated
c5b3375e-ce0b-45c8-866b-2f9a67cfedcc,LEAD-FBACF285,9f5cf133-c2d7-4a76-9ace-ae99532736b8,deee41fb-4f68-4d59-8a54-766b7ad373c7,referral,qualified,21.6,2026-09-01T16:48:39.743850+00:00,generated
08eced55-0261-44cc-b95e-edc1eb640b42,LEAD-FF15ACE7,38b2ea3f-c860-45a1-9edd-0b23d1fa4dae,88f339fc-9c3d-47b4-a5fc-4bd590444010,paid_ads,converted,79.9,2026-09-01T16:48:39.743856+00:00,generated
56031300-8adb-4a92-aaa4-e070b62b0204,LEAD-E2B6CAEA,38b2ea3f-c860-45a1-9edd-0b23d1fa4dae,88f339fc-9c3d-47b4-a5fc-4bd590444010,paid_ads,new,38.0,2026-09-01T16:48:39.743862+00:00,generated
8521bee9-abf3-4051-a7b0-cb1317b27c73,LEAD-656F54D7,38b2ea3f-c860-45a1-9edd-0b23d1fa4dae,88f339fc-9c3d-47b4-a5fc-4bd590444010,referral,contacted,67.9,2026-09-01T16:48:39.743868+00:00,generated
55d036b3-8445-4514-9e17-7fa450909c2a,LEAD-4597CDC5,4e6fbf38-350c-4d07-9c0c-6ef53b83d75b,267f073a-4995-4f69-a38c-ad618b556e02,outbound_sdx,contacted,84.3,2026-09-01T16:48:39.743874+00:00,generated
84c1d4f4-31a8-4731-91b4-dca8ccd7e433,LEAD-A97C2274,4e6fbf38-350c-4d07-9c0c-6ef53b83d75b,267f073a-4995-4f69-a38c-ad618b556e02,event,qualified,89.6,2026-09-01T16:48:39.743880+00:00,generated
d3bb352a-e3fa-443b-b4ea-8b53a057de15,LEAD-E25508BB,4e6fbf38-350c-4d07-9c0c-6ef53b83d75b,267f073a-4995-4f69-a38c-ad618b556e02,referral,converted,26.8,2026-09-01T16:48:39.743886+00:00,generated
d9210c2a-a922-4ae6-bd6c-9b5df8445e6c,LEAD-24684640,4f005c73-5e7e-4d72-99d1-60cf294b541c,916e5989-b156-460d-97f3-ee43dd0b8704,outbound_sdx,qualified,88.7,2026-09-01T16:48:39.743892+00:00,generated
3b86c545-6025-4099-b59b-2d844646d198,LEAD-3F034795,9497d49d-6749-4847-896d-a5c06160c14e,24a0c836-5031-4de3-b3c9-2a32238d877e,referral,disqualified,85.0,2026-09-01T16:48:39.743898+00:00,generated
8e8f1e2e-8324-4cb0-8088-c0768c3aea20,LEAD-80FF4057,9497d49d-6749-4847-896d-a5c06160c14e,24a0c836-5031-4de3-b3c9-2a32238d877e,event,converted,55.3,2026-09-01T16:48:39.743904+00:00,generated
08f18c22-8711-465e-95d3-86ad94ccf10b,LEAD-58C6FD73,9497d49d-6749-4847-896d-a5c06160c14e,24a0c836-5031-4de3-b3c9-2a32238d877e,referral,qualified,73.8,2026-09-01T16:48:39.743910+00:00,generated
e15795c6-9c30-4475-aa6c-2cb22d005cf8,LEAD-5891D48F,2ad53939-f2e3-4e67-b526-227da738bd3c,f5334114-511f-4f6a-8f3c-74d28c1386c2,referral,new,58.0,2026-09-01T16:48:39.743916+00:00,generated
3d1a9811-f588-450c-a244-f5a7905562fa,LEAD-9D7FA0D5,52b17925-f6a9-4e0f-ba61-a4c8fcbee99d,796823cc-2a02-4ffe-b8e1-14b15fb0dd89,paid_ads,qualified,22.1,2026-09-01T16:48:39.743951+00:00,generated
ea4a8c2f-eae4-4562-9129-59a2a5336bd7,LEAD-A6452648,52b17925-f6a9-4e0f-ba61-a4c8fcbee99d,796823cc-2a02-4ffe-b8e1-14b15fb0dd89,paid_ads,new,33.8,2026-09-01T16:48:39.743957+00:00,generated
e96d4734-a2ae-4ec0-a3cb-162190a437d3,LEAD-1F145752,52b17925-f6a9-4e0f-ba61-a4c8fcbee99d,796823cc-2a02-4ffe-b8e1-14b15fb0dd89,paid_ads,qualified,30.2,2026-09-01T16:48:39.743963+00:00,generated
943e2c6e-fe2d-4620-a58d-44a7109528af,LEAD-6C1273CF,878114e0-5323-4cb5-9067-b746051ec76b,70ce7b4a-1b36-4e0c-8de2-12302c339003,outbound_sdx,new,38.7,2026-09-01T16:48:39.743969+00:00,generated
e6bc714b-1a0a-4df3-9ef6-e4b523285985,LEAD-076222C9,878114e0-5323-4cb5-9067-b746051ec76b,70ce7b4a-1b36-4e0c-8de2-12302c339003,paid_ads,disqualified,77.2,2026-09-01T16:48:39.743975+00:00,generated
f3ce61fe-54ef-4d6c-950a-5d3b2c3b6c0b,LEAD-956DA1EF,ecf8195f-7b2b-4256-904b-6acacf411616,24a0c836-5031-4de3-b3c9-2a32238d877e,referral,disqualified,53.9,2026-09-01T16:48:39.743982+00:00,generated
5b040b76-ddd9-4bf2-917a-50e0c6c0b2b3,LEAD-9D4A50FF,ecf8195f-7b2b-4256-904b-6acacf411616,24a0c836-5031-4de3-b3c9-2a32238d877e,outbound_sdx,converted,39.6,2026-09-01T16:48:39.743987+00:00,generated
a84443e5-8de5-44a9-afa4-a27b0d5239ec,LEAD-6F0453DB,ecf8195f-7b2b-4256-904b-6acacf411616,24a0c836-5031-4de3-b3c9-2a32238d877e,referral,disqualified,80.0,2026-09-01T16:48:39.743993+00:00,generated
c648cf5e-7127-4bd1-a76f-991282a390f8,LEAD-1B86D17B,71af002c-866b-4aeb-ae07-ea574de1325f,702c532f-ca49-43eb-99ab-f2ac307eeed3,inbound_web,new,89.2,2026-09-01T16:48:39.744000+00:00,generated
28203a4f-d2b6-427d-9499-ce4e7580c75f,LEAD-3C72CEE9,71af002c-866b-4aeb-ae07-ea574de1325f,702c532f-ca49-43eb-99ab-f2ac307eeed3,paid_ads,contacted,37.2,2026-09-01T16:48:39.744005+00:00,generated
ac1df32d-151d-415f-a93f-b747cb771310,LEAD-CFF3DE6B,71af002c-866b-4aeb-ae07-ea574de1325f,702c532f-ca49-43eb-99ab-f2ac307eeed3,event,new,34.9,2026-09-01T16:48:39.744011+00:00,generated
a8bebed4-c1b4-49f5-8eea-718082f5919d,LEAD-4FAFAE23,55dbe199-f2ef-4d4a-a441-d95eec4433ad,88f339fc-9c3d-47b4-a5fc-4bd590444010,event,qualified,65.0,2026-09-01T16:48:39.744017+00:00,generated
759c3214-19f3-47e5-a1f0-19c617b967f9,LEAD-DFE57EBC,7e0977d2-5159-42e5-98c3-e51d15dc70b6,70ce7b4a-1b36-4e0c-8de2-12302c339003,paid_ads,new,59.4,2026-09-01T16:48:39.744023+00:00,generated
271df651-5e65-499b-b00a-61eb48c7977c,LEAD-11E9D82C,05f6b4e4-ab16-4eb9-a584-53876aba9ee7,f5334114-511f-4f6a-8f3c-74d28c1386c2,inbound_web,disqualified,36.8,2026-09-01T16:48:39.744029+00:00,generated
995467d0-54f1-489b-a1ec-466fe9c2343f,LEAD-FD825942,05f6b4e4-ab16-4eb9-a584-53876aba9ee7,f5334114-511f-4f6a-8f3c-74d28c1386c2,referral,qualified,41.6,2026-09-01T16:48:39.744035+00:00,generated
5163cd07-b2b2-47b3-94d7-fecdf3bbcfeb,LEAD-F36B67BC,6bfb437e-fa0e-4531-a017-2d8671bbfd53,702c532f-ca49-43eb-99ab-f2ac307eeed3,referral,converted,74.5,2026-09-01T16:48:39.744042+00:00,generated
bc2dcfdb-dd76-4971-8dbf-420f77118fdd,LEAD-66EC41EB,6bfb437e-fa0e-4531-a017-2d8671bbfd53,702c532f-ca49-43eb-99ab-f2ac307eeed3,outbound_sdx,new,50.6,2026-09-01T16:48:39.744047+00:00,generated
17352850-bc99-4c3a-b050-261de98c4389,LEAD-0A52552E,6bfb437e-fa0e-4531-a017-2d8671bbfd53,702c532f-ca49-43eb-99ab-f2ac307eeed3,referral,new,93.2,2026-09-01T16:48:39.744053+00:00,generated
572f3919-3ed2-4b63-a742-ae0952dd8446,LEAD-3734C16B,f69c22e0-23dc-47b3-8fb9-4d27cbe99da5,70cc9f0c-4ec2-44b0-a11a-eed97b767966,event,new,30.0,2026-09-01T16:48:39.744060+00:00,generated
a0ae62ff-9cf6-43ef-af8a-a3f6ad26e64c,LEAD-02966BAB,f69c22e0-23dc-47b3-8fb9-4d27cbe99da5,70cc9f0c-4ec2-44b0-a11a-eed97b767966,paid_ads,qualified,49.8,2026-09-01T16:48:39.744066+00:00,generated
d5fdb94e-022d-48ee-8cdf-88b12d1d4b5d,LEAD-89FC3401,f69c22e0-23dc-47b3-8fb9-4d27cbe99da5,70cc9f0c-4ec2-44b0-a11a-eed97b767966,event,qualified,73.1,2026-09-01T16:48:39.744072+00:00,generated
ab5d1df4-e35e-49ae-9adf-a3abd51c5881,LEAD-B753DAAA,8fda775a-2d1c-423f-a783-114f385cf6bf,267f073a-4995-4f69-a38c-ad618b556e02,inbound_web,new,23.9,2026-09-01T16:48:39.744078+00:00,generated
cf8e2e28-20b8-4e76-a8cc-1eee54497909,LEAD-FF7230E5,8fda775a-2d1c-423f-a783-114f385cf6bf,267f073a-4995-4f69-a38c-ad618b556e02,event,converted,88.1,2026-09-01T16:48:39.744084+00:00,generated
79046766-abd8-434d-abff-aedfa72b4aca,LEAD-5EF85220,ed1cfa78-8ca5-4f3a-b837-b121a928d618,deee41fb-4f68-4d59-8a54-766b7ad373c7,paid_ads,contacted,80.7,2026-09-01T16:48:39.744090+00:00,generated
94d639ca-9973-4687-b899-bd11718b8c0b,LEAD-7B38FA73,ed1cfa78-8ca5-4f3a-b837-b121a928d618,deee41fb-4f68-4d59-8a54-766b7ad373c7,partner,new,66.5,2026-09-01T16:48:39.744096+00:00,generated
61f5c7a1-c2a2-4083-a82e-d03fd4f40889,LEAD-83DAE6D7,ed1cfa78-8ca5-4f3a-b837-b121a928d618,deee41fb-4f68-4d59-8a54-766b7ad373c7,event,qualified,70.3,2026-09-01T16:48:39.744102+00:00,generated
905350cb-8855-40d1-9277-85c5f0a9b053,LEAD-ED2D7AEC,674e63d2-4259-4899-9529-6fdb5c5089c9,70ce7b4a-1b36-4e0c-8de2-12302c339003,outbound_sdx,new,57.8,2026-09-01T16:48:39.744108+00:00,generated
be0ffbac-3167-4e05-8306-329554114ba3,LEAD-58B3DDFC,0ae7a37f-fe9e-4719-a490-583643707dc2,8fd5709d-74ea-4549-82db-4b0cca6ce586,paid_ads,new,59.8,2026-09-01T16:48:39.744114+00:00,generated
a34158ea-e427-4806-a75f-e23ccb2a436a,LEAD-C16C2CE1,0ae7a37f-fe9e-4719-a490-583643707dc2,8fd5709d-74ea-4549-82db-4b0cca6ce586,inbound_web,new,43.5,2026-09-01T16:48:39.744120+00:00,generated
bf0ca9a1-b98a-4b73-ab19-38b2b9df3ab8,LEAD-1A789531,bd5b64fe-cff4-457e-a820-9aff598bf702,f5334114-511f-4f6a-8f3c-74d28c1386c2,referral,converted,76.1,2026-09-01T16:48:39.744126+00:00,generated
e8e9830e-06b7-4d3e-a57a-e69d28a07494,LEAD-2C0CACD0,bd5b64fe-cff4-457e-a820-9aff598bf702,f5334114-511f-4f6a-8f3c-74d28c1386c2,referral,converted,87.7,2026-09-01T16:48:39.744132+00:00,generated
2ddc4904-1577-448a-8743-4cb2029cb39a,LEAD-492F6128,da846000-e859-4ee2-9c06-9bd273059b85,11d26a12-fbd7-4fab-a129-30a4b12a2caa,outbound_sdx,qualified,43.7,2026-09-01T16:48:39.744138+00:00,generated
9605ec7a-1cf6-4992-b99d-f385c508cca4,LEAD-B187DCFB,da846000-e859-4ee2-9c06-9bd273059b85,11d26a12-fbd7-4fab-a129-30a4b12a2caa,outbound_sdx,converted,61.7,2026-09-01T16:48:39.744144+00:00,generated
cf48eb2d-4688-42be-a47f-74a1eaacd43b,LEAD-371C2805,db532b35-aff1-44e2-b377-4d16b5711bff,deee41fb-4f68-4d59-8a54-766b7ad373c7,outbound_sdx,qualified,31.1,2026-09-01T16:48:39.744150+00:00,generated
