id,deal_id,rep_id,type,outcome,notes,activity_date
075838ca-1822-4df6-82f2-54151db274a3,5e1b7cf3-a5d1-4760-97d4-b537f2b7f376,564f69a7-9964-449d-a1ae-4e07a409b8a6,demo,neutral,Or approach science civil third building turn order behind church north it time.,2026-06-03T08:24:52.388514
a9c0c656-5bf7-4c6d-b5c9-49f1ee916586,5e1b7cf3-a5d1-4760-97d4-b537f2b7f376,564f69a7-9964-449d-a1ae-4e07a409b8a6,follow_up,neutral,Standard rise if answer smile effort early voice.,2026-05-08T08:38:29.267912
d62ffdb9-bbc8-412c-a8a6-fb31fa6787cd,5e1b7cf3-a5d1-4760-97d4-b537f2b7f376,564f69a7-9964-449d-a1ae-4e07a409b8a6,demo,neutral,Story including hundred research different majority these card same.,2025-11-03T06:35:09.147634
444d1a01-7f78-45d0-8a23-6aefbb010738,5e1b7cf3-a5d1-4760-97d4-b537f2b7f376,564f69a7-9964-449d-a1ae-4e07a409b8a6,meeting,negative,Attorney section include evening sit note more across job level every concern write.,2026-05-07T06:27:24.959498
46fa84d4-2df2-413d-ba08-9b9d46c6bdd3,5e1b7cf3-a5d1-4760-97d4-b537f2b7f376,564f69a7-9964-449d-a1ae-4e07a409b8a6,follow_up,neutral,Fire official ball reflect appear for food compare recent him.,2026-04-28T06:09:31.989618
6a1ec2b6-8c1e-4a26-ac21-c4bc31936e99,5e1b7cf3-a5d1-4760-97d4-b537f2b7f376,564f69a7-9964-449d-a1ae-4e07a409b8a6,call,positive,Coach computer news really participant poor conference present table western Republican hotel model.,2026-08-07T13:00:23.293684
1a6b7f31-dfef-41ce-b3c3-8a73f9c4f35e,7784c012-abf2-4bc4-864b-891ecc8cb8c0,fc933254-1509-4dc5-9dbf-67455f3bd728,meeting,positive,Speak why operation guy just produce church paper hair choose author fine.,2026-08-09T02:51:20.408940
1dc95357-441a-44cd-a6d6-f10650dcaa4c,7784c012-abf2-4bc4-864b-891ecc8cb8c0,fc933254-1509-4dc5-9dbf-67455f3bd728,follow_up,positive,Spring fill personal year concern clearly process century above half reason explain popular front.,2026-08-04T11:01:25.186059
c2d4a985-fb6a-477f-8996-b3bc60aaf8c7,7784c012-abf2-4bc4-864b-891ecc8cb8c0,fc933254-1509-4dc5-9dbf-67455f3bd728,demo,no_response,Wait upon example many study common perform city well.,2026-08-18T04:13:43.661209
dbb03ccd-c393-44f3-b219-02ff2422bca6,7784c012-abf2-4bc4-864b-891ecc8cb8c0,fc933254-1509-4dc5-9dbf-67455f3bd728,meeting,no_response,Manager voice treatment way system score today issue class garden beyond upon approach community reason.,2026-07-27T07:27:16.191923
6d1645fd-e5fc-4415-b24d-3d50dd4d06fe,7784c012-abf2-4bc4-864b-891ecc8cb8c0,fc933254-1509-4dc5-9dbf-67455f3bd728,demo,positive,Hand mention have ago sea game carry agree.,2026-08-20T18:02:15.088742
d5b60930-58f7-4371-8f06-e4bb27a0bdcc,d11f0372-6209-45fe-85ed-e256a95a8746,645d5f16-eab8-4b66-b614-b170c42fcd94,meeting,positive,Without daughter play get direction speech chance us sit fear strong education happen dog.,2026-01-02T03:27:58.559008
5560a5ff-dde8-4494-99f2-c0431922dac1,d11f0372-6209-45fe-85ed-e256a95a8746,645d5f16-eab8-4b66-b614-b170c42fcd94,follow_up,neutral,Sure rather often heart husband college institution wall mouth kid close four.,2025-06-01T04:20:02.016582
8e7df48a-ff0c-4f18-aed5-f4000d19c549,d11f0372-6209-45fe-85ed-e256a95a8746,645d5f16-eab8-4b66-b614-b170c42fcd94,follow_up,positive,Defense white fund court day body ten contain.,2024-12-26T21:06:55.621484
fbe674f4-c4b3-4951-b6c6-6cb836710d4c,d11f0372-6209-45fe-85ed-e256a95a8746,645d5f16-eab8-4b66-b614-b170c42fcd94,meeting,positive,Check whose article cold painting little attention for something pressure stand these land she identify.,2024-11-24T03:16:43.486785
0fddc089-ea87-46dd-9852-9dc551efeb69,6a794004-6473-4d3f-89ef-347b06433190,e86a69d9-3595-4c07-9821-248f968e091d,follow_up,negative,Agent court occur Congress city no skill why arrive cold action.,2026-03-20T08:47:57.701229
5da3dd09-a8df-4208-916b-00ec3c4115a6,6a794004-6473-4d3f-89ef-347b06433190,e86a69d9-3595-4c07-9821-248f968e091d,email,neutral,Mind common vote team visit age eye.,2026-08-29T15:06:36.302444
cadf8bac-a4b0-4677-8d08-fb0abcf7afa7,6a794004-6473-4d3f-89ef-347b06433190,e86a69d9-3595-4c07-9821-248f968e091d,call,neutral,Affect range live concern tax before evening both speech pretty need responsibility effect magazine common.,2026-03-27T18:01:44.518318
c6723d3f-17a3-4699-8a0f-c4a24cc4bb21,6a794004-6473-4d3f-89ef-347b06433190,e86a69d9-3595-4c07-9821-248f968e091d,meeting,neutral,Through agency window condition skill trade dream ready.,2026-04-04T20:46:58.948027
941bff29-ca4a-4c01-9e04-e1ead2c6462a,6a794004-6473-4d3f-89ef-347b06433190,e86a69d9-3595-4c07-9821-248f968e091d,call,positive,Realize nearly in personal building agreement everything simple enjoy.,2026-06-02T08:28:28.807487
68216ed5-3013-455b-adbd-791b36b82a2d,6a794004-6473-4d3f-89ef-347b06433190,e86a69d9-3595-4c07-9821-248f968e091d,email,neutral,Modern team floor idea effort too any mouth fine everything cup those rest news speak drop.,2026-06-17T05:21:32.683263
0aa2063d-6188-4732-bdb4-488ccabc9a0f,6a794004-6473-4d3f-89ef-347b06433190,e86a69d9-3595-4c07-9821-248f968e091d,meeting,neutral,Any continue minute position right personal eye inside ball.,2026-04-07T19:12:15.707731
4890ae0d-4941-44e3-8f76-e5495070581d,56e0367b-70ea-4b3f-8c2e-7ffce9898732,e86a69d9-3595-4c07-9821-248f968e091d,follow_up,neutral,Doctor the space tell society full gun key finish.,2026-06-05T08:20:53.918664
6038fa97-4025-4d00-81e2-6d33203c4c23,56e0367b-70ea-4b3f-8c2e-7ffce9898732,e86a69d9-3595-4c07-9821-248f968e091d,demo,positive,Understand sea just on its than from dog financial get father exactly culture save sometimes.,2026-03-17T02:00:55.452995
cd3946b9-7263-44cf-9cc4-1cde14c39e06,56e0367b-70ea-4b3f-8c2e-7ffce9898732,e86a69d9-3595-4c07-9821-248f968e091d,demo,neutral,Follow event goal management close special baby leave face different property thousand produce home improve.,2026-04-23T20:53:29.237447
13598e84-1012-4725-a8c3-f5af6a1fa42c,2901b601-3ea4-4d0a-b17f-e0a699aedb30,2f57768e-edff-4eae-9153-eaeca2be9514,call,negative,Probably surface trip room power two give wish travel here despite church agency hit create road.,2026-03-24T16:14:17.691433
39dd5a5b-d3b6-4c6a-84f1-a775c42cfe6c,2901b601-3ea4-4d0a-b17f-e0a699aedb30,2f57768e-edff-4eae-9153-eaeca2be9514,call,positive,Opportunity blue about those seat put better policy finally.,2024-04-26T03:36:33.101203
aec351b8-d079-4778-8355-8e29685de91d,2901b601-3ea4-4d0a-b17f-e0a699aedb30,2f57768e-edff-4eae-9153-eaeca2be9514,meeting,neutral,Stuff relate one military which window road single glass stop area election behavior career.,2025-07-20T17:05:46.356776
b3eb4b9b-9400-498a-919d-8ca3c9e95a5f,2901b601-3ea4-4d0a-b17f-e0a699aedb30,2f57768e-edff-4eae-9153-eaeca2be9514,email,negative,Reach do manage whatever phone choice coach through them agreement size son issue represent.,2024-07-30T18:16:02.350105
26ee1de1-b1d9-46eb-984f-862f078122f1,2901b601-3ea4-4d0a-b17f-e0a699aedb30,2f57768e-edff-4eae-9153-eaeca2be9514,email,neutral,Avoid church seven various treat article technology professional decide.,2024-11-22T05:40:31.987024
6abe0409-edde-45a9-975e-b08c1e416a54,2901b601-3ea4-4d0a-b17f-e0a699aedb30,2f57768e-edff-4eae-9153-eaeca2be9514,follow_up,positive,Expect likely say view us attack upon.,2024-10-17T09:16:14.177176
17c329dd-4089-4167-9080-c524e4ddceb6,623160de-6243-4697-8143-e525a8317d7e,e86a69d9-3595-4c07-9821-248f968e091d,demo,no_response,Save price among condition yet idea subject window throw board bring glass able season.,2025-10-03T08:10:49.050183
21590244-b328-4f64-b060-9acaf93d407f,623160de-6243-4697-8143-e525a8317d7e,e86a69d9-3595-4c07-9821-248f968e091d,email,negative,Phone as realize remain try certain radio behind future save enjoy drop establish simple remember.,2024-11-28T11:20:58.723325
c4d82c50-5fe7-4b00-b2fb-233ebf197a1e,623160de-6243-4697-8143-e525a8317d7e,e86a69d9-3595-4c07-9821-248f968e091d,email,positive,Eight they ago factor ok Democrat build authority.,2026-06-06T04:32:17.703920
6314ca97-0638-474a-ba3c-69a5a54dbda9,623160de-6243-4697-8143-e525a8317d7e,e86a69d9-3595-4c07-9821-248f968e091d,demo,neutral,Fire our party phone course sign operation.,2025-11-17T22:42:41.966927
54837c43-54e2-4d9b-97b3-17013fbc794d,623160de-6243-4697-8143-e525a8317d7e,e86a69d9-3595-4c07-9821-248f968e091d,follow_up,no_response,Last join similar director myself green everything add scientist.,2025-04-24T15:06:53.988408
4dcd53af-ff22-46b5-be90-f05d751bf59c,623160de-6243-4697-8143-e525a8317d7e,e86a69d9-3595-4c07-9821-248f968e091d,demo,neutral,Whole change policy night boy edge would become worry require cultural.,2025-02-17T00:39:54.810617
d5dc280b-9a27-4116-9e4f-cb4bae4a9e62,6e4409fe-5851-42d2-8ec7-f36c3b54d4b4,564f69a7-9964-449d-a1ae-4e07a409b8a6,call,negative,Least growth growth fish fill another great man film of hundred build teach.,2024-05-13T10:18:57.049500
44f4f949-2c9c-4b51-b45d-ba9f39a3170e,6e4409fe-5851-42d2-8ec7-f36c3b54d4b4,564f69a7-9964-449d-a1ae-4e07a409b8a6,email,neutral,Bag thus for rather Democrat each heavy miss research indicate do hotel.,2026-05-06T01:03:57.640347
5ddd2c33-6eb8-4b81-8d78-72f7f45abe72,6e4409fe-5851-42d2-8ec7-f36c3b54d4b4,564f69a7-9964-449d-a1ae-4e07a409b8a6,call,neutral,Evidence carry maybe than nearly fire Democrat relationship wish later mouth pressure.,2025-07-23T07:10:20.826799
684097bb-a5e0-4b9f-9f47-d47b9f1617ae,6e4409fe-5851-42d2-8ec7-f36c3b54d4b4,564f69a7-9964-449d-a1ae-4e07a409b8a6,follow_up,positive,Candidate PM concern never list live decide case collection worker large four discover religious able.,2025-05-30T15:21:27.323046
acb90ad9-4b86-4a07-a486-2bb7247ab099,6e4409fe-5851-42d2-8ec7-f36c3b54d4b4,564f69a7-9964-449d-a1ae-4e07a409b8a6,meeting,positive,Into house tree what space service happy charge surface institution.,2025-07-01T23:29:58.596052
14c2ba3a-5dd2-4c7f-8525-5ba2015bc0a6,b51d81b9-a91a-4b34-ab25-99ae75199186,2f57768e-edff-4eae-9153-eaeca2be9514,meeting,negative,Stuff type than method family save plant live close our.,2025-02-12T10:34:27.048712
d21cf322-1299-469e-85ce-b6765e63141d,b51d81b9-a91a-4b34-ab25-99ae75199186,2f57768e-edff-4eae-9153-eaeca2be9514,demo,neutral,Community whether me government store actually next audience thus small thousand.,2025-04-25T16:28:22.919149
60036c1d-3d6f-4f62-b8b5-4ee9491064dc,b5b268fa-3ad2-4cc3-807b-6d11a42d2c89,2f57768e-edff-4eae-9153-eaeca2be9514,meeting,neutral,Short hour down matter mother clear southern bed above certain three lay run.,2026-06-27T10:56:05.297181
03e713f5-d63d-4f41-a91e-0216740d4747,b5b268fa-3ad2-4cc3-807b-6d11a42d2c89,2f57768e-edff-4eae-9153-eaeca2be9514,follow_up,neutral,Professional move send game long home law choose send different ready among production score.,2026-07-03T05:23:01.981759
02547cdc-7407-4ca8-a463-fa266195a367,b5b268fa-3ad2-4cc3-807b-6d11a42d2c89,2f57768e-edff-4eae-9153-eaeca2be9514,call,neutral,Understand according some bar answer accept you decide prepare weight.,2026-08-22T15:33:39.286710
19b991e7-814f-4097-96c4-06bc70ca9d71,b5b268fa-3ad2-4cc3-807b-6d11a42d2c89,2f57768e-edff-4eae-9153-eaeca2be9514,demo,negative,Goal although understand statement future language town entire.,2026-06-10T20:17:32.142699
d9de139e-3ca1-46ab-804e-1a56b8ba7969,b5b268fa-3ad2-4cc3-807b-6d11a42d2c89,2f57768e-edff-4eae-9153-eaeca2be9514,meeting,no_response,Involve my program too down letter street ahead tough plant.,2026-06-06T08:42:16.966334
ab915fe9-cc24-4db9-9280-8a9a1e0697b5,b5b268fa-3ad2-4cc3-807b-6d11a42d2c89,2f57768e-edff-4eae-9153-eaeca2be9514,follow_up,positive,Four whose true might ten morning culture form return.,2026-07-25T23:39:56.758995
2b2f9983-1aa8-47ed-9838-f9734b7339a5,b5b268fa-3ad2-4cc3-807b-6d11a42d2c89,2f57768e-edff-4eae-9153-eaeca2be9514,email,neutral,Opportunity start former in those window produce trial.,2026-06-02T17:35:01.939095
5d6c5bdb-2d24-45c1-a27a-6945d780668c,3256268e-3ad2-4008-95b2-36a93571330c,ec847390-1f72-4f2c-aece-d6c8a794b9e6,meeting,positive,Great parent why answer Mrs finish name enjoy their his Mr share.,2026-07-24T03:59:14.005270
d074a643-1d3f-4e73-8198-847454dfe157,3256268e-3ad2-4008-95b2-36a93571330c,ec847390-1f72-4f2c-aece-d6c8a794b9e6,meeting,neutral,Benefit sell walk effect improve water newspaper level.,2026-03-15T01:49:25.525323
ecbc9fe6-0927-448a-a19c-9184239a1ce7,3256268e-3ad2-4008-95b2-36a93571330c,ec847390-1f72-4f2c-aece-d6c8a794b9e6,follow_up,positive,Where evening real together staff down much cultural order foot people drop leave meet.,2026-08-30T02:08:10.512787
6fa8709e-9984-491f-9071-4a0cb5655903,3256268e-3ad2-4008-95b2-36a93571330c,ec847390-1f72-4f2c-aece-d6c8a794b9e6,follow_up,positive,They four help dark western this ever.,2026-07-30T08:35:45.627051
5758434a-fec5-47d7-ac61-09a0d1ad224c,3256268e-3ad2-4008-95b2-36a93571330c,ec847390-1f72-4f2c-aece-d6c8a794b9e6,demo,positive,Act important listen woman ask tonight if draw six artist financial move on collection.,2026-03-12T12:00:42.186092
333b4f14-b8c5-4bd4-bff0-11abd5096a0c,61187db1-8aed-44a5-9133-7b246518955c,e86a69d9-3595-4c07-9821-248f968e091d,follow_up,negative,May new half certain customer occur fear.,2026-06-24T04:32:25.785815
2743019f-00e4-423a-a52f-69671d2e86dc,61187db1-8aed-44a5-9133-7b246518955c,e86a69d9-3595-4c07-9821-248f968e091d,email,neutral,Learn idea alone believe follow let mouth raise agency stop generation together history.,2026-07-16T19:23:24.829243
d79c324b-deb3-4c49-8a42-bc41ce99498b,61187db1-8aed-44a5-9133-7b246518955c,e86a69d9-3595-4c07-9821-248f968e091d,demo,neutral,Will baby part hot sister box meet race subject whether.,2026-03-28T03:12:10.274842
88d19c85-78b9-489f-889b-157f247f3f61,61187db1-8aed-44a5-9133-7b246518955c,e86a69d9-3595-4c07-9821-248f968e091d,email,neutral,He experience you room environment into ever note positive bill somebody operation.,2026-01-11T05:56:21.253159
d2b4f69c-95d0-4606-903d-c574df6053f3,61187db1-8aed-44a5-9133-7b246518955c,e86a69d9-3595-4c07-9821-248f968e091d,demo,negative,Simply adult want sister focus sing product remember assume through quite fall.,2024-10-18T02:38:10.704053
6e6aba61-e219-4bd7-aa35-ae80639afdb5,3798e31e-c9d4-420b-bf3e-838227766f70,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,call,neutral,Hair say key foreign last maintain beautiful lot lead scene fish partner.,2025-12-21T04:16:16.219949
5ff3533c-28ac-4e77-b937-75b564aea543,3798e31e-c9d4-420b-bf3e-838227766f70,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,email,negative,Year form cover design approach so control material step involve under.,2025-04-25T22:34:13.038562
35e4ad5d-919b-4871-9f66-ba07e0ce506d,3798e31e-c9d4-420b-bf3e-838227766f70,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,follow_up,neutral,Ground fund any lawyer work with thank agent soldier.,2024-12-02T18:00:17.458871
dcf4d9e7-60f9-424d-9dba-734e63170382,3798e31e-c9d4-420b-bf3e-838227766f70,0cbf9a48-fbf3-4c51-b5ec-ac820e68f0b5,demo,neutral,Him anything customer out street mother certainly make physical heavy standard article.,2024-12-20T23:22:15.342612
ba6f7314-3c77-42ae-8faf-931c16520c6f,9d4f643d-e621-4672-8989-1b3676ad7b0d,f61e3218-5e2d-439b-8b66-aad1cb7e037e,demo,no_response,Western night eat still expert lot door level prove authority.,2026-08-04T04:23:53.595776
b8f7854b-b3b5-4faa-9c98-4635f6fa7bdd,9d4f643d-e621-4672-8989-1b3676ad7b0d,f61e3218-5e2d-439b-8b66-aad1cb7e037e,demo,negative,Upon surface treat method board radio main box rise lawyer data other identify bring question.,2026-06-18T09:51:33.520247
d2d0f994-7cd0-4e19-b943-53b87e421b45,9d4f643d-e621-4672-8989-1b3676ad7b0d,f61e3218-5e2d-439b-8b66-aad1cb7e037e,call,negative,Measure Congress type strategy present tree fall him.,2026-07-27T15:28:47.328819
60b281da-18c6-484c-ab19-83990df586ab,9d4f643d-e621-4672-8989-1b3676ad7b0d,f61e3218-5e2d-439b-8b66-aad1cb7e037e,email,neutral,Play example cultural result trouble positive interest may probably situation very rest manage.,2026-06-12T14:45:00.499963
1545e1ff-2e32-461a-b993-f8b76af9469b,55ce10b0-c496-4aff-be38-1c4b7253ab32,2f57768e-edff-4eae-9153-eaeca2be9514,email,neutral,Interview break seat serious view purpose first step rise sit campaign share.,2026-04-11T06:10:39.405217
12a17fc0-57bd-442d-95b1-e920f7fe2658,55ce10b0-c496-4aff-be38-1c4b7253ab32,2f57768e-edff-4eae-9153-eaeca2be9514,email,neutral,Player necessary tonight share serious success doctor cut space world fish well find continue.,2026-06-26T04:55:13.340752
af17063f-36de-48fd-9a77-e0757d22397c,55ce10b0-c496-4aff-be38-1c4b7253ab32,2f57768e-edff-4eae-9153-eaeca2be9514,follow_up,neutral,These story be onto job paper case until doctor who debate take.,2025-12-16T23:02:35.275869
c6374285-1325-42aa-ab83-6b8ef631cadf,55ce10b0-c496-4aff-be38-1c4b7253ab32,2f57768e-edff-4eae-9153-eaeca2be9514,demo,neutral,State near career history billion force explain then.,2026-02-05T00:03:38.509917
564e8098-def5-4a1e-a66d-20b3da858ede,55ce10b0-c496-4aff-be38-1c4b7253ab32,2f57768e-edff-4eae-9153-eaeca2be9514,call,neutral,Exactly would fear region performance minute position study and feeling effect cost war hit reveal.,2026-06-15T00:09:10.235185
5f55933f-c427-41d7-a0cd-0accfaa083d4,55ce10b0-c496-4aff-be38-1c4b7253ab32,2f57768e-edff-4eae-9153-eaeca2be9514,meeting,neutral,Really allow bill work last data large others after drug.,2026-08-22T16:37:46.653088
74c4fc05-34d3-448a-8e66-f0c738de6e0b,69d34527-3b4b-440e-bd74-b50ac19171c5,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,follow_up,negative,Blood family agree end can professional decision provide note entire usually how court this four good.,2026-02-08T19:31:05.948057
b0b7e0a8-2a6d-4669-bd96-79bf3350a445,69d34527-3b4b-440e-bd74-b50ac19171c5,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,call,negative,Different consumer so glass bring executive its responsibility yard method medical always allow produce most prevent.,2025-07-21T19:43:10.820919
85fb2bd1-f44b-47ec-a9a1-323841462729,69d34527-3b4b-440e-bd74-b50ac19171c5,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,demo,neutral,Including energy blue court art plant poor kind house remain age happy.,2025-08-29T06:12:28.774462
60f5ce8c-f844-4399-9694-2a1a5c452178,69d34527-3b4b-440e-bd74-b50ac19171c5,e6e3da5c-10ac-46fc-bbd8-7e5378e7d631,demo,positive,Theory out town central final before kind fall true down.,2025-12-26T05:24:05.462947
751f9d3d-7d54-46e2-9c88-1301eaec20f0,4d03adfb-5c8d-41cb-ac5f-0b9d9b57c3d9,fc933254-1509-4dc5-9dbf-67455f3bd728,email,neutral,Turn address become right or when true market physical think art sense field business.,2025-09-19T16:47:03.894911
e9019964-10c7-49d8-96e9-5b1e5dd58c8c,4d03adfb-5c8d-41cb-ac5f-0b9d9b57c3d9,fc933254-1509-4dc5-9dbf-67455f3bd728,call,neutral,Politics history themselves quite environmental mention design national hold memory easy own next language.,2026-07-29T01:41:47.324720
b520b6d7-5d1e-406f-b7d0-f4b48be20e79,4d03adfb-5c8d-41cb-ac5f-0b9d9b57c3d9,fc933254-1509-4dc5-9dbf-67455f3bd728,meeting,no_response,Leader base painting smile keep much population prevent majority product himself.,2024-12-08T01:09:54.292565
845077e7-93a3-448c-9549-e25d47d02c30,4d03adfb-5c8d-41cb-ac5f-0b9d9b57c3d9,fc933254-1509-4dc5-9dbf-67455f3bd728,call,neutral,Account wide trial nation time think happen arm play that like treat employee health.,2025-02-11T23:29:16.152062
1c0603da-cbcd-4e28-b27f-03020f2f88ee,4d03adfb-5c8d-41cb-ac5f-0b9d9b57c3d9,fc933254-1509-4dc5-9dbf-67455f3bd728,call,negative,Protect question company cold wind they product how arrive hear also.,2026-03-06T13:55:05.869686
0e2f22b4-a752-46c9-a490-9c8e2161b0a4,4d03adfb-5c8d-41cb-ac5f-0b9d9b57c3d9,fc933254-1509-4dc5-9dbf-67455f3bd728,email,positive,Need world team whatever fact modern always describe doctor card group quickly market.,2025-12-07T20:53:30.694097
5492a3d9-6646-4cb7-b4ee-6811a7481d1f,4d03adfb-5c8d-41cb-ac5f-0b9d9b57c3d9,fc933254-1509-4dc5-9dbf-67455f3bd728,follow_up,negative,Themselves read trouble behind son newspaper project organization order step son throughout.,2026-05-12T09:22:40.332392
a58b52d8-95d5-4c8e-b662-2200d26095eb,29f78b11-32a0-42f1-bf6f-bdd10838f580,9895fd25-57cb-467c-b4fe-dab4d011b85f,follow_up,neutral,Bar suffer mouth against economic will return.,2026-06-25T23:08:58.566482
a8eac224-6c38-41d2-9662-9d187ebfe1e1,29f78b11-32a0-42f1-bf6f-bdd10838f580,9895fd25-57cb-467c-b4fe-dab4d011b85f,email,neutral,Everyone rule coach majority prove artist western.,2026-05-17T23:41:46.287624
9ace0c42-be9e-4a3a-8a0a-8c1364ad20e4,29f78b11-32a0-42f1-bf6f-bdd10838f580,9895fd25-57cb-467c-b4fe-dab4d011b85f,email,negative,Organization large trouble sure change evening city nation near effect throw bed ready others thus.,2026-05-10T21:04:25.342396
12e98414-57cc-4f0d-93a6-788490a9a7ad,29f78b11-32a0-42f1-bf6f-bdd10838f580,9895fd25-57cb-467c-b4fe-dab4d011b85f,call,neutral,Whose support up want machine eat really say finish.,2026-08-01T00:14:57.618274
31700b52-90ba-4c6f-bd0c-d124927eb126,29f78b11-32a0-42f1-bf6f-bdd10838f580,9895fd25-57cb-467c-b4fe-dab4d011b85f,follow_up,positive,Last before financial power population social Congress picture perform improve beautiful meet ask color deal coach.,2026-08-10T10:48:51.789942
3b5a2b02-0ecc-47a4-ad56-f3982724c7b9,29f78b11-32a0-42f1-bf6f-bdd10838f580,9895fd25-57cb-467c-b4fe-dab4d011b85f,follow_up,positive,Break power art kid size order understand beyond will point month late Mr market debate power.,2026-06-16T20:21:13.186142
7090f905-b84e-44c6-88b4-e458a960fdcf,29f78b11-32a0-42f1-bf6f-bdd10838f580,9895fd25-57cb-467c-b4fe-dab4d011b85f,meeting,positive,Whatever side center fact walk prove develop room hot green actually summer later PM vote.,2026-04-29T09:24:53.825521
