id,external_id,opportunity_id,account_id,owner_user_id,booked_date,amount,currency,source_system,created_at
d23a880f-1dd4-4195-ab15-b2422511f6b1,SU-61592b09,61592b09-e7d4-40fe-ae36-11ab3a70b1d6,6d1ece31-0fa3-4394-8bfe-a17c9a5d8901,3fa46a24-317d-4c55-b0e7-dec92d9b80be,2026-04-07,214635.89,USD,generated,2026-07-01T20:19:10.096614+00:00
59c07e97-3927-4e1b-ba56-232e21ec2a6d,SU-e6972c01,e6972c01-62de-45e7-98a6-515e85f1482f,da3b1070-1aeb-4e4d-9690-f3ecd3935cb7,3fa46a24-317d-4c55-b0e7-dec92d9b80be,2025-09-17,202421.86,USD,generated,2026-07-01T20:19:10.096618+00:00
dff41fc9-ad17-41b7-9ad4-8bb9c1001baa,SU-5bac310c,5bac310c-d633-4d33-8aa6-8c339486ed3a,d6645794-8637-4d25-981f-777c1590c560,18f91e7c-5929-4d5e-b4b0-1d355575fa38,2026-06-30,254622.82,USD,generated,2026-07-01T20:19:10.096621+00:00
485bd512-1afb-4d0e-a939-dd8e25a14d1c,SU-ab9b4364,ab9b4364-431d-4141-9100-cfdebfd74024,a5a074f7-3050-4e22-b014-e95bc9a5ae07,31498ac0-bf25-4fdd-8e14-695daf829ad0,2026-10-06,142342.51,USD,generated,2026-07-01T20:19:10.096624+00:00
dce17e8a-341b-432b-9288-61b0ad0ce717,SU-cc0fa81c,cc0fa81c-67dc-4cb8-87eb-de6869c58b01,879f3214-58bc-4a75-815f-20c3a176e8f5,25b0e4be-cec9-445c-86e7-c36559163034,2025-08-26,318191.74,USD,generated,2026-07-01T20:19:10.096628+00:00
bb0e8431-2070-4047-ae8a-4ddd58c0523a,SU-3c74979a,3c74979a-d4a2-4601-973c-0d9f27e407e6,45526536-a4be-4c7a-81f8-dea3a55bfa60,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,2026-05-11,458938.26,USD,generated,2026-07-01T20:19:10.096631+00:00
3a2eded6-7542-4f42-8fd8-ef50d4505cb5,SU-eced9c03,eced9c03-cd2a-41a2-abcb-cf88c9cba132,3f59c487-8873-4ea3-b266-45400a81ea07,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,2026-10-26,298100.85,USD,generated,2026-07-01T20:19:10.096635+00:00
596b3854-4a80-4aa8-905b-1210c2b433a8,SU-ca9c3b57,ca9c3b57-1b9f-4fcf-bbd8-a91052c953a4,9a794fd7-2c8b-4f31-8e2d-a8751ae1fd97,3fa46a24-317d-4c55-b0e7-dec92d9b80be,2026-10-15,488545.97,USD,generated,2026-07-01T20:19:10.096638+00:00
aca3aa91-f2b7-424f-88d2-176bb032d404,SU-7c4dfa09,7c4dfa09-74d0-4f97-8e8b-cfcbeddff50d,e26a2a8e-cb1a-43ce-8bb5-81dd4d664643,30ca4171-0eff-47a0-a171-7d63ae236bb0,2025-10-20,189043.11,USD,generated,2026-07-01T20:19:10.096642+00:00
4d9a4c25-c7c2-4686-b9a5-ef50841642bf,SU-6086ec0e,6086ec0e-5b58-4de0-9d5d-29b23752aaee,da3b1070-1aeb-4e4d-9690-f3ecd3935cb7,3fa46a24-317d-4c55-b0e7-dec92d9b80be,2026-06-17,89658.45,USD,generated,2026-07-01T20:19:10.096646+00:00
da5146b2-051b-4f35-9d09-829006d621d9,SU-8959ae2c,8959ae2c-08d0-447b-b2f6-302d302160d8,afe0a19f-7b65-44a0-8be9-3cc1d514ceac,25b0e4be-cec9-445c-86e7-c36559163034,2025-07-23,416766.65,USD,generated,2026-07-01T20:19:10.096650+00:00
63229857-6e8c-4987-b510-3852640075ca,SU-70106bda,70106bda-954d-45dd-9e09-56d781c8cbb1,d6645794-8637-4d25-981f-777c1590c560,31498ac0-bf25-4fdd-8e14-695daf829ad0,2026-05-22,226381.09,USD,generated,2026-07-01T20:19:10.096654+00:00
c16f9cac-2333-4606-a238-88f9e70c80c5,SU-c0adb7a8,c0adb7a8-4dff-4a5c-b4c4-d99524992b59,3ca6c89d-65f2-4391-802d-8d019ece48c5,18f91e7c-5929-4d5e-b4b0-1d355575fa38,2026-10-15,476198.88,USD,generated,2026-07-01T20:19:10.096659+00:00
2e1c77e7-0fdb-4853-9480-202eb86e2774,SU-dfea61a5,dfea61a5-c8b1-4f0e-a8ab-e4e663e86dd8,53a4a0cb-2e44-492c-bead-5d998fd36685,25b0e4be-cec9-445c-86e7-c36559163034,2025-05-01,447656.97,USD,generated,2026-07-01T20:19:10.096662+00:00
993dc4a6-24ce-43f3-aa45-4853bae625ce,SU-2353a2b2,2353a2b2-4368-4db8-ae0e-78b491154492,3b27fbcc-d1f7-447f-838b-178f2da09ec9,3fa46a24-317d-4c55-b0e7-dec92d9b80be,2025-09-14,414069.67,USD,generated,2026-07-01T20:19:10.096666+00:00
c8cc2997-bbd6-4736-8607-c8ea16c8c58d,SU-b05f9f79,b05f9f79-fbb6-41be-96bc-3e0d10d4c548,b21c6c29-1565-49dc-aee5-11fcaaac9253,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,2025-07-31,402710.16,USD,generated,2026-07-01T20:19:10.096669+00:00
74fd8878-49b4-413f-8414-685c92f377ac,SU-5be5b0d2,5be5b0d2-2e54-41c6-9b91-4978b168081c,14645904-d094-466e-bc85-455f233f64a1,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,2026-02-15,73480.91,USD,generated,2026-07-01T20:19:10.096672+00:00
06bae9af-cdb1-4a6c-9e4e-dc88db805738,SU-d1cc676f,d1cc676f-dfce-4305-ae9e-9f238cf52784,72e65d63-8436-4e8b-96af-c7b78673fda3,18f91e7c-5929-4d5e-b4b0-1d355575fa38,2025-05-18,200880.66,USD,generated,2026-07-01T20:19:10.096676+00:00
aa0bb385-0a37-4de8-9e73-2752df42cc11,SU-d4fc943c,d4fc943c-72e3-4b89-9677-cf87513ddd8f,879f3214-58bc-4a75-815f-20c3a176e8f5,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,2025-08-27,58551.75,USD,generated,2026-07-01T20:19:10.096680+00:00
c2eae3f1-eb6d-47d0-a9c4-f49f22d2aaac,SU-1320f474,1320f474-81df-451d-8d38-b8959844edea,1df4d81f-4899-40cd-a7d4-23a2dc05e2ae,a484feef-a162-4642-a74b-ac25da67030b,2026-01-31,452586.87,USD,generated,2026-07-01T20:19:10.096683+00:00
421b84b2-cd86-46b3-a017-2fe33792c406,SU-ddf9fba5,ddf9fba5-2a46-45a6-af23-d00600569d47,4451f396-e044-4128-8b34-1dbf63fe62c6,3fa46a24-317d-4c55-b0e7-dec92d9b80be,2026-03-10,85517.15,USD,generated,2026-07-01T20:19:10.096687+00:00
d1f009cd-742a-49cc-8da2-2d568d979ede,SU-41b4eef5,41b4eef5-e99a-480b-a7fe-b1b089a57e88,d7c33f30-7525-4f34-a487-e10e550993a7,a670b503-7f8a-4e15-8f6a-63b63a32d83f,2025-12-20,355139.99,USD,generated,2026-07-01T20:19:10.096690+00:00
1d8aae50-3453-4af1-afff-ed7261910342,SU-20640ed3,20640ed3-e459-4717-9480-186845404290,6ceed6ed-57f6-4e57-931c-d8416a606044,30ca4171-0eff-47a0-a171-7d63ae236bb0,2026-07-05,498768.08,USD,generated,2026-07-01T20:19:10.096694+00:00
43642dc3-e270-4685-aadb-0d3d4f96302e,SU-dd11bf34,dd11bf34-024b-46ef-870d-fa0dff8df50a,6ceed6ed-57f6-4e57-931c-d8416a606044,31498ac0-bf25-4fdd-8e14-695daf829ad0,2026-03-23,156531.28,USD,generated,2026-07-01T20:19:10.096697+00:00
825674e4-ffa1-45f3-9f68-5a239b7ecf8b,SU-4d1e23c7,4d1e23c7-e520-45fb-9b25-d5e1ca99d6e3,48eaa606-2337-45f6-ab38-e172be3223d2,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,2026-02-03,108064.83,USD,generated,2026-07-01T20:19:10.096701+00:00
fec5bdc2-9148-4993-91fe-f72c1288e408,SU-ae198b81,ae198b81-81cc-4446-ab82-3dd7e14de569,6d1ece31-0fa3-4394-8bfe-a17c9a5d8901,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,2026-03-24,237464.05,USD,generated,2026-07-01T20:19:10.096704+00:00
aade380c-642a-4494-b459-212987455d3b,SU-65dc53ec,65dc53ec-6b68-4c3a-8a87-026fa28b233f,5c98937f-d40d-4a92-8514-05e57fb2c2e5,3fa46a24-317d-4c55-b0e7-dec92d9b80be,2025-06-01,183845.24,USD,generated,2026-07-01T20:19:10.096707+00:00
16e6abe4-e172-4242-b27e-a3f5121b8c2c,SU-93d2e206,93d2e206-8d0a-436c-85e0-20edaf22d119,5242add0-8e30-4f9b-bdc4-ce5340686bb6,30ca4171-0eff-47a0-a171-7d63ae236bb0,2025-11-19,121864.85,USD,generated,2026-07-01T20:19:10.096711+00:00
f8b22c90-953d-41f1-9889-8567837489fa,SU-5b6524bb,5b6524bb-564e-470d-916c-a726eccc7870,21dd1255-9569-4e4e-bbac-1c1d529c9d5e,25b0e4be-cec9-445c-86e7-c36559163034,2025-09-14,283699.72,USD,generated,2026-07-01T20:19:10.096714+00:00
2be72b92-9e64-456e-af1d-dd139ea9682b,SU-03160d5c,03160d5c-9126-4499-83f0-795f6e8fe1b9,30052b8b-ffe7-4a95-93d5-e811ec42ee58,0a8c7ad8-7ff8-4786-93e6-3839947e3bf8,2026-01-04,135852.95,USD,generated,2026-07-01T20:19:10.096718+00:00
a470643d-b8c6-48e6-8bec-f56e7f33e865,SU-cee9a2e0,cee9a2e0-4e54-41ee-9e04-17ec63b40b1a,946611f6-978a-40fe-9454-4efb293dee3f,76232a10-de27-4d76-b0cc-03d5889ed059,2025-07-16,115914.25,USD,generated,2026-07-01T20:19:10.096721+00:00
0f7b4611-9b4c-4387-9811-1a653a644331,SU-2b8a2bd8,2b8a2bd8-b185-4688-a27a-788a9ab9a87b,946611f6-978a-40fe-9454-4efb293dee3f,31498ac0-bf25-4fdd-8e14-695daf829ad0,2025-08-24,260609.35,USD,generated,2026-07-01T20:19:10.096725+00:00
7230c562-c2bd-4fc8-bdf9-2a48430d812b,SU-c42f48c6,c42f48c6-3155-4d04-a514-b9596c97cf21,45526536-a4be-4c7a-81f8-dea3a55bfa60,30ca4171-0eff-47a0-a171-7d63ae236bb0,2026-04-15,405845.45,USD,generated,2026-07-01T20:19:10.096729+00:00
eb0719c1-d74f-4e00-80ea-ab9b158fe652,SU-e9888206,e9888206-d196-4ade-ad93-8dcb597de1fd,3b27fbcc-d1f7-447f-838b-178f2da09ec9,30ca4171-0eff-47a0-a171-7d63ae236bb0,2025-10-08,479315.67,USD,generated,2026-07-01T20:19:10.096732+00:00
3377ad29-1754-43cf-8b50-53f43b8bd491,SU-6f9c2ee8,6f9c2ee8-7808-4b87-8844-752a27877a46,bc4636a6-2444-441c-985a-0b25e477b5be,31498ac0-bf25-4fdd-8e14-695daf829ad0,2025-07-20,158299.83,USD,generated,2026-07-01T20:19:10.096736+00:00
8f0d13db-95a5-4cce-bb00-976a9e9dfded,SU-ed8b62a6,ed8b62a6-f386-435e-87ff-6517efccc79b,47d0c3d7-1f3d-4a31-8b88-1a517de69cdc,0a8c7ad8-7ff8-4786-93e6-3839947e3bf8,2025-09-18,418272.12,USD,generated,2026-07-01T20:19:10.096739+00:00
2aacacd1-b4c3-4fda-a052-324442bafdeb,SU-4e4117a5,4e4117a5-6a61-4411-ab08-dfd5c77cac37,47d0c3d7-1f3d-4a31-8b88-1a517de69cdc,0a8c7ad8-7ff8-4786-93e6-3839947e3bf8,2025-09-02,233716.63,USD,generated,2026-07-01T20:19:10.096743+00:00
084b98e9-44e4-4b24-a907-29428ae70f04,SU-324db2de,324db2de-821e-48ec-857c-94ef347d07ae,946611f6-978a-40fe-9454-4efb293dee3f,25b0e4be-cec9-445c-86e7-c36559163034,2026-02-13,461633.53,USD,generated,2026-07-01T20:19:10.096746+00:00
9f8c043e-67f6-4a20-815c-a70c786cab37,SU-3fdd5b6c,3fdd5b6c-7e26-4758-bd13-fe9958de96e8,2c881b44-21a9-485d-b1a1-53f0cc458146,3fa46a24-317d-4c55-b0e7-dec92d9b80be,2026-02-06,57298.96,USD,generated,2026-07-01T20:19:10.096749+00:00
4d00045c-e8ff-4590-a45f-2a68a11771ac,SU-2b19e48b,2b19e48b-a875-4ef2-b5c3-d3007c040d5e,bc4636a6-2444-441c-985a-0b25e477b5be,,2026-01-30,114762.6,USD,generated,2026-07-01T20:19:10.096753+00:00
ec7f1cc6-394b-4338-81b7-e3e560f0dd75,SU-84069b79,84069b79-da8c-49db-8399-5be56a85b6f9,8ef24b99-3794-4266-990f-e7ef49148233,,2025-05-30,65006.64,USD,generated,2026-07-01T20:19:10.096757+00:00
b7757064-a618-43f9-b2b7-4586107794f4,SU-73f8f340,73f8f340-1e51-4d1a-8ee1-8f7797ccbfcc,9ac5195d-4143-47aa-a199-2975c313c8ae,,2025-11-16,152067.22,USD,generated,2026-07-01T20:19:10.096761+00:00
cb892dee-d3a6-4995-8971-c52b70b6b07e,SU-2c7c2a87,2c7c2a87-b758-4df4-83ed-6061c41d4fb0,98491242-b616-4f46-8fce-b6a67b49ea31,,2026-02-02,82095.67,USD,generated,2026-07-01T20:19:10.096764+00:00
c077fbc2-5b1e-4865-903a-ae77eb4fbd03,SU-9080fbf9,9080fbf9-31f2-4f81-9b2e-984559825d05,3cd31083-ea02-40ef-bff5-b8d0b9898a38,,2026-02-05,280591.8,USD,generated,2026-07-01T20:19:10.096768+00:00
eaf6a5ed-51e5-4c5e-b1c7-451b29ed45a9,SU-93c037a9,93c037a9-784d-47d7-a5ee-590466f69ccd,b89dc841-176c-4758-bae6-3d3957311785,,2025-07-11,219249.63,USD,generated,2026-07-01T20:19:10.096771+00:00
f8978fd9-37f0-49c3-89fe-99553070b09b,SU-78eb85d3,78eb85d3-af7b-41f3-b698-481808405199,1df4d81f-4899-40cd-a7d4-23a2dc05e2ae,,2025-05-24,199281.57,USD,generated,2026-07-01T20:19:10.096775+00:00
0e51e255-3ea7-458e-8c0d-c02772405619,SU-d23a3462,d23a3462-85f2-487b-8300-2f872bffc3cf,1df4d81f-4899-40cd-a7d4-23a2dc05e2ae,,2026-03-22,100081.82,USD,generated,2026-07-01T20:19:10.096778+00:00
6b395d50-3907-4778-bf0d-647ca4d55932,SU-8fea5d3b,8fea5d3b-d966-430a-a5d5-5f30c63a6c39,d7c33f30-7525-4f34-a487-e10e550993a7,,2025-07-18,215565.93,USD,generated,2026-07-01T20:19:10.096782+00:00
a5217d63-0ac9-4ad1-91c0-eaabcc4dc033,SU-37f91b25,37f91b25-1216-4eae-9a73-47615304c168,14a0b8c4-0db0-414e-b311-758accb44710,,2026-06-02,86991.86,USD,generated,2026-07-01T20:19:10.096785+00:00
ebf7f909-d2aa-4043-a0f6-e3112d9c0d88,SU-d28abae3,d28abae3-36aa-4ef9-a5dd-c4833d1219b1,6e71f02b-d389-4fdf-8d49-d1ac773f9734,,2026-02-26,238308.41,USD,generated,2026-07-01T20:19:10.096789+00:00
e993289b-769d-4c74-85c8-534e2509a6f3,SU-522dd701,522dd701-3cdd-417f-95a3-2e17d79b9e3b,b64083d5-9130-44c9-9a96-30997acc97b6,,2026-02-02,76086.91,USD,generated,2026-07-01T20:19:10.096792+00:00
260035b8-5277-4a8a-919f-8b3fd0284210,SU-4516355a,4516355a-3793-4c7b-96ad-2f1d51b60e6a,21a0534d-e53a-4036-b9a0-cd64929fb78c,,2026-05-31,173885.94,USD,generated,2026-07-01T20:19:10.096796+00:00
028fb3f1-61f9-40e5-b2e9-77d852794048,SU-65dfdfa3,65dfdfa3-5f70-4ea0-86ed-267325c37f3b,930f6ff0-7581-4358-8e3a-a249eb6baa4f,,2025-10-01,117466.67,USD,generated,2026-07-01T20:19:10.096799+00:00
7e942758-e43a-404c-91ae-0346217be3fd,SU-aa143993,aa143993-0e1a-4f93-8c59-1776f07841f3,b89dc841-176c-4758-bae6-3d3957311785,,2026-01-28,147332.52,USD,generated,2026-07-01T20:19:10.096803+00:00
32b3198d-99b9-4664-8fed-5bf462db78b3,SU-0a8c6603,0a8c6603-f53b-414d-a732-dad71c89b14c,1d9afa11-675f-4637-9254-10a45d9b8e46,,2026-05-01,48142.69,USD,generated,2026-07-01T20:19:10.096806+00:00
c99cd1e0-dd93-40a3-85ed-5c3cd9603700,SU-113bc59b,113bc59b-2013-452b-aec2-fdf5d127d270,946611f6-978a-40fe-9454-4efb293dee3f,,2026-06-13,46799.32,USD,generated,2026-07-01T20:19:10.096810+00:00
3d86be41-a3f3-4002-a257-8aa040c86cec,SU-e1195972,e1195972-9f21-41dc-92f5-e59116aa22b3,4a471bab-84c9-41f7-a68d-66e6cbfe293c,,2026-05-22,57522.26,USD,generated,2026-07-01T20:19:10.096813+00:00
a1447b51-3172-497d-aaa4-3a51fb42fd19,SU-14d15584,14d15584-a2eb-4336-8931-1809d26d3f59,dffcb83e-7b6d-4ef4-b91b-305dace03002,,2026-04-19,59321.11,USD,generated,2026-07-01T20:19:10.096817+00:00
22e4a7d1-2416-499e-a209-3ffea3faaefa,SU-6849fbc6,6849fbc6-3c4d-453d-8d54-9170656bf0dc,6e71f02b-d389-4fdf-8d49-d1ac773f9734,,2026-05-27,59224.77,USD,generated,2026-07-01T20:19:10.096820+00:00
2ddd956f-d9a7-4140-ad62-4594e5c2a3b0,SU-09c533e2,09c533e2-1c38-408c-8b79-9ac8b90dbdaa,4e0d3a0d-dc65-4214-8244-e01ae2b5291a,,2026-03-28,57240.47,USD,generated,2026-07-01T20:19:10.096823+00:00
de9fad5f-b66c-4168-acc3-b02be037d1b4,SU-d34442db,d34442db-9214-429e-9fc3-a632042eb1ae,21dd1255-9569-4e4e-bbac-1c1d529c9d5e,,2026-05-07,52673.24,USD,generated,2026-07-01T20:19:10.096827+00:00
062c632b-046f-47f4-a177-3c3ca075aa90,SU-d0965d30,d0965d30-0eb8-48b0-9be6-f3b3dcf7b04d,9ac5195d-4143-47aa-a199-2975c313c8ae,,2026-04-16,48248.52,USD,generated,2026-07-01T20:19:10.096830+00:00
fdf68156-1893-4537-8329-40c0ddfe78b0,SU-26dd459a,26dd459a-cea6-450c-b5e0-4f9c6537ae10,dffcb83e-7b6d-4ef4-b91b-305dace03002,,2026-03-05,44965.15,USD,generated,2026-07-01T20:19:10.096834+00:00
a05f0b45-c730-4b2e-9cb1-a46ed15441c5,SU-d1c0c612,d1c0c612-d49d-4be2-b6b9-71af67d96926,b9ca3c50-c93c-4fb2-8a68-5e2a3776f762,,2026-05-27,41520.58,USD,generated,2026-07-01T20:19:10.096837+00:00
140efb8c-d5e4-4b01-8273-8a94d1fc9d6f,SU-e7e7a3aa,e7e7a3aa-1451-43fa-ac51-c762a6b249ce,7c9836e6-8d7c-48a7-80e3-d30f80344033,,2026-04-10,44371.32,USD,generated,2026-07-01T20:19:10.096840+00:00
e17cd0a4-aaf0-4e8f-b2e3-4e9f9efea70f,SU-18f3aa9a,18f3aa9a-dc16-466e-9738-881a26c41d74,9ac5195d-4143-47aa-a199-2975c313c8ae,,2026-05-29,54742.24,USD,generated,2026-07-01T20:19:10.096844+00:00
76b202b6-d412-48a1-8e56-ba1b80a8f39a,SU-27a87bce,27a87bce-30dc-4bf5-91ac-4461aa6760b0,65445953-c22c-4356-ab56-6c43160705cd,,2026-06-20,51638.62,USD,generated,2026-07-01T20:19:10.096847+00:00
2b0c6581-89a8-4cae-a23e-31a5d3f0f030,SU-7a29ed07,7a29ed07-7c21-4900-86fa-2b61b2dcc6c5,7c9836e6-8d7c-48a7-80e3-d30f80344033,,2026-05-05,55131.04,USD,generated,2026-07-01T20:19:10.096851+00:00
dacc77ea-0290-422c-9985-ed8da9dcd8b2,SU-4f44986a,4f44986a-6b25-49a2-a445-8637fd1a0a69,6d1ece31-0fa3-4394-8bfe-a17c9a5d8901,,2026-06-07,61163.55,USD,generated,2026-07-01T20:19:10.096854+00:00
7c51c93f-78bd-4556-af8d-50c4cbe36799,SU-ca2c99b9,ca2c99b9-1866-45bf-8afc-3dc51346e4d3,b8010e99-e386-4f09-a668-e8b4ef8c97a5,,2026-05-09,55486.0,USD,generated,2026-07-01T20:19:10.096857+00:00
c6245afb-4e2b-4d4e-9c7c-89b98cadcbe1,SU-206f6f8c,206f6f8c-bf63-4773-8bc3-259576f738c8,da3b1070-1aeb-4e4d-9690-f3ecd3935cb7,,2026-03-31,67129.19,USD,generated,2026-07-01T20:19:10.096861+00:00
187b0cb5-df10-47f8-8d22-85347edd42bd,SU-3c93ebb5,3c93ebb5-c000-4237-ac59-b89b40c24533,6d1ece31-0fa3-4394-8bfe-a17c9a5d8901,,2026-04-12,51996.97,USD,generated,2026-07-01T20:19:10.096864+00:00
ef1ae044-c3f5-473f-bf4a-f85c980ae7dd,SU-a90f8ba3,a90f8ba3-dd25-4268-a9b0-3fadb201c9f0,b89dc841-176c-4758-bae6-3d3957311785,,2026-03-18,68787.91,USD,generated,2026-07-01T20:19:10.096868+00:00
f7536af3-daf4-4a82-a66d-a100126df24d,SU-0861c68b,0861c68b-eefe-43a6-90cc-7962244feb17,21dd1255-9569-4e4e-bbac-1c1d529c9d5e,,2026-05-29,57498.39,USD,generated,2026-07-01T20:19:10.096871+00:00
1ff037bc-b1aa-406f-9780-d038db4a8d37,SU-9c279979,9c279979-bd5b-4c9f-b121-6db01d04ac1a,21a0534d-e53a-4036-b9a0-cd64929fb78c,,2026-05-13,62927.53,USD,generated,2026-07-01T20:19:10.096875+00:00
84bc3da5-201b-44c9-9178-9c037b49b5ac,SU-40a8a6df,40a8a6df-ea68-4e24-b9da-26e805a7a920,cdc8ae0b-a83a-42df-89b5-2101df356464,,2026-04-25,49157.5,USD,generated,2026-07-01T20:19:10.096879+00:00
4e7f6df7-c87b-405f-ab74-8fbc85abe736,SU-bde1f692,bde1f692-1468-49a2-9ee1-ce6b980d9365,59962f38-3acf-4853-a5b4-10d223a52aee,,2026-03-31,59636.38,USD,generated,2026-07-01T20:19:10.096882+00:00
4d413142-cb78-4afb-b97b-f9f53dc8aa70,SU-a08de9e1,a08de9e1-842c-4def-a57f-a5ee99c33861,108d8190-b1ec-4062-9db8-6e5905c0ee6b,,2026-03-31,54828.46,USD,generated,2026-07-01T20:19:10.096886+00:00
9c6bbbad-976b-4300-b0cb-19cd222c138f,SU-4c5648d2,4c5648d2-9fe4-4f3a-a01a-8dc70ad4a2d0,14a0b8c4-0db0-414e-b311-758accb44710,,2026-03-30,54014.25,USD,generated,2026-07-01T20:19:10.096889+00:00
f4275621-0be3-4291-8ed3-691c74421451,SU-f92512ef,f92512ef-6ab1-4b02-a80a-8d26a73a52a3,2feae1d7-c68b-4f02-ab06-34996a355de5,,2026-04-10,49014.58,USD,generated,2026-07-01T20:19:10.096892+00:00
8f401268-c2f2-466d-854c-9be3e2e9ea31,SU-73eeb5d9,73eeb5d9-c614-4679-8ba9-a02591511308,4e0d3a0d-dc65-4214-8244-e01ae2b5291a,,2026-05-11,54416.31,USD,generated,2026-07-01T20:19:10.096896+00:00
7c3df701-dcb8-441d-90e5-7eb344dc673e,SU-4ab4143e,4ab4143e-32cc-4ed0-81b8-de073b7f7f76,72e65d63-8436-4e8b-96af-c7b78673fda3,,2026-06-14,51387.88,USD,generated,2026-07-01T20:19:10.096899+00:00
d8c16de3-1124-4bd7-b7d2-f6bbd15ac186,SU-5c6da7b9,5c6da7b9-7d59-435a-b239-8d281ef4c7ab,1df4d81f-4899-40cd-a7d4-23a2dc05e2ae,,2026-02-25,65652.64,USD,generated,2026-07-01T20:19:10.096902+00:00
811b42e7-2312-4649-b772-71f70cea8154,SU-ea7ae7c9,ea7ae7c9-55c8-454a-bb54-eed89f73aec0,946611f6-978a-40fe-9454-4efb293dee3f,,2026-06-13,59295.19,USD,generated,2026-07-01T20:19:10.096906+00:00
5813eae7-914a-41b4-b2a1-939a0d1cc710,SU-c13889bd,c13889bd-ace9-4994-b389-fbad6fab2aca,53a4a0cb-2e44-492c-bead-5d998fd36685,,2026-04-08,59954.04,USD,generated,2026-07-01T20:19:10.096909+00:00
a4ec2416-11be-4451-a950-d283b2ec8ae2,SU-fcedea3f,fcedea3f-96ed-49ca-9a09-28dab7e2bea0,d0779850-b5f6-41cb-83c6-ca3105d765d6,,2026-05-10,48204.85,USD,generated,2026-07-01T20:19:10.096913+00:00
eb24bdbe-3e37-459d-8a2e-87f7867d0a9b,SU-d3349532,d3349532-c9d2-4219-98f4-a04abd9147fc,842984e5-8c7f-421d-be07-5308a00cb7d8,,2026-03-21,64223.48,USD,generated,2026-07-01T20:19:10.096916+00:00
