id,external_id,account_id,owner_user_id,name,stage,amount,close_date,source_system,created_at
b121d2fe-91de-484f-943f-e89176f23223,OPP-340B7326,72e65d63-8436-4e8b-96af-c7b78673fda3,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Unleash Next-Generation Mindshare Deal,Closed Lost,155690.87,2025-10-14,generated,2025-06-26T04:01:02
8e75facd-ad57-43a3-ae2b-be644456ca8a,OPP-83E62C45,9358918b-e818-4c9a-9f14-0ac67e4ff9b3,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Cultivate Leading-Edge Relationships Deal,Prospecting,236498.45,2026-03-23,generated,2025-12-07T15:25:15
b4a4a9fa-34c5-4294-8bda-577aee80e4e5,OPP-BED5E774,14645904-d094-466e-bc85-455f233f64a1,25b0e4be-cec9-445c-86e7-c36559163034,Morph Turn-Key Vortals Deal,Closed Won,97964.28,2025-12-20,generated,2025-09-06T14:03:35
064c7a9e-91a5-47a7-939d-0f5c151b35f5,OPP-C00C0694,30052b8b-ffe7-4a95-93d5-e811ec42ee58,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Enhance Value-Added Systems Deal,Proposal,289009.35,2026-05-17,generated,2025-11-11T19:52:46
b701a79c-664c-43ce-b65b-580ce61aa7d2,OPP-99CB7FCA,14a0b8c4-0db0-414e-b311-758accb44710,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Harness Vertical Markets Deal,Negotiation,453743.65,2026-09-23,generated,2026-03-16T08:48:15
aea31cb8-0c69-4e0f-a529-7f4684246042,OPP-88CCEFEF,33d710c3-1e7d-4c66-b458-9a67b5dd5959,25b0e4be-cec9-445c-86e7-c36559163034,Disintermediate Impactful Content Deal,Proposal,157660.64,2026-01-03,generated,2025-09-23T07:17:21
62b44a62-10f5-40a0-ad60-971b8b726a55,OPP-D9FCF192,108d8190-b1ec-4062-9db8-6e5905c0ee6b,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Deploy Turn-Key Experiences Deal,Qualification,362277.42,2026-06-03,generated,2026-02-03T13:21:34
0522b3f8-fa97-40fd-9626-422db5080d60,OPP-8934F6F9,b9ca3c50-c93c-4fb2-8a68-5e2a3776f762,30ca4171-0eff-47a0-a171-7d63ae236bb0,Morph Compelling Initiatives Deal,Proposal,457177.32,2026-03-02,generated,2025-12-23T18:24:30
39868ff3-1c73-4c26-896b-449abfb9522a,OPP-5EC6D261,2061aaad-27c4-47bf-85a4-4e537272af24,25b0e4be-cec9-445c-86e7-c36559163034,Evolve Intuitive Functionalities Deal,Closed Won,479043.65,2026-02-01,generated,2025-09-24T19:57:14
0ec30c35-50e6-4a8e-a8b1-d476d91dbdbb,OPP-93D3F5D0,a0705d05-ebfe-49ca-ab4c-6a0aacd35622,efb7b22e-1466-4151-abb7-f51ff235b5e7,Target End-To-End Networks Deal,Prospecting,201258.29,2026-06-01,generated,2026-01-13T14:58:08
316ab317-d1c4-4e41-9704-840acdff7775,OPP-E8871D04,4e0d3a0d-dc65-4214-8244-e01ae2b5291a,31498ac0-bf25-4fdd-8e14-695daf829ad0,Iterate B2C Mindshare Deal,Negotiation,348349.89,2025-06-25,generated,2025-03-14T14:11:03
d91c0190-f682-4340-93c3-30e1dcd25352,OPP-0B2BC59E,3ca6c89d-65f2-4391-802d-8d019ece48c5,30ca4171-0eff-47a0-a171-7d63ae236bb0,Innovate Holistic Vortals Deal,Proposal,392553.37,2026-01-15,generated,2025-08-25T08:53:05
1ddd156e-cee8-40e9-9187-50ddeb7f6c22,OPP-48CB68A7,2c881b44-21a9-485d-b1a1-53f0cc458146,0a8c7ad8-7ff8-4786-93e6-3839947e3bf8,Incentivize Impactful Web Services Deal,Closed Lost,207482.15,2026-04-21,generated,2025-12-25T01:48:01
714c0f58-4797-4caf-9bc6-2e5b180e4ca6,OPP-DBB22368,b21c6c29-1565-49dc-aee5-11fcaaac9253,e65e297f-4218-43d7-96ef-f7b781e2cf9c,Synthesize Holistic Web-Readiness Deal,Qualification,106799.44,2026-07-01,generated,2026-01-19T14:44:16
5215650c-c14a-47a9-b10b-675aa4f971f8,OPP-5ACCA3F5,5aff2d7b-f7fa-462e-b829-c2cda491b5f7,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Productize Wireless Roi Deal,Closed Lost,373260.75,2026-09-18,generated,2026-03-06T03:37:01
91f0454a-ce80-4ed2-85d0-fa5ce61df193,OPP-F0C18EE3,12510ba9-b858-45c8-97d6-ba61fff95cc0,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Leverage Value-Added Methodologies Deal,Closed Lost,228494.5,2026-05-27,generated,2026-02-03T22:53:40
f7b545ba-4c99-483b-bb81-064b9e3ea93a,OPP-CC9E7364,b21c6c29-1565-49dc-aee5-11fcaaac9253,25b0e4be-cec9-445c-86e7-c36559163034,Facilitate Mission-Critical Markets Deal,Closed Won,320185.23,2025-08-12,generated,2025-03-19T11:34:27
1fd73f61-c7d2-4d75-afdc-ad6367781e32,OPP-7F86B784,3f59c487-8873-4ea3-b266-45400a81ea07,0a8c7ad8-7ff8-4786-93e6-3839947e3bf8,Deliver Real-Time Solutions Deal,Proposal,432309.03,2026-10-09,generated,2026-04-04T11:40:57
a0902db3-b56e-4aee-a259-d36cfb04030e,OPP-6DBAA5D2,6e71f02b-d389-4fdf-8d49-d1ac773f9734,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Productize Proactive Architectures Deal,Qualification,284786.04,2026-06-11,generated,2025-12-20T15:29:27
3c4e15b0-694b-45b5-922b-76c163b0d6fa,OPP-5BE8BD06,4e0d3a0d-dc65-4214-8244-e01ae2b5291a,76232a10-de27-4d76-b0cc-03d5889ed059,Transition Robust Methodologies Deal,Qualification,470579.85,2025-11-17,generated,2025-06-15T14:36:39
05b33b9c-1978-4943-84e3-ea7a193a86a3,OPP-593E7035,14a0b8c4-0db0-414e-b311-758accb44710,a670b503-7f8a-4e15-8f6a-63b63a32d83f,Disintermediate Cross-Media Web Services Deal,Closed Won,131827.94,2025-10-26,generated,2025-05-26T10:17:56
e08727a1-adfb-48b6-80a7-3afcb3f9735a,OPP-A102CA3F,f54fe891-19e7-4e06-adad-92bf232ea0a3,e65e297f-4218-43d7-96ef-f7b781e2cf9c,Scale Efficient Communities Deal,Closed Lost,88525.83,2026-07-22,generated,2026-02-16T07:44:30
4a082f31-f2ec-41b9-ac03-c78c9f0a4c9c,OPP-E5210FCD,261eed90-fb1f-4769-9fb4-3bbce22a2c1f,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Brand Dot-Com Partnerships Deal,Prospecting,149718.38,2026-06-30,generated,2026-02-10T11:30:35
e9ab01dd-9f6a-459b-b915-c2c57f549357,OPP-C14BF0EE,21dd1255-9569-4e4e-bbac-1c1d529c9d5e,31498ac0-bf25-4fdd-8e14-695daf829ad0,Mesh Frictionless Architectures Deal,Negotiation,208314.74,2026-01-05,generated,2025-10-10T07:07:46
ad7ecdee-19e4-4b48-b75a-09e43e76a71c,OPP-F2094880,568a5d79-0e7e-4bf8-a970-792e87b6dd78,25b0e4be-cec9-445c-86e7-c36559163034,Incubate Clicks-And-Mortar Deliverables Deal,Closed Lost,360573.6,2025-10-17,generated,2025-04-24T08:46:37
2aaa34fa-b979-44d9-ab53-c529ea3f3e32,OPP-C729DCED,14a0b8c4-0db0-414e-b311-758accb44710,76232a10-de27-4d76-b0cc-03d5889ed059,Revolutionize Global Eyeballs Deal,Prospecting,137352.91,2025-07-22,generated,2025-05-06T00:45:34
72f6fe92-292c-4e2b-b0e2-99bbaf110af1,OPP-007068A6,3cd31083-ea02-40ef-bff5-b8d0b9898a38,31498ac0-bf25-4fdd-8e14-695daf829ad0,Innovate Strategic Initiatives Deal,Negotiation,363837.83,2025-08-23,generated,2025-03-28T03:55:00
83a929b0-d9e8-4288-ba7e-c8ccc7e2270c,OPP-1641BA4F,f54fe891-19e7-4e06-adad-92bf232ea0a3,b675f7c8-70a1-4a4d-83b8-b0b05eaf2978,Facilitate Mission-Critical Markets Deal,Proposal,484473.94,2025-10-19,generated,2025-06-28T03:52:04
647e7228-60e9-478c-a5e7-5ecf1e83ba3d,OPP-643A1F31,108d8190-b1ec-4062-9db8-6e5905c0ee6b,0a8c7ad8-7ff8-4786-93e6-3839947e3bf8,Facilitate Next-Generation Initiatives Deal,Closed Won,118277.15,2026-10-03,generated,2026-04-10T07:07:35
d66b8adc-f723-4648-8a17-3c3033ad0861,OPP-CE1E7AEF,5aff2d7b-f7fa-462e-b829-c2cda491b5f7,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Synthesize Intuitive Portals Deal,Negotiation,399062.09,2026-01-09,generated,2025-08-30T09:55:37
cc798937-a23f-4f76-bd04-95792dfeac96,OPP-CA55281F,53a4a0cb-2e44-492c-bead-5d998fd36685,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Generate Out-Of-The-Box Synergies Deal,Negotiation,383040.19,2026-08-23,generated,2026-06-07T06:16:42
a72dc28d-ffdb-4e81-b4b6-c36dc084045a,OPP-C33ECB8B,3cd31083-ea02-40ef-bff5-b8d0b9898a38,30ca4171-0eff-47a0-a171-7d63ae236bb0,Generate Interactive Action-Items Deal,Prospecting,51204.08,2026-01-16,generated,2025-09-20T09:02:14
07ef6e48-7f5f-46ba-bf13-19f44b92a12f,OPP-94B3F8F5,2c881b44-21a9-485d-b1a1-53f0cc458146,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Embrace Ubiquitous Platforms Deal,Prospecting,155040.71,2026-01-04,generated,2025-06-26T18:42:51
fe3d7ec9-f335-424d-9b2c-61fcde9355c3,OPP-42C1CEFA,44977a15-897a-4f24-9cf9-a96274dcf43c,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Whiteboard Visionary Solutions Deal,Qualification,117045.23,2025-10-05,generated,2025-06-05T01:10:50
5d8116f4-bdcc-458e-9603-10e45007c8ca,OPP-A27A20CB,4a471bab-84c9-41f7-a68d-66e6cbfe293c,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Empower Integrated Paradigms Deal,Closed Won,247619.05,2026-02-12,generated,2025-10-10T08:32:34
974e0c6a-7d3a-4871-a4a2-60d13464da92,OPP-53E29D0E,b8010e99-e386-4f09-a668-e8b4ef8c97a5,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Re-Intermediate Mission-Critical Networks Deal,Closed Won,380540.27,2026-06-07,generated,2025-12-01T07:43:53
a0ecd633-7d61-4c9d-a2aa-53284d3e230a,OPP-7EAA0B7B,14a0b8c4-0db0-414e-b311-758accb44710,31498ac0-bf25-4fdd-8e14-695daf829ad0,Re-Intermediate Cross-Media Supply-Chains Deal,Closed Lost,352526.71,2025-10-01,generated,2025-06-02T15:33:41
09ec3046-7d8f-4324-8da4-fbe3518a33ed,OPP-2740A6D8,12510ba9-b858-45c8-97d6-ba61fff95cc0,31498ac0-bf25-4fdd-8e14-695daf829ad0,Re-Contextualize Mission-Critical Systems Deal,Proposal,416410.23,2026-12-20,generated,2026-07-01T13:21:20
fd14785f-0512-4b25-bdde-c83852564c45,OPP-0568BBDA,946611f6-978a-40fe-9454-4efb293dee3f,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Optimize Bricks-And-Clicks Relationships Deal,Proposal,272961.06,2026-05-03,generated,2026-01-13T01:29:05
9d835ec9-8031-4e53-be05-e36c33b66aa7,OPP-E69EAA24,1df4d81f-4899-40cd-a7d4-23a2dc05e2ae,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Morph Out-Of-The-Box Relationships Deal,Closed Won,439209.76,2026-07-05,generated,2026-04-01T14:26:03
5ac38fbf-86f5-4900-9586-3caeece295a9,OPP-C385583D,f54fe891-19e7-4e06-adad-92bf232ea0a3,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Redefine Leading-Edge Applications Deal,Proposal,248918.43,2025-06-08,generated,2025-02-09T04:59:18
a8753b93-b09e-49b0-842b-3aeda5fd7ebe,OPP-94FACBA2,2061aaad-27c4-47bf-85a4-4e537272af24,a670b503-7f8a-4e15-8f6a-63b63a32d83f,Cultivate Distributed Users Deal,Negotiation,409691.18,2026-05-18,generated,2026-02-10T00:35:26
99b41dd2-829d-479b-91e7-576c71d062d3,OPP-D376E828,6d1ece31-0fa3-4394-8bfe-a17c9a5d8901,31498ac0-bf25-4fdd-8e14-695daf829ad0,Disintermediate Bleeding-Edge Synergies Deal,Proposal,102859.77,2026-08-22,generated,2026-04-16T16:45:17
ab2e9db1-5703-48a1-aadc-9778e098672d,OPP-39F6BE11,108d8190-b1ec-4062-9db8-6e5905c0ee6b,30ca4171-0eff-47a0-a171-7d63ae236bb0,Transition Real-Time Networks Deal,Negotiation,222613.71,2026-12-05,generated,2026-06-17T02:17:49
7992f0a0-c909-426a-869b-00376f2d73b5,OPP-9A0271AF,670a042f-1c5f-41e7-aa39-d3ba72f9d666,31498ac0-bf25-4fdd-8e14-695daf829ad0,Benchmark Transparent Schemas Deal,Negotiation,419247.26,2025-12-11,generated,2025-06-10T18:42:31
4c6c6eb4-9be1-4466-860f-410769ad0cee,OPP-8A0CC242,98491242-b616-4f46-8fce-b6a67b49ea31,0a8c7ad8-7ff8-4786-93e6-3839947e3bf8,Revolutionize Revolutionary Systems Deal,Proposal,298362.84,2026-04-04,generated,2025-11-15T06:44:15
1e2c03ce-511c-4878-a6e1-b1b79dc5796f,OPP-E065F17D,670a042f-1c5f-41e7-aa39-d3ba72f9d666,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Re-Intermediate Global Info-Mediaries Deal,Proposal,193179.35,2026-04-28,generated,2025-10-30T12:42:50
5f11258b-0349-4b32-9b31-9d0abe09ff5e,OPP-E6E286CA,fccf40a8-f5a1-4652-a2a2-357b9fca088e,31498ac0-bf25-4fdd-8e14-695daf829ad0,E-Enable Holistic E-Markets Deal,Qualification,484409.12,2025-11-22,generated,2025-07-04T03:33:58
8fb7c84d-b544-4a9d-a81c-1c5285ecd5b9,OPP-642838D7,4451f396-e044-4128-8b34-1dbf63fe62c6,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Enable 24/7 Synergies Deal,Closed Won,486480.56,2025-07-13,generated,2025-02-26T10:39:44
1b39d006-2dba-4824-bbe1-2adbf9b99820,OPP-C99A1CCD,3b27fbcc-d1f7-447f-838b-178f2da09ec9,76232a10-de27-4d76-b0cc-03d5889ed059,Orchestrate Value-Added Vortals Deal,Negotiation,290130.04,2026-09-17,generated,2026-06-21T17:02:39
42bf4db7-54e8-4021-879b-8abe17a47519,OPP-F5F59FA5,48eaa606-2337-45f6-ab38-e172be3223d2,25b0e4be-cec9-445c-86e7-c36559163034,Strategize Impactful Convergence Deal,Qualification,152368.83,2025-07-20,generated,2025-03-04T22:55:06
a9ca85e6-488a-4c88-be39-f66e2b5b89f0,OPP-D0AF2577,a5b06109-e99c-47ff-a8db-db9512b50663,76232a10-de27-4d76-b0cc-03d5889ed059,Evolve Cross-Platform Content Deal,Prospecting,195968.6,2025-07-07,generated,2025-02-12T13:09:15
1d273d97-cdd7-4113-9bfe-6eaa63510602,OPP-B86F53E9,21a0534d-e53a-4036-b9a0-cd64929fb78c,25b0e4be-cec9-445c-86e7-c36559163034,Reinvent Open-Source Communities Deal,Qualification,128781.21,2026-06-11,generated,2025-12-13T21:15:31
925081c1-875e-4e08-a1e9-7313fdd90a04,OPP-C501AAD3,afe0a19f-7b65-44a0-8be9-3cc1d514ceac,30ca4171-0eff-47a0-a171-7d63ae236bb0,Evolve Distributed Models Deal,Negotiation,256806.72,2026-05-03,generated,2026-01-29T09:43:34
b9f93db3-e1ab-4bab-b32b-2db67daef312,OPP-886903D6,6d1ece31-0fa3-4394-8bfe-a17c9a5d8901,31498ac0-bf25-4fdd-8e14-695daf829ad0,Engineer B2B Deliverables Deal,Closed Lost,184619.41,2026-12-20,generated,2026-07-01T09:12:24
24ce338c-976d-42a6-acd4-2cf630907690,OPP-E957B95C,17a50cb3-8885-4fea-97ed-e157f340556e,30ca4171-0eff-47a0-a171-7d63ae236bb0,Deploy Cutting-Edge E-Tailers Deal,Negotiation,308665.37,2026-09-27,generated,2026-07-01T21:25:17
e46e1d11-21ea-4a99-a551-e300c2040e45,OPP-38CB98C1,2061aaad-27c4-47bf-85a4-4e537272af24,25b0e4be-cec9-445c-86e7-c36559163034,Brand Global Schemas Deal,Negotiation,72069.91,2026-04-20,generated,2025-12-16T07:38:51
516e6a8c-8567-4f67-a9f0-6a10e9f83699,OPP-08D0619A,df609e2f-a2b9-4cf6-9c8d-1193c47239a0,30ca4171-0eff-47a0-a171-7d63ae236bb0,Utilize Visionary Communities Deal,Qualification,390009.8,2026-08-18,generated,2026-03-22T20:06:57
b2b8dc50-db53-4897-94bf-76aef5ba55cf,OPP-F1F2B284,2c881b44-21a9-485d-b1a1-53f0cc458146,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Leverage Global Bandwidth Deal,Prospecting,214187.55,2025-06-24,generated,2025-03-30T10:47:26
eb42d8ed-9414-4bd6-9c5d-a725f59bc2c3,OPP-61592B09,6d1ece31-0fa3-4394-8bfe-a17c9a5d8901,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Redefine Cross-Platform Web-Readiness Deal,Closed Won,214635.89,2026-05-07,generated,2025-10-09T08:58:52
63823ec3-0e37-4161-b764-c4a3c2b14bd4,OPP-E6972C01,da3b1070-1aeb-4e4d-9690-f3ecd3935cb7,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Generate Sticky Partnerships Deal,Closed Won,202421.86,2025-10-17,generated,2025-03-31T04:48:14
dfbd6197-88f5-4cc9-ab01-4633da8b1c75,OPP-6B0EFF9D,9ac5195d-4143-47aa-a199-2975c313c8ae,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Revolutionize Ubiquitous Deliverables Deal,Negotiation,90636.29,2026-02-20,generated,2025-09-09T03:29:23
bda9f56f-d741-4ae1-8ef8-5a8091aa29b9,OPP-9FFC95ED,59962f38-3acf-4853-a5b4-10d223a52aee,efb7b22e-1466-4151-abb7-f51ff235b5e7,Exploit Rich E-Markets Deal,Negotiation,217163.14,2026-05-04,generated,2026-01-16T19:56:35
875a1a7d-caa5-4b25-8102-6351d53c6639,OPP-B631415E,47d0c3d7-1f3d-4a31-8b88-1a517de69cdc,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Strategize Impactful Solutions Deal,Negotiation,258920.39,2026-05-11,generated,2026-02-21T03:08:02
b3739e02-fd2a-4054-a40f-ed7bb95825f7,OPP-EEE40F49,670a042f-1c5f-41e7-aa39-d3ba72f9d666,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Enhance Value-Added Technologies Deal,Qualification,291895.97,2026-02-09,generated,2025-08-12T13:37:47
79dc9a48-cb2a-4d4b-8e8d-e30f5434c027,OPP-2EC1E7EC,4a471bab-84c9-41f7-a68d-66e6cbfe293c,efb7b22e-1466-4151-abb7-f51ff235b5e7,Matrix Back-End E-Business Deal,Prospecting,270206.17,2026-02-02,generated,2025-09-09T22:23:13
9825cfd7-3c1a-4816-a103-257c779fe5d9,OPP-66B5C45E,930f6ff0-7581-4358-8e3a-a249eb6baa4f,30ca4171-0eff-47a0-a171-7d63ae236bb0,Engage Back-End Infrastructures Deal,Proposal,491417.47,2026-01-01,generated,2025-08-29T11:03:25
fa7eff25-84c7-4e81-b79b-8822b85d15ee,OPP-5BAC310C,d6645794-8637-4d25-981f-777c1590c560,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Utilize Plug-And-Play Infrastructures Deal,Closed Won,254622.82,2026-07-07,generated,2026-01-21T19:01:03
ecd325e7-5d61-4820-9c87-1ae781c14d40,OPP-AB9B4364,a5a074f7-3050-4e22-b014-e95bc9a5ae07,31498ac0-bf25-4fdd-8e14-695daf829ad0,Utilize Strategic Users Deal,Closed Won,142342.51,2026-10-16,generated,2026-04-18T18:13:52
1b8d6477-8041-4b92-a4ba-1982ad86e3ea,OPP-CC0FA81C,879f3214-58bc-4a75-815f-20c3a176e8f5,25b0e4be-cec9-445c-86e7-c36559163034,Whiteboard Dynamic Applications Deal,Closed Won,318191.74,2025-09-16,generated,2025-06-05T17:16:51
e5a36ee1-158e-4fa3-9a9f-00fc1e62fb29,OPP-6A171930,b1b82111-419e-4a0a-877b-88a21c028d59,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Aggregate Integrated Action-Items Deal,Qualification,211209.03,2026-06-16,generated,2026-03-19T00:11:16
bdee4b52-b657-4b12-b62c-e24259819c57,OPP-F0FACFB7,2061aaad-27c4-47bf-85a4-4e537272af24,efb7b22e-1466-4151-abb7-f51ff235b5e7,Engage Open-Source Networks Deal,Prospecting,78601.12,2026-02-13,generated,2025-09-12T18:06:28
efb83682-6a60-4400-a6a9-abfb6e34d786,OPP-3C74979A,45526536-a4be-4c7a-81f8-dea3a55bfa60,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Utilize World-Class Bandwidth Deal,Closed Won,458938.26,2026-05-24,generated,2026-01-10T20:01:03
afeddf88-fa53-476a-8647-3b79164f2d1c,OPP-A9680E49,14a0b8c4-0db0-414e-b311-758accb44710,25b0e4be-cec9-445c-86e7-c36559163034,Productize Holistic Mindshare Deal,Proposal,459365.37,2025-05-09,generated,2025-02-03T19:09:04
6849cd72-545d-4a96-b514-f3d21cc7f511,OPP-1899F443,879f3214-58bc-4a75-815f-20c3a176e8f5,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Reinvent E-Business Mindshare Deal,Negotiation,196333.45,2026-10-08,generated,2026-07-01T16:38:27
d6f91997-16fd-4a95-9a7b-0fbd21b5ce01,OPP-ECED9C03,3f59c487-8873-4ea3-b266-45400a81ea07,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Disintermediate Value-Added Experiences Deal,Closed Won,298100.85,2026-11-07,generated,2026-05-14T07:26:21
985e5c0f-c6f8-43b1-b98c-71362e0056b6,OPP-76D592EC,b64083d5-9130-44c9-9a96-30997acc97b6,efb7b22e-1466-4151-abb7-f51ff235b5e7,Grow Open-Source Platforms Deal,Prospecting,242043.8,2026-04-16,generated,2026-01-12T21:59:30
3a1027a9-e2fb-4abb-9a9d-1c641254eefc,OPP-B6A2BF29,d6645794-8637-4d25-981f-777c1590c560,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Strategize World-Class Applications Deal,Proposal,385065.04,2026-01-04,generated,2025-08-05T01:37:35
67399d5d-ebd5-4632-be3f-d3f96724a42f,OPP-F807599F,12510ba9-b858-45c8-97d6-ba61fff95cc0,18f91e7c-5929-4d5e-b4b0-1d355575fa38,Leverage Front-End Schemas Deal,Proposal,349403.23,2026-07-29,generated,2026-03-28T09:38:19
aa8871b7-2ee4-40ea-ae9b-24e75cef72c7,OPP-6F959E2B,b8010e99-e386-4f09-a668-e8b4ef8c97a5,0a8c7ad8-7ff8-4786-93e6-3839947e3bf8,Transition Real-Time Web-Readiness Deal,Qualification,266985.23,2026-08-22,generated,2026-05-12T11:07:48
1dcddd3f-cd19-4f1e-a6db-2e95037a5f24,OPP-CA9C3B57,9a794fd7-2c8b-4f31-8e2d-a8751ae1fd97,3fa46a24-317d-4c55-b0e7-dec92d9b80be,Synthesize B2C E-Services Deal,Closed Won,488545.97,2026-10-15,generated,2026-04-20T17:01:38
57008b52-33f2-42dc-b3d4-dd831d16fbf7,OPP-7C4DFA09,e26a2a8e-cb1a-43ce-8bb5-81dd4d664643,30ca4171-0eff-47a0-a171-7d63ae236bb0,Orchestrate Frictionless Niches Deal,Closed Won,189043.11,2025-10-24,generated,2025-07-01T04:36:42
2460108c-1510-42b1-9b3b-ff5bba87eb2d,OPP-1DDFCEF1,5aff2d7b-f7fa-462e-b829-c2cda491b5f7,25b0e4be-cec9-445c-86e7-c36559163034,Redefine Strategic Content Deal,Closed Lost,91290.96,2026-03-23,generated,2025-11-13T14:21:10
b44a128b-42b5-4d9d-bd1f-fb3a7b4bac12,OPP-CEF4045D,9a794fd7-2c8b-4f31-8e2d-a8751ae1fd97,76232a10-de27-4d76-b0cc-03d5889ed059,Synergize Interactive Architectures Deal,Closed Lost,318300.7,2026-07-28,generated,2026-05-05T19:03:43
adf8f046-ef88-4b6c-8add-32a90e01b903,OPP-D2E99EFA,3cd31083-ea02-40ef-bff5-b8d0b9898a38,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Aggregate Best-Of-Breed Models Deal,Proposal,248919.88,2025-09-28,generated,2025-06-25T03:22:27
762a4659-20ba-48cf-abc0-0aabc487741b,OPP-F8A4A4B7,fc56ce9f-03f3-40d2-ba52-6b9256063e03,8f0b2d71-77f6-40c1-88d7-c3d8757bb43d,Whiteboard Mission-Critical Web Services Deal,Proposal,350209.65,2025-06-15,generated,2025-02-13T01:00:13
