rep_id,period,months_since_hire,ramp_factor,quota_at_ramp,full_quota,is_ramping
d4992c06-934d-4fbb-a32c-578342bada59,2026-07,72,1.0,50000.0,50000.0,false
d4992c06-934d-4fbb-a32c-578342bada59,2026-06,71,1.0,50000.0,50000.0,false
d4992c06-934d-4fbb-a32c-578342bada59,2026-05,70,1.0,50000.0,50000.0,false
d4992c06-934d-4fbb-a32c-578342bada59,2026-04,69,1.0,50000.0,50000.0,false
d4992c06-934d-4fbb-a32c-578342bada59,2026-03,68,1.0,50000.0,50000.0,false
d4992c06-934d-4fbb-a32c-578342bada59,2026-02,67,1.0,50000.0,50000.0,false
d4992c06-934d-4fbb-a32c-578342bada59,2026-01,66,1.0,50000.0,50000.0,false
d4992c06-934d-4fbb-a32c-578342bada59,2025-12,65,1.0,50000.0,50000.0,false
d4992c06-934d-4fbb-a32c-578342bada59,2025-11,64,1.0,50000.0,50000.0,false
d4992c06-934d-4fbb-a32c-578342bada59,2025-10,63,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2026-09,56,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2026-08,55,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2026-07,54,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2026-06,53,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2026-05,52,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2026-04,51,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2026-03,50,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2026-02,49,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2026-01,48,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2025-12,47,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2025-11,46,1.0,50000.0,50000.0,false
2190b3dc-d9a5-406a-884e-de17fc65dbc9,2025-10,45,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2026-09,87,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2026-08,86,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2026-07,85,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2026-06,84,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2026-05,83,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2026-04,82,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2026-03,81,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2026-02,80,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2026-01,79,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2025-12,78,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2025-11,77,1.0,50000.0,50000.0,false
11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,2025-10,76,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2026-09,51,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2026-08,50,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2026-07,49,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2026-06,48,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2026-05,47,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2026-04,46,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2026-03,45,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2026-02,44,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2026-01,43,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2025-12,42,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2025-11,41,1.0,50000.0,50000.0,false
58bb7dcd-7371-45f0-b775-f61c779bdd5f,2025-10,40,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2026-09,46,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2026-08,45,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2026-07,44,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2026-06,43,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2026-05,42,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2026-04,41,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2026-03,40,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2026-02,39,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2026-01,38,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2025-12,37,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2025-11,36,1.0,50000.0,50000.0,false
32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,2025-10,35,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2026-09,78,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2026-08,77,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2026-07,76,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2026-06,75,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2026-05,74,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2026-04,73,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2026-03,72,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2026-02,71,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2026-01,70,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2025-12,69,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2025-11,68,1.0,50000.0,50000.0,false
a705a42e-730b-40ef-9610-f6ea1590aad7,2025-10,67,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2026-09,56,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2026-08,55,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2026-07,54,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2026-06,53,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2026-05,52,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2026-04,51,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2026-03,50,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2026-02,49,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2026-01,48,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2025-12,47,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2025-11,46,1.0,50000.0,50000.0,false
020f1c21-41c0-4acc-863e-aeaf7cb93291,2025-10,45,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2026-09,59,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2026-08,58,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2026-07,57,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2026-06,56,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2026-05,55,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2026-04,54,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2026-03,53,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2026-02,52,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2026-01,51,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2025-12,50,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2025-11,49,1.0,50000.0,50000.0,false
0a1351d0-8987-443c-9d8c-2cfb370390bc,2025-10,48,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2026-09,61,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2026-08,60,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2026-07,59,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2026-06,58,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2026-05,57,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2026-04,56,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2026-03,55,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2026-02,54,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2026-01,53,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2025-12,52,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2025-11,51,1.0,50000.0,50000.0,false
1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,2025-10,50,1.0,50000.0,50000.0,false
