id,deal_id,rep_id,type,outcome,notes,activity_date
1b208e2d-30c6-4de8-8fdd-837950ee9bf1,808f2d21-22fc-486c-8545-8851a32e38dc,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,call,neutral,Read scene site at fall decide various call feeling full election attorney of within organization in.,2024-12-05T14:26:28.922139
abb8b58e-9c28-4249-9f21-4d7e95807cb2,808f2d21-22fc-486c-8545-8851a32e38dc,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,email,neutral,Analysis pay not husband knowledge outside threat raise.,2024-08-19T05:59:18.173671
4bc65549-a4d5-41b5-aaa4-ed3bb08080e0,808f2d21-22fc-486c-8545-8851a32e38dc,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,follow_up,neutral,So team notice population food result it.,2025-06-16T07:06:30.816029
5f7d237f-ec76-43bd-bf27-5730bb1dd906,808f2d21-22fc-486c-8545-8851a32e38dc,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,demo,positive,Responsibility else wait or Mrs light computer trip reveal talk cell significant become last few.,2024-07-29T12:02:38.485541
615f665e-21d2-4634-acfa-75bb3f973de1,808f2d21-22fc-486c-8545-8851a32e38dc,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,email,positive,Item social travel end rate home board area heart magazine look happen.,2025-08-17T00:30:52.303800
8c6a8f81-1839-4dd9-a820-a3007dd45a54,808f2d21-22fc-486c-8545-8851a32e38dc,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,call,positive,Arrive chance yes course interest partner network reality stuff special court prepare wide.,2024-09-28T13:59:49.646357
f1832649-2013-46f5-b665-27dbea4e62b7,808f2d21-22fc-486c-8545-8851a32e38dc,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,demo,positive,Structure impact put town catch drug order land late my interview measure good pretty group new.,2025-10-30T23:48:14.014746
cbe62691-6678-40b3-9129-0a3c7e1730be,808f2d21-22fc-486c-8545-8851a32e38dc,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,email,positive,Low ask party a four direction its explain other stop certain past travel police throw.,2025-04-13T12:10:46.150834
4baec33e-8383-4668-996e-c7d6a4838fd2,808f2d21-22fc-486c-8545-8851a32e38dc,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,email,positive,Produce watch hotel throw until front size yeah grow his white would how house.,2025-12-29T05:33:28.006169
862011d4-ef79-42c6-a08e-93952bee1f34,7eb65338-b5b5-4906-b779-93e46845791b,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,follow_up,negative,Wait cost wrong imagine measure property follow job will whose great high.,2025-09-28T12:42:23.038966
1a3937bc-5255-4f56-97a8-15c7d439ad3b,7eb65338-b5b5-4906-b779-93e46845791b,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,call,neutral,Number year reality cost many any require experience major call front almost six some send.,2025-11-29T21:07:27.498804
5397230e-8901-4b07-b94a-4fe80b4750e3,7eb65338-b5b5-4906-b779-93e46845791b,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,follow_up,positive,Thus support job wrong reality marriage like.,2025-12-27T14:15:14.549936
6f19829c-28fb-4e7a-ba2f-052893b467d0,7eb65338-b5b5-4906-b779-93e46845791b,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,meeting,no_response,Life get against book animal baby particular side during activity little even.,2026-04-30T20:07:30.885883
7db68e36-af6a-4b23-b4b3-c2868a800793,7eb65338-b5b5-4906-b779-93e46845791b,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,demo,neutral,Present computer entire ago item somebody through might forget major less worker crime budget course statement.,2025-09-30T23:44:14.207990
7f5caa83-6aa6-48b8-9282-a1e431a46c93,7eb65338-b5b5-4906-b779-93e46845791b,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,meeting,no_response,Big success should debate something none nothing.,2026-03-17T04:12:49.082960
87c35199-37fa-467e-beeb-fc3c93d7097f,7eb65338-b5b5-4906-b779-93e46845791b,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,demo,negative,Approach good town product rise growth hair station.,2026-01-03T10:52:27.315723
45b93d88-8ee7-4690-a58d-dfb66cd8f023,7eb65338-b5b5-4906-b779-93e46845791b,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,meeting,neutral,Mouth need understand citizen material statement economic interview design member dream.,2026-05-31T03:18:27.267985
f1f6c380-eef1-4f8c-a3f2-4e21ccdd28df,7eb65338-b5b5-4906-b779-93e46845791b,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,meeting,neutral,Control term will environmental or themselves describe camera throw effect industry.,2026-07-08T01:30:02.818112
44e45bdf-5c26-4ad6-9e9f-0129331efea4,7eb65338-b5b5-4906-b779-93e46845791b,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,email,no_response,Partner as suggest traditional and position culture second wide small.,2026-05-08T08:27:02.909312
dbf970be-a7dc-4927-9b0c-ea6afaa636a0,6f6cc34e-be8c-46ed-8917-4ceb3ad72327,020f1c21-41c0-4acc-863e-aeaf7cb93291,follow_up,neutral,Interview fine father no media especially natural treat police huge few surface carry.,2023-12-26T20:25:36.338102
607ff1b8-79aa-44ab-a7ab-76840d8783e7,6f6cc34e-be8c-46ed-8917-4ceb3ad72327,020f1c21-41c0-4acc-863e-aeaf7cb93291,meeting,negative,Possible early often mean specific camera course quality serve I.,2024-04-23T05:16:04.262377
7084027b-8401-43e1-a5d0-b0832dc30b3e,6f6cc34e-be8c-46ed-8917-4ceb3ad72327,020f1c21-41c0-4acc-863e-aeaf7cb93291,email,negative,Head note already outside administration life doctor along.,2023-12-20T17:57:25.918824
b323d4ee-431f-487b-97f1-7b0592c9d685,6f6cc34e-be8c-46ed-8917-4ceb3ad72327,020f1c21-41c0-4acc-863e-aeaf7cb93291,demo,neutral,Position song foreign theory left culture stop surface think rock movie keep.,2025-01-31T01:10:24.230306
770abaf5-3b20-4fd0-a008-d16eb9988625,2d6d174b-c2a0-44da-b4b7-cd2d68c57597,2190b3dc-d9a5-406a-884e-de17fc65dbc9,follow_up,no_response,Present hundred me bad risk their take by stuff despite per source.,2026-08-01T13:21:49.769510
ad409133-084a-45db-96c7-9f4457b10a18,2d6d174b-c2a0-44da-b4b7-cd2d68c57597,2190b3dc-d9a5-406a-884e-de17fc65dbc9,meeting,neutral,Career ever officer end case sign character mind nice.,2026-07-31T21:21:21.177977
84cc52fb-0d52-429e-a48d-b8a29595930d,2d6d174b-c2a0-44da-b4b7-cd2d68c57597,2190b3dc-d9a5-406a-884e-de17fc65dbc9,follow_up,negative,Cultural figure administration likely military loss worry.,2026-07-10T06:33:46.175862
d1e4401d-9b71-421c-8ad8-cba143052c44,2d6d174b-c2a0-44da-b4b7-cd2d68c57597,2190b3dc-d9a5-406a-884e-de17fc65dbc9,demo,no_response,Near particularly deal image put rest catch attack man simply huge this half seem take environmental.,2026-08-17T13:44:26.403682
ecab514a-123b-4b10-b87e-359a75896537,ada074df-ef32-438a-adad-a47a8edf7a16,0a1351d0-8987-443c-9d8c-2cfb370390bc,meeting,no_response,Wrong benefit billion yes law case doctor their arm.,2025-12-13T06:25:17.349058
5541c875-07a9-430b-afe5-906198fec5d3,ada074df-ef32-438a-adad-a47a8edf7a16,0a1351d0-8987-443c-9d8c-2cfb370390bc,email,positive,Event church agency of rock mission on line executive.,2026-07-20T05:47:50.631775
612ca6e2-f6b1-4301-8c24-18bbbc2f335b,ada074df-ef32-438a-adad-a47a8edf7a16,0a1351d0-8987-443c-9d8c-2cfb370390bc,meeting,no_response,All standard believe necessary fall piece five listen couple new pass place market cup.,2026-05-12T11:06:18.913689
1a2ef0ec-7ad3-41e9-a4ce-00696c5659e6,ada074df-ef32-438a-adad-a47a8edf7a16,0a1351d0-8987-443c-9d8c-2cfb370390bc,call,positive,Rule paper much measure table who unit price foreign that dinner.,2026-04-07T23:22:14.305794
48e80d9c-541c-42bb-8b43-58deaa5bfc7b,ada074df-ef32-438a-adad-a47a8edf7a16,0a1351d0-8987-443c-9d8c-2cfb370390bc,demo,neutral,Police success new begin leader allow day catch simple.,2026-08-11T15:13:03.829266
91da4502-aeb2-4ce0-8b49-986d113b464f,ada074df-ef32-438a-adad-a47a8edf7a16,0a1351d0-8987-443c-9d8c-2cfb370390bc,demo,positive,Price condition source save exactly rock society window discussion help sort citizen.,2025-11-27T11:40:40.279526
70f91600-4f93-4a2a-a2c2-efcd3dfb5741,ada074df-ef32-438a-adad-a47a8edf7a16,0a1351d0-8987-443c-9d8c-2cfb370390bc,follow_up,positive,Different while state city process goal nor leg while grow single market material.,2026-04-21T22:20:06.217734
7d4603dd-cb9c-48ce-9ead-1b057fbaea2c,b2752f75-d4fb-41be-bce6-adabbada623a,2190b3dc-d9a5-406a-884e-de17fc65dbc9,email,positive,As ahead sell painting cell region international identify sister couple fear responsibility thought finish.,2025-05-12T14:47:14.945535
fd7807c1-a210-4c27-8b0d-f98101c100aa,b2752f75-d4fb-41be-bce6-adabbada623a,2190b3dc-d9a5-406a-884e-de17fc65dbc9,follow_up,neutral,Toward politics true four community rate staff explain bank fight relationship.,2025-12-16T06:08:56.630391
2c1cdbee-4d26-492e-acc6-e18ba8a35e3e,b2752f75-d4fb-41be-bce6-adabbada623a,2190b3dc-d9a5-406a-884e-de17fc65dbc9,call,negative,Tend action level walk particularly however event person.,2026-09-01T00:32:38.887630
a771d521-652c-4b3d-8801-6a186c241fdd,d0cfc82f-5268-47ff-85a0-c5f71b7232c2,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,email,neutral,Allow read right cell option benefit education.,2026-05-03T16:35:41.747670
02f4b52e-fdac-441e-b9af-f9c7c221e2d0,d0cfc82f-5268-47ff-85a0-c5f71b7232c2,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,call,positive,Hope red determine last poor official PM help.,2026-04-08T00:24:06.978749
2d160a19-617d-4208-b75e-2853f1486a6d,d0cfc82f-5268-47ff-85a0-c5f71b7232c2,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,meeting,neutral,National author bar authority former night likely word television executive.,2026-08-08T03:54:31.963642
4f301f9c-9eda-4f27-845f-570ad0998952,d0cfc82f-5268-47ff-85a0-c5f71b7232c2,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,call,neutral,Already have story despite not information outside within laugh early.,2026-04-12T22:33:03.465614
2a3374c0-dc0e-42ab-8a35-431ff785e92a,d0cfc82f-5268-47ff-85a0-c5f71b7232c2,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,email,positive,Now great anything indeed first simple baby service.,2026-08-30T23:49:53.246803
007ed3c0-16fc-42e8-b0a5-c4a8104e0a20,d0cfc82f-5268-47ff-85a0-c5f71b7232c2,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,follow_up,no_response,Your all sing coach argue yourself little exactly tax which improve will represent.,2026-06-08T17:54:54.165076
3234a0be-0ae5-4d36-b523-8db4f8dc13b1,d0cfc82f-5268-47ff-85a0-c5f71b7232c2,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,email,positive,Fear half history improve responsibility little side heavy close choice region within explain talk.,2026-05-12T17:48:14.585329
07c6b4fd-1a6d-42e6-b65e-0e3c39b342fe,d0cfc82f-5268-47ff-85a0-c5f71b7232c2,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,demo,positive,Without end million cause sing explain daughter area decade area.,2026-06-09T21:45:30.880391
d63c3aed-6f02-4019-b5e2-7b333f21ae47,f6d941fb-8398-4c3b-8fd2-addecec2b1f6,020f1c21-41c0-4acc-863e-aeaf7cb93291,meeting,neutral,Capital agency model minute source force environmental challenge arrive bad account staff message manager.,2025-12-19T11:37:44.742245
cdc4296f-827c-49c4-af92-878713518fe2,f6d941fb-8398-4c3b-8fd2-addecec2b1f6,020f1c21-41c0-4acc-863e-aeaf7cb93291,call,no_response,Total already himself moment include mean although minute space power space none conference language cover.,2025-11-01T02:32:30.417110
32f81b93-60b2-4029-97cd-d5b7a5f0201d,f6d941fb-8398-4c3b-8fd2-addecec2b1f6,020f1c21-41c0-4acc-863e-aeaf7cb93291,call,negative,Many or protect inside arrive mind wrong partner election way action clearly avoid own.,2024-12-15T09:25:28.679214
7628cd06-b8ac-4dcd-bb31-0c5a713ae5b4,2c5ec392-c797-4480-8ecd-f8cb8cfa4085,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,follow_up,negative,Perform minute couple culture customer today base who consumer anyone head executive receive environmental yes.,2026-06-21T08:41:42.087255
6770b7e7-528f-46ee-b0ac-631bb3799314,2c5ec392-c797-4480-8ecd-f8cb8cfa4085,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,call,no_response,Key full him exactly its out region page sometimes receive into cultural.,2026-06-16T10:41:53.986655
b81adf2b-16cd-436a-92d4-1022b093944c,2c5ec392-c797-4480-8ecd-f8cb8cfa4085,1ef60c0f-33de-4df6-8bf5-d57fe5f6cdc6,email,neutral,Story tonight central series especially hair bed story step story bad water reduce increase.,2024-05-07T18:06:49.259500
14cc201b-adff-4a34-9dc1-e55087928125,e6026de0-4d02-41d9-9db6-6c43c6f591b8,0a1351d0-8987-443c-9d8c-2cfb370390bc,call,no_response,Themselves hand recent face say walk new human.,2024-06-21T03:58:11.593167
0a68319d-4067-4863-98a9-bc1593f0b7f2,e6026de0-4d02-41d9-9db6-6c43c6f591b8,0a1351d0-8987-443c-9d8c-2cfb370390bc,demo,negative,Per short view media describe company friend edge myself.,2025-02-19T15:33:17.186187
edde96ba-dd65-4ccb-9ec9-14df9ea97466,e6026de0-4d02-41d9-9db6-6c43c6f591b8,0a1351d0-8987-443c-9d8c-2cfb370390bc,email,no_response,Both bed source media information today pick chair simple try magazine.,2025-02-08T06:07:43.564976
ae543554-c804-4ce8-8dd9-e2e98f036f1e,b039201b-935a-48e7-9fda-ad2319ce983b,32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,meeting,negative,Director least scientist between lose Republican follow share ground my thank choice some.,2026-08-13T14:55:26.899406
5cf9e17e-e950-4285-870d-c982c1c8791e,b039201b-935a-48e7-9fda-ad2319ce983b,32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,call,positive,Story since leave store trip administration impact nation during agreement respond.,2026-08-29T09:48:41.310955
aa3a65cb-a22e-4a94-a661-037f20dbeb3f,b039201b-935a-48e7-9fda-ad2319ce983b,32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,follow_up,positive,Key science camera participant authority happy senior pay action system far check card indicate.,2026-08-19T15:58:41.537315
34d16663-7a6e-4b11-9802-54f62e5e2323,b039201b-935a-48e7-9fda-ad2319ce983b,32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,meeting,positive,Only analysis last near actually fly family force morning difference happen lead voice perhaps hold.,2026-08-20T22:59:00.499634
013874dd-0cea-4cfa-bb09-cf30c76ba4a6,b039201b-935a-48e7-9fda-ad2319ce983b,32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,follow_up,neutral,Five section until teacher skill up water present establish pass.,2026-08-31T04:53:21.451052
9df03e75-8459-48a5-be25-599e6b6f38f6,b039201b-935a-48e7-9fda-ad2319ce983b,32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,email,negative,Return need camera whose there media buy.,2026-08-05T17:56:04.354258
d6418232-eda4-42b5-9ee2-b3c43057573a,b039201b-935a-48e7-9fda-ad2319ce983b,32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,demo,positive,Town issue arm goal your bed material may season various.,2026-07-26T11:34:28.184729
301051b1-2c71-4ef0-a2ae-9366f8bdcb0b,b039201b-935a-48e7-9fda-ad2319ce983b,32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,call,positive,Turn word place both heavy air career central quality how discuss dark actually.,2026-08-10T18:37:07.943308
8c51ceec-aecd-48f1-8c69-0f8ddb24eb8a,b039201b-935a-48e7-9fda-ad2319ce983b,32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,demo,neutral,Present law assume sound event cup child.,2026-08-20T21:27:15.984847
8065cffb-fa9c-4cf6-9579-ffefd7298ecb,b039201b-935a-48e7-9fda-ad2319ce983b,32cd3c94-d0a1-4377-9ee8-33ebfdfc52c4,email,positive,Positive person street trade for rule hit pattern market experience.,2026-08-16T12:17:33.687104
14b9642c-dbd8-44bd-9e54-c0d688fdcc25,2e043284-9b55-46d4-96ef-a60ca93631a7,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,meeting,neutral,Organization occur degree home spend meeting mind energy southern hold around.,2025-03-09T22:12:51.620906
ea6df0e5-8f92-4a50-8849-cb2889b114ce,2e043284-9b55-46d4-96ef-a60ca93631a7,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,email,positive,Difficult instead many second mean rise deal than south range city leader protect able stand party.,2025-04-09T08:49:24.263342
d0ef0ef2-b60a-45cd-8b3e-c0265c3abb17,2e043284-9b55-46d4-96ef-a60ca93631a7,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,demo,negative,Hard wrong never medical letter concern take accept.,2025-03-02T23:49:19.392230
c928a636-590a-418c-a580-1e0d4fbdba59,2e043284-9b55-46d4-96ef-a60ca93631a7,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,follow_up,positive,Add pull forget challenge chair type main.,2026-06-16T02:24:14.328194
f247c55a-8387-4770-b45e-9f270e233345,2e043284-9b55-46d4-96ef-a60ca93631a7,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,demo,neutral,Hour different ability way control character cover sell boy make film.,2026-02-25T20:50:53.900676
eb334dd9-c535-427e-852f-013f69ed15a7,2e043284-9b55-46d4-96ef-a60ca93631a7,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,email,no_response,Stop study hand political drop now majority rule above case art.,2026-04-21T09:14:02.682705
bf590383-6da3-4adb-a319-b07f85f443d3,dd95f644-743c-4322-859f-a5cd51bea8ca,58bb7dcd-7371-45f0-b775-f61c779bdd5f,meeting,no_response,Look change outside collection line American show describe off.,2026-06-24T08:43:59.569129
5fe391a9-ed6a-4c85-a84e-c27ab676a915,dd95f644-743c-4322-859f-a5cd51bea8ca,58bb7dcd-7371-45f0-b775-f61c779bdd5f,call,neutral,Degree that drug language see prevent inside.,2026-06-21T09:02:02.121093
61380ccf-5b38-4689-a98d-698eb1284cd1,dd95f644-743c-4322-859f-a5cd51bea8ca,58bb7dcd-7371-45f0-b775-f61c779bdd5f,email,neutral,Whose person reason accept remain customer cut trial team step.,2026-07-13T17:16:18.519325
4d1fc75c-3681-45d6-8dfb-f408d031acd3,dd95f644-743c-4322-859f-a5cd51bea8ca,58bb7dcd-7371-45f0-b775-f61c779bdd5f,meeting,no_response,Cup interview threat hit outside how development hour social majority.,2026-08-20T17:47:22.625640
236c5fa4-3f58-4aeb-b889-db29acf2b0f7,46586ed0-64ce-4d7d-a489-759e93532e16,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,follow_up,neutral,Agency contain market energy might large every situation network expert five.,2026-04-27T03:16:31.836168
21942936-33a4-47d6-9db3-db39b4451df2,46586ed0-64ce-4d7d-a489-759e93532e16,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,call,positive,Soon lay reveal agency hundred image remain.,2026-04-18T11:25:21.972603
114722ce-3526-4d7e-a111-90940829bbe6,46586ed0-64ce-4d7d-a489-759e93532e16,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,meeting,neutral,Money woman task million man weight subject difficult kitchen president up under.,2024-12-14T13:20:07.727796
cd680b1e-1851-4d1e-9218-0409d3f1f79f,46586ed0-64ce-4d7d-a489-759e93532e16,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,call,neutral,Population Mr decision treat use threat word explain rule challenge.,2024-10-09T10:34:29.860807
5ab5eaa1-829a-4002-95a4-97b87f3d606c,46586ed0-64ce-4d7d-a489-759e93532e16,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,demo,positive,Cover two American along keep public training enter protect pull well travel common.,2025-03-31T10:37:06.634813
96672595-60a6-4465-8b53-a2896ec4d201,46586ed0-64ce-4d7d-a489-759e93532e16,11c40c5b-04c7-4c16-84b5-9ac7c6e7600d,demo,neutral,Window decade charge alone ground either his mission those affect be.,2025-12-19T18:51:01.665580
70102009-ae76-4bd8-b0f6-f35c3fbcb1d9,d70dd212-8e25-4787-bb64-47def5b77498,2190b3dc-d9a5-406a-884e-de17fc65dbc9,meeting,negative,There week fast city last go nature high environmental else possible improve successful bring hard.,2025-01-26T04:14:28.039838
e9d17849-1505-4874-b37e-c3b4acdf9a2d,d70dd212-8e25-4787-bb64-47def5b77498,2190b3dc-d9a5-406a-884e-de17fc65dbc9,meeting,neutral,Produce mention action her design most top million add.,2026-08-23T22:22:10.073743
c1bf64b4-9366-4b53-bd2b-f15c2533f208,d70dd212-8e25-4787-bb64-47def5b77498,2190b3dc-d9a5-406a-884e-de17fc65dbc9,email,positive,Care provide whether bed ok side thought still national shake performance difficult worker suddenly.,2026-08-02T12:50:53.659520
f09638ad-3b8a-4646-ae01-7c409e784f19,d70dd212-8e25-4787-bb64-47def5b77498,2190b3dc-d9a5-406a-884e-de17fc65dbc9,email,neutral,Conference glass party area although lay wonder on nor off those.,2025-08-20T11:00:20.593059
ddb6166e-e8da-4719-8119-3d3ac15cf135,d70dd212-8e25-4787-bb64-47def5b77498,2190b3dc-d9a5-406a-884e-de17fc65dbc9,demo,negative,Although city their book guess same test decade.,2025-08-19T19:26:26.760783
acec201c-ea06-4550-b4f6-9cf2f2fab08b,d70dd212-8e25-4787-bb64-47def5b77498,2190b3dc-d9a5-406a-884e-de17fc65dbc9,follow_up,neutral,Onto expert around sing about movement service feeling throughout two amount.,2025-12-04T10:31:16.141237
d8c15f03-11d7-473f-8e83-3c4ce6cca6b6,d70dd212-8e25-4787-bb64-47def5b77498,2190b3dc-d9a5-406a-884e-de17fc65dbc9,follow_up,no_response,Wait trouble attorney loss professor brother turn admit suggest item pay ability nor trip owner partner.,2026-03-24T09:33:20.374152
0e451e97-1288-4363-a7ef-d0e727e770e1,899e2d1f-38e0-4fa9-af04-ce1585490fca,d4992c06-934d-4fbb-a32c-578342bada59,email,negative,Office up goal other present with approach station least family break fine under its throughout.,2026-06-16T02:48:05.316814
041bf45d-62e0-4e87-9d79-83e70f5121d0,899e2d1f-38e0-4fa9-af04-ce1585490fca,d4992c06-934d-4fbb-a32c-578342bada59,follow_up,no_response,Attack say standard read decide sometimes believe shake yet fill.,2026-02-27T00:26:19.566993
7249513c-a4fb-48b5-9535-16e1a47a50fa,8ab348c2-d7de-43e7-8190-90a124e37104,58bb7dcd-7371-45f0-b775-f61c779bdd5f,follow_up,neutral,Face must there light often fight how exactly set rest race right open believe check.,2026-08-21T06:59:42.631246
6b0f0d08-720f-4e54-8222-65c0cba55eb9,8ab348c2-d7de-43e7-8190-90a124e37104,58bb7dcd-7371-45f0-b775-f61c779bdd5f,meeting,positive,Allow well pull star could lose fire station school.,2026-06-16T20:25:31.855315
18d2c3ca-4324-4fe0-9986-8cb83b8fe466,e15a50ab-98b6-4820-8010-e2be776f2f18,d4992c06-934d-4fbb-a32c-578342bada59,call,positive,Strong beat along away they sense never above pattern.,2026-07-10T17:34:29.493939
f31a65d1-fda1-4a2b-8202-3f5d833c75ed,e15a50ab-98b6-4820-8010-e2be776f2f18,d4992c06-934d-4fbb-a32c-578342bada59,follow_up,no_response,Pay father hot more ten finally white amount accept and.,2025-02-06T22:00:43.611172
e2a2586d-cc1b-49fe-8c54-d0192a154d15,e15a50ab-98b6-4820-8010-e2be776f2f18,d4992c06-934d-4fbb-a32c-578342bada59,email,neutral,Now never mother would tax instead mind how these determine green establish bed.,2025-12-11T03:29:27.498470
ef76adda-ef1a-4ba6-b70a-79f2f138e387,e15a50ab-98b6-4820-8010-e2be776f2f18,d4992c06-934d-4fbb-a32c-578342bada59,email,positive,Coach very return sea home energy democratic indeed along whose camera face able citizen nearly she.,2025-04-14T08:43:58.061483
97d4619c-a7c3-45c0-a03a-e4c202583d25,e15a50ab-98b6-4820-8010-e2be776f2f18,d4992c06-934d-4fbb-a32c-578342bada59,follow_up,neutral,Music star behind worker charge listen main I sea page.,2025-12-07T14:39:08.085796
c42576dc-2fc3-49cf-8703-544ba5ef1edd,e15a50ab-98b6-4820-8010-e2be776f2f18,d4992c06-934d-4fbb-a32c-578342bada59,email,negative,World ago lawyer cold safe boy wind all feel past civil buy color old ability.,2025-05-31T16:48:46.128155
db29b6c9-262a-4dc2-91c0-f8e5e60bb97e,7ad04872-f5c7-4f86-91a4-2bd8915f2136,0a1351d0-8987-443c-9d8c-2cfb370390bc,call,no_response,Yeah issue start yes lawyer agree hit different at down simply.,2026-08-13T23:33:09.538510
f17cd193-acfa-4d90-9848-3130880fce83,7ad04872-f5c7-4f86-91a4-2bd8915f2136,0a1351d0-8987-443c-9d8c-2cfb370390bc,demo,negative,Your author animal some full upon receive tell own.,2026-05-29T15:55:24.507215
