id,user_id,plan_id,period,payout_amount,commission_rate,fallback_used,confidence,source_system,created_at
ec8e553e-5823-4aa7-8811-2305a13a2502,cd8a7970-e312-4693-a019-a99869206cc0,,2025-Q2,195.39,0.030000,false,1.0000,generated,2026-07-01T20:00:17.894614
fc246455-7af5-4d8c-9b64-26487c54ee64,e9295d1e-add6-4bb9-941a-8e1b1a2b4fa7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q2,0.00,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894616
019b288d-34d1-4374-ab05-efb3cd0e4ad6,187c3355-2672-469a-9973-b101110cac66,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,229.72,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894619
691ad176-9434-4d32-a0ac-aa25f88a62b8,22dcba8c-7d25-4c33-b087-c1981c4269ca,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,7960.91,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894621
b824826a-7756-4f12-b02f-7dcaa13e8a53,233ecbbc-4949-4f3f-8d53-10b707c62aac,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,4404.58,0.090000,false,1.0000,generated,2026-07-01T20:00:17.894624
647748a3-0f3b-4fc2-8953-832dc1edc5a2,31b99f30-a14f-4a9e-a854-d6eda5ae0de5,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,0.00,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894626
685579d2-22dc-4b1f-b8fd-2c4a28ff13ac,60eda1b7-56e0-479c-8d20-abbaacdfe066,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,0.00,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894629
e6995f53-ff46-46a7-b410-69f1ca8c7a65,664cffe7-856e-4f94-ad56-e0f053d564f5,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,468.27,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894631
e10a2f9b-1702-481e-ad2d-6020ae508cf0,76281a3e-edbf-40ac-817d-02677c136e35,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,143.10,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894634
bd95f559-cfa5-4d75-9201-2d59310ffe4e,9805ce25-bfd3-4eaf-8826-1974cd20948a,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,90.40,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894636
9737c09b-c651-44b4-82a5-a186b8bdf2cb,a5232be2-2956-438d-98a1-3778969ad69b,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,0.00,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894639
f7f4cb81-5c37-407d-b92a-b051278e9b43,a810ede3-bb80-469b-bb64-9ac0cf656cd7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,82.37,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894641
797b06f3-95fc-49e1-a5a3-a06264413cc8,cd8a7970-e312-4693-a019-a99869206cc0,,2025-Q3,826.61,0.030000,false,1.0000,generated,2026-07-01T20:00:17.894644
b4f83b10-8d7f-400d-91b9-7b89b9775bd3,e9295d1e-add6-4bb9-941a-8e1b1a2b4fa7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q3,536.52,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894646
6d7d34cc-3a69-4cb0-b794-76bfa0d7a321,187c3355-2672-469a-9973-b101110cac66,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,1390.53,0.040000,false,1.0000,generated,2026-07-01T20:00:17.894649
94a566d9-a2cb-4fda-be01-1870e3f808d3,22dcba8c-7d25-4c33-b087-c1981c4269ca,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,8797.47,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894651
c9800f0a-da9d-4698-a0ad-7f43d1698bc7,233ecbbc-4949-4f3f-8d53-10b707c62aac,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,12982.91,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894653
807dcf96-6d6a-4281-8707-1a5c14a25dac,31b99f30-a14f-4a9e-a854-d6eda5ae0de5,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,0.00,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894656
04b964ed-8313-4b82-81b4-026e91834421,60eda1b7-56e0-479c-8d20-abbaacdfe066,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,58.17,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894658
af43855d-86fb-4d7c-a984-b01076f455c6,664cffe7-856e-4f94-ad56-e0f053d564f5,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,4582.62,0.090000,false,1.0000,generated,2026-07-01T20:00:17.894661
9fad5032-61a8-4a7e-9516-c212eda9dcb9,76281a3e-edbf-40ac-817d-02677c136e35,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,560.33,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894663
d5f62e8c-9ee7-43c8-b134-110c6971f261,9805ce25-bfd3-4eaf-8826-1974cd20948a,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,542.39,0.040000,false,1.0000,generated,2026-07-01T20:00:17.894666
23cc7140-5885-40cc-ad66-e795bb706963,a5232be2-2956-438d-98a1-3778969ad69b,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,0.00,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894668
a2e1da19-aec0-47a1-a0b0-be64be00eb4e,a810ede3-bb80-469b-bb64-9ac0cf656cd7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,248.79,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894671
a642ec9d-4605-4b75-bc06-056677fb96e9,cd8a7970-e312-4693-a019-a99869206cc0,,2025-Q4,2059.15,0.050000,false,1.0000,generated,2026-07-01T20:00:17.894673
b0fbc8c9-737e-427f-ba07-25ee0c7b50d8,e9295d1e-add6-4bb9-941a-8e1b1a2b4fa7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2025-Q4,2418.03,0.060000,false,1.0000,generated,2026-07-01T20:00:17.894675
a4ceed1b-342b-4e58-857b-5fcc338e2fdb,187c3355-2672-469a-9973-b101110cac66,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,5520.47,0.110000,false,1.0000,generated,2026-07-01T20:00:17.894678
00c2505d-b627-4f0a-9de4-afb3d2465d10,22dcba8c-7d25-4c33-b087-c1981c4269ca,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,9225.74,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894681
797a1732-4388-4daf-b533-a5c122699359,233ecbbc-4949-4f3f-8d53-10b707c62aac,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,14043.22,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894683
43b4ff5e-0b88-49c2-a2db-3d0cd0cbc9c1,31b99f30-a14f-4a9e-a854-d6eda5ae0de5,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,46.34,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894686
ab619f32-aff0-491b-b670-548cb61a3b0a,60eda1b7-56e0-479c-8d20-abbaacdfe066,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,6585.19,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894688
2eb1fb7f-a940-4a2c-a875-2e63fa14b40d,664cffe7-856e-4f94-ad56-e0f053d564f5,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,18620.10,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894690
40c6ee4a-1a9e-4f0f-bd08-c550377087b4,76281a3e-edbf-40ac-817d-02677c136e35,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,4749.62,0.090000,false,1.0000,generated,2026-07-01T20:00:17.894693
8516edb5-e767-4973-9796-1eab069f603e,9805ce25-bfd3-4eaf-8826-1974cd20948a,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,2201.64,0.110000,false,1.0000,generated,2026-07-01T20:00:17.894695
5c67b37a-f8f9-4cf7-8c1b-92ad0bb40e45,a5232be2-2956-438d-98a1-3778969ad69b,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,2281.86,0.110000,false,1.0000,generated,2026-07-01T20:00:17.894698
b242263e-237b-4bc1-9d5f-a2edaf99a967,a810ede3-bb80-469b-bb64-9ac0cf656cd7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,343.50,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894700
f37fbb8e-cec2-48c2-8970-dcc4ecb4b8d0,cd8a7970-e312-4693-a019-a99869206cc0,,2026-Q1,2004.41,0.050000,false,1.0000,generated,2026-07-01T20:00:17.894703
65f9f752-2709-49d6-93f7-abadd75b70bc,e9295d1e-add6-4bb9-941a-8e1b1a2b4fa7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q1,6314.26,0.110000,false,1.0000,generated,2026-07-01T20:00:17.894705
8ed8275b-a92e-4fad-b845-db02d18702c9,187c3355-2672-469a-9973-b101110cac66,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,11791.49,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894708
c816c7d1-25a7-4a26-b108-fdb1ee499844,22dcba8c-7d25-4c33-b087-c1981c4269ca,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,10078.97,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894710
8d3e918a-4441-479c-bd48-3d0cb6564d11,233ecbbc-4949-4f3f-8d53-10b707c62aac,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,16013.48,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894713
0fc10fc4-087b-4b42-a428-f3822c6c0a24,31b99f30-a14f-4a9e-a854-d6eda5ae0de5,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,5916.15,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894715
3ac7c228-55fe-4473-b24c-ea4d84bb09f3,60eda1b7-56e0-479c-8d20-abbaacdfe066,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,7734.79,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894717
2ce917be-3f89-43b2-abed-466b3afe3a0a,664cffe7-856e-4f94-ad56-e0f053d564f5,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,28049.06,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894720
e5ee8762-46a6-45fd-b1d9-35d1e56b0166,76281a3e-edbf-40ac-817d-02677c136e35,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,15423.87,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894722
bde98aa2-564b-437f-addf-c05f65838e79,9805ce25-bfd3-4eaf-8826-1974cd20948a,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,6878.10,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894725
5b2f86b2-5eaa-49f5-9f22-8d33df93fc80,a5232be2-2956-438d-98a1-3778969ad69b,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,10413.54,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894727
1848f443-3399-45c9-96fc-003eb9893a88,a810ede3-bb80-469b-bb64-9ac0cf656cd7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,10766.06,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894730
0272bce4-a92d-4f06-a5ef-ff42af3a98e8,cd8a7970-e312-4693-a019-a99869206cc0,,2026-Q2,3866.18,0.080000,false,1.0000,generated,2026-07-01T20:00:17.894732
0fa777f4-f49a-459c-b739-ee687b53f937,e9295d1e-add6-4bb9-941a-8e1b1a2b4fa7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q2,16682.29,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894734
f85a655d-9b91-42ac-896e-051057d72d6f,187c3355-2672-469a-9973-b101110cac66,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,1227.13,0.040000,false,1.0000,generated,2026-07-01T20:00:17.894737
16326f49-0ce8-43d5-81d2-988445b79f7f,22dcba8c-7d25-4c33-b087-c1981c4269ca,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,5543.84,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894739
ddc4aa8e-5570-4c39-b4ee-1184aa31cc4c,233ecbbc-4949-4f3f-8d53-10b707c62aac,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,545.45,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894742
07b63324-224b-4c84-a558-2ee85a9ee6a4,31b99f30-a14f-4a9e-a854-d6eda5ae0de5,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,143.59,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894744
82e54b7c-1581-4f53-bb70-647e36d8450f,60eda1b7-56e0-479c-8d20-abbaacdfe066,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,584.47,0.060000,false,1.0000,generated,2026-07-01T20:00:17.894747
6e735175-57e7-42e7-9a44-0ba44249711f,664cffe7-856e-4f94-ad56-e0f053d564f5,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,11606.61,0.130000,false,1.0000,generated,2026-07-01T20:00:17.894749
4db12cae-c378-4f05-a027-ad063b426715,76281a3e-edbf-40ac-817d-02677c136e35,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,2270.16,0.060000,false,1.0000,generated,2026-07-01T20:00:17.894752
338cf4a4-25a6-4f89-a948-1938f0e06e4a,9805ce25-bfd3-4eaf-8826-1974cd20948a,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,164.84,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894754
df074fbb-fab5-4384-9274-46102d45e6e2,a5232be2-2956-438d-98a1-3778969ad69b,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,1457.83,0.090000,false,1.0000,generated,2026-07-01T20:00:17.894756
51651e6c-3dcc-4958-adde-4f6344d36aa4,a810ede3-bb80-469b-bb64-9ac0cf656cd7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,477.22,0.020000,false,1.0000,generated,2026-07-01T20:00:17.894759
b1352f11-5b19-4764-8e48-5fb1307ee23e,cd8a7970-e312-4693-a019-a99869206cc0,,2026-Q3,494.56,0.030000,false,1.0000,generated,2026-07-01T20:00:17.894761
e8f93cec-a640-4111-a21a-b7cc701dc435,e9295d1e-add6-4bb9-941a-8e1b1a2b4fa7,5ce05abe-57be-436b-ba5f-1e4b4c14f656,2026-Q3,1276.66,0.040000,false,1.0000,generated,2026-07-01T20:00:17.894764
