id,sales_unit_id,user_id,credit_type,credit_percent,credit_amount,source_system,created_at
7492f59a-277c-44da-9099-fd53d9c39a94,9d4ffc6a-ab57-48cd-95b4-c4f47c296dab,664cffe7-856e-4f94-ad56-e0f053d564f5,primary_ae,0.7589,200459.08,generated,2026-07-01T20:00:17.354595+00:00
54ed6898-258b-469f-bbbe-70ee3e06399d,9d4ffc6a-ab57-48cd-95b4-c4f47c296dab,e9295d1e-add6-4bb9-941a-8e1b1a2b4fa7,sdr_sourced,0.1512,39938.61,generated,2026-07-01T20:00:17.354599+00:00
e429d6b1-d10b-484e-b3a2-9c044bc2822a,9d4ffc6a-ab57-48cd-95b4-c4f47c296dab,22dcba8c-7d25-4c33-b087-c1981c4269ca,overlay_specialist,0.0899,23746.57,generated,2026-07-01T20:00:17.354604+00:00
8a2d2204-518a-4374-973c-be7476d51b9c,e69a65a2-8759-4325-8efc-5d271b680ffe,187c3355-2672-469a-9973-b101110cac66,primary_ae,0.7719,92064.05,generated,2026-07-01T20:00:17.354610+00:00
beb89f1b-e285-440a-8f58-5aaaaca19ff2,e69a65a2-8759-4325-8efc-5d271b680ffe,22dcba8c-7d25-4c33-b087-c1981c4269ca,sdr_sourced,0.1508,17985.83,generated,2026-07-01T20:00:17.354614+00:00
5d10c143-88d1-4e04-86e4-f912edabbb45,e69a65a2-8759-4325-8efc-5d271b680ffe,60eda1b7-56e0-479c-8d20-abbaacdfe066,overlay_specialist,0.0773,9219.52,generated,2026-07-01T20:00:17.354618+00:00
81fdfbbe-0b97-48a3-8976-0353501fa072,2bc8dd35-602c-42d6-b7bc-5f9b46c5ea2d,664cffe7-856e-4f94-ad56-e0f053d564f5,primary_ae,0.8144,217724.08,generated,2026-07-01T20:00:17.354624+00:00
36e7775e-3d8b-4a53-9481-d416f579ae48,2bc8dd35-602c-42d6-b7bc-5f9b46c5ea2d,76281a3e-edbf-40ac-817d-02677c136e35,sdr_sourced,0.1016,27162.04,generated,2026-07-01T20:00:17.354628+00:00
ad66deaf-dc91-486b-b117-c1961c4ac417,2bc8dd35-602c-42d6-b7bc-5f9b46c5ea2d,a810ede3-bb80-469b-bb64-9ac0cf656cd7,overlay_specialist,0.084,22456.81,generated,2026-07-01T20:00:17.354632+00:00
202fe3d5-c823-41b3-9e06-b5f9e51e1179,d20bb248-4f0c-41fa-bf7c-3b2045b43f54,664cffe7-856e-4f94-ad56-e0f053d564f5,primary_ae,0.7628,209002.8,generated,2026-07-01T20:00:17.354637+00:00
e6e1a13e-ac72-4bd2-811f-d13acf0313ed,d20bb248-4f0c-41fa-bf7c-3b2045b43f54,76281a3e-edbf-40ac-817d-02677c136e35,sdr_sourced,0.1709,46825.61,generated,2026-07-01T20:00:17.354641+00:00
18269da8-73dc-47f6-bdb1-3944b45dde54,d20bb248-4f0c-41fa-bf7c-3b2045b43f54,22dcba8c-7d25-4c33-b087-c1981c4269ca,overlay_specialist,0.0663,18165.82,generated,2026-07-01T20:00:17.354646+00:00
2203bca7-c87b-4a49-b11d-52bb9ee68315,2080922f-20ca-46df-9b77-ae466f70271d,187c3355-2672-469a-9973-b101110cac66,primary_ae,0.7614,222896.64,generated,2026-07-01T20:00:17.354651+00:00
9668c875-f9a2-441c-8fef-56fd5ff364de,2080922f-20ca-46df-9b77-ae466f70271d,31b99f30-a14f-4a9e-a854-d6eda5ae0de5,sdr_sourced,0.1557,45580.52,generated,2026-07-01T20:00:17.354656+00:00
321f5576-341e-4731-bc01-82dc49f4cadc,2080922f-20ca-46df-9b77-ae466f70271d,a810ede3-bb80-469b-bb64-9ac0cf656cd7,overlay_specialist,0.0829,24268.63,generated,2026-07-01T20:00:17.354660+00:00
852b41f3-a4b7-4448-8d5a-8645562507b2,73e41d2b-a0ab-487f-bddd-ec4afa59c8fd,60eda1b7-56e0-479c-8d20-abbaacdfe066,primary_ae,0.7586,179331.64,generated,2026-07-01T20:00:17.354666+00:00
d1bed627-f036-4da8-88d0-d980bc99b4b3,73e41d2b-a0ab-487f-bddd-ec4afa59c8fd,31b99f30-a14f-4a9e-a854-d6eda5ae0de5,sdr_sourced,0.1794,42409.83,generated,2026-07-01T20:00:17.354670+00:00
f3b7c84e-a908-4aca-b3ac-a898233b5991,73e41d2b-a0ab-487f-bddd-ec4afa59c8fd,9805ce25-bfd3-4eaf-8826-1974cd20948a,overlay_specialist,0.0621,14680.33,generated,2026-07-01T20:00:17.354674+00:00
1a4c1046-ca11-455d-95b4-5e32e43f7616,f1dcd74a-ab23-4fb9-b8f7-b235b5974237,e9295d1e-add6-4bb9-941a-8e1b1a2b4fa7,primary_ae,0.8048,153850.16,generated,2026-07-01T20:00:17.354679+00:00
e2deecc2-3794-4c73-84a9-de714a311584,f1dcd74a-ab23-4fb9-b8f7-b235b5974237,187c3355-2672-469a-9973-b101110cac66,sdr_sourced,0.102,19498.9,generated,2026-07-01T20:00:17.354683+00:00
492f4c8c-0ecc-4ca5-8b3f-5af2638691a9,f1dcd74a-ab23-4fb9-b8f7-b235b5974237,a5232be2-2956-438d-98a1-3778969ad69b,overlay_specialist,0.0932,17816.64,generated,2026-07-01T20:00:17.354688+00:00
1a520fa2-833e-44c0-b1f8-11e6f672d28d,ef2b0a52-7157-4815-a015-47680854a7a6,187c3355-2672-469a-9973-b101110cac66,primary_ae,0.7742,110845.4,generated,2026-07-01T20:00:17.354693+00:00
a0d97b0f-98de-4410-8778-b5e5a05e95f7,ef2b0a52-7157-4815-a015-47680854a7a6,9805ce25-bfd3-4eaf-8826-1974cd20948a,sdr_sourced,0.1462,20932.05,generated,2026-07-01T20:00:17.354697+00:00
b6113b95-12ac-4de7-b07b-9bf36249a4dd,ef2b0a52-7157-4815-a015-47680854a7a6,9805ce25-bfd3-4eaf-8826-1974cd20948a,overlay_specialist,0.0796,11396.66,generated,2026-07-01T20:00:17.354701+00:00
dc838637-7b5a-43f9-9d50-3bfebad1ca50,306c35d5-ace6-4403-a13a-075e3c9c6830,233ecbbc-4949-4f3f-8d53-10b707c62aac,primary_ae,0.804,96347.07,generated,2026-07-01T20:00:17.354706+00:00
826bb157-9eea-4df5-9574-d471645eff65,306c35d5-ace6-4403-a13a-075e3c9c6830,9805ce25-bfd3-4eaf-8826-1974cd20948a,sdr_sourced,0.1281,15350.82,generated,2026-07-01T20:00:17.354711+00:00
b971fba5-b58c-42ee-8af2-051f7c99d835,306c35d5-ace6-4403-a13a-075e3c9c6830,cd8a7970-e312-4693-a019-a99869206cc0,overlay_specialist,0.0679,8136.77,generated,2026-07-01T20:00:17.354715+00:00
cbacf42c-cb85-4e31-a64c-04f1bed8953b,cd3a31b6-07eb-4fcc-8afa-a64c2788b109,22dcba8c-7d25-4c33-b087-c1981c4269ca,primary_ae,0.7964,193811.01,generated,2026-07-01T20:00:17.354720+00:00
e9aeaf84-fc6b-489b-a07d-8947d41a4ab8,cd3a31b6-07eb-4fcc-8afa-a64c2788b109,a810ede3-bb80-469b-bb64-9ac0cf656cd7,sdr_sourced,0.1457,35457.39,generated,2026-07-01T20:00:17.354724+00:00
01e0dc62-ed6a-4642-96c4-c786d0de5c04,cd3a31b6-07eb-4fcc-8afa-a64c2788b109,187c3355-2672-469a-9973-b101110cac66,overlay_specialist,0.0579,14090.48,generated,2026-07-01T20:00:17.354729+00:00
5cfff06d-6fa6-47d3-acd1-d4870b9ed442,7f5365f0-dc19-4aa7-b519-e670183d7ea8,76281a3e-edbf-40ac-817d-02677c136e35,primary_ae,0.7901,203515.79,generated,2026-07-01T20:00:17.354734+00:00
5e8cc7fd-0f7a-4cd6-8ba1-bac5c124b84e,7f5365f0-dc19-4aa7-b519-e670183d7ea8,187c3355-2672-469a-9973-b101110cac66,sdr_sourced,0.1244,32043.24,generated,2026-07-01T20:00:17.354739+00:00
59c9f4b8-e936-48e7-a654-20f5c445ceac,7f5365f0-dc19-4aa7-b519-e670183d7ea8,233ecbbc-4949-4f3f-8d53-10b707c62aac,overlay_specialist,0.0856,22049.05,generated,2026-07-01T20:00:17.354743+00:00
9234b581-3b2a-44bf-86d1-cf8438cf5dfd,62105989-6bf4-4ac2-92fa-4cf26eeb21af,233ecbbc-4949-4f3f-8d53-10b707c62aac,primary_ae,0.7421,107810.34,generated,2026-07-01T20:00:17.354748+00:00
64a9bf46-27a8-4523-b71b-4e523d358f5a,62105989-6bf4-4ac2-92fa-4cf26eeb21af,9805ce25-bfd3-4eaf-8826-1974cd20948a,sdr_sourced,0.1783,25902.96,generated,2026-07-01T20:00:17.354753+00:00
636df737-2574-49d4-926f-d76e2606888a,62105989-6bf4-4ac2-92fa-4cf26eeb21af,187c3355-2672-469a-9973-b101110cac66,overlay_specialist,0.0796,11564.08,generated,2026-07-01T20:00:17.354757+00:00
fab7da36-4728-400b-a659-077f6ed523e8,cae4fa30-a862-428c-b19b-a8115eff185d,664cffe7-856e-4f94-ad56-e0f053d564f5,primary_ae,0.7624,40423.77,generated,2026-07-01T20:00:17.354762+00:00
02c1cae0-6f87-49bb-91a4-c80493a53766,cae4fa30-a862-428c-b19b-a8115eff185d,187c3355-2672-469a-9973-b101110cac66,sdr_sourced,0.1616,8568.31,generated,2026-07-01T20:00:17.354768+00:00
58bac110-3f89-41f0-8385-72bfbe742736,cae4fa30-a862-428c-b19b-a8115eff185d,233ecbbc-4949-4f3f-8d53-10b707c62aac,overlay_specialist,0.076,4029.65,generated,2026-07-01T20:00:17.354774+00:00
c6a6af70-4eaf-46b3-ae83-7273ed8d7303,21f0df31-b220-4d20-869e-aa7017056fe4,664cffe7-856e-4f94-ad56-e0f053d564f5,primary_ae,0.7961,135703.37,generated,2026-07-01T20:00:17.354780+00:00
db71ce3d-4160-4932-93a1-28281fea494c,21f0df31-b220-4d20-869e-aa7017056fe4,60eda1b7-56e0-479c-8d20-abbaacdfe066,sdr_sourced,0.1362,23216.68,generated,2026-07-01T20:00:17.354784+00:00
1a65b116-331a-49ea-93ef-296d03f9fbf5,21f0df31-b220-4d20-869e-aa7017056fe4,60eda1b7-56e0-479c-8d20-abbaacdfe066,overlay_specialist,0.0677,11540.16,generated,2026-07-01T20:00:17.354788+00:00
268a4bef-574b-47d0-9512-503c6b2671c6,3a7dcc46-49e1-4431-be86-8a4917acbdf1,76281a3e-edbf-40ac-817d-02677c136e35,primary_ae,0.7826,123046.26,generated,2026-07-01T20:00:17.354794+00:00
a4885c07-b257-4da0-bfa5-27f5e0aa0e64,3a7dcc46-49e1-4431-be86-8a4917acbdf1,187c3355-2672-469a-9973-b101110cac66,sdr_sourced,0.1264,19873.56,generated,2026-07-01T20:00:17.354798+00:00
59c746ea-79ad-4cbb-a965-c5411e0907ee,3a7dcc46-49e1-4431-be86-8a4917acbdf1,31b99f30-a14f-4a9e-a854-d6eda5ae0de5,overlay_specialist,0.0909,14291.98,generated,2026-07-01T20:00:17.354803+00:00
