rep_id,period,months_since_hire,ramp_factor,quota_at_ramp,full_quota,is_ramping
4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,2025-11,46,1.0,50000.0,50000.0,false
4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,2025-10,45,1.0,50000.0,50000.0,false
4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,2025-09,44,1.0,50000.0,50000.0,false
4df4bb58-afd1-40e1-9459-9fd2f38c9cd8,2025-08,43,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2026-07,85,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2026-06,84,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2026-05,83,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2026-04,82,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2026-03,81,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2026-02,80,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2026-01,79,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2025-12,78,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2025-11,77,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2025-10,76,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2025-09,75,1.0,50000.0,50000.0,false
49ee0e04-55bc-4d24-89d5-288672473cb1,2025-08,74,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2026-07,49,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2026-06,48,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2026-05,47,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2026-04,46,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2026-03,45,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2026-02,44,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2026-01,43,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2025-12,42,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2025-11,41,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2025-10,40,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2025-09,39,1.0,50000.0,50000.0,false
c78e9bd7-0760-4595-a848-a494101a4147,2025-08,38,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2026-07,44,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2026-06,43,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2026-05,42,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2026-04,41,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2026-03,40,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2026-02,39,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2026-01,38,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2025-12,37,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2025-11,36,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2025-10,35,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2025-09,34,1.0,50000.0,50000.0,false
40713600-da14-4eda-a084-05bb58930679,2025-08,33,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2026-07,76,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2026-06,75,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2026-05,74,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2026-04,73,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2026-03,72,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2026-02,71,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2026-01,70,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2025-12,69,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2025-11,68,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2025-10,67,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2025-09,66,1.0,50000.0,50000.0,false
db5de4a8-68d7-40ac-931b-56ee0158fb6e,2025-08,65,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2026-07,54,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2026-06,53,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2026-05,52,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2026-04,51,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2026-03,50,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2026-02,49,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2026-01,48,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2025-12,47,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2025-11,46,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2025-10,45,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2025-09,44,1.0,50000.0,50000.0,false
7c28f429-6319-4ce8-b38a-5d0b486b407b,2025-08,43,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2026-07,57,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2026-06,56,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2026-05,55,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2026-04,54,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2026-03,53,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2026-02,52,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2026-01,51,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2025-12,50,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2025-11,49,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2025-10,48,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2025-09,47,1.0,50000.0,50000.0,false
d6c5c187-0f44-4678-8f06-e8c1b894687b,2025-08,46,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2026-07,59,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2026-06,58,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2026-05,57,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2026-04,56,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2026-03,55,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2026-02,54,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2026-01,53,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2025-12,52,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2025-11,51,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2025-10,50,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2025-09,49,1.0,50000.0,50000.0,false
11c59b73-1c6f-4521-8df0-fa6552bd4feb,2025-08,48,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2026-07,83,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2026-06,82,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2026-05,81,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2026-04,80,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2026-03,79,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2026-02,78,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2026-01,77,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2025-12,76,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2025-11,75,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2025-10,74,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2025-09,73,1.0,50000.0,50000.0,false
a41c24be-a766-481d-958b-f5f7864ccaa1,2025-08,72,1.0,50000.0,50000.0,false
