rep_id,period,amount,account_id,deal_id,revenue_type,contract_term_months,recognition_start_date
3e7e796c-a084-440e-97d5-135b721f3e2f,2026-06,6114.72,b5654b07-e926-459e-bd36-4cc757275234,fb98a822-99d4-4162-8ea1-3b6fc0eaf7ee,expansion,36,2026-06-01
3e7e796c-a084-440e-97d5-135b721f3e2f,2026-07,6114.72,b5654b07-e926-459e-bd36-4cc757275234,fb98a822-99d4-4162-8ea1-3b6fc0eaf7ee,expansion,36,2026-07-01
3e7e796c-a084-440e-97d5-135b721f3e2f,2026-08,6114.72,b5654b07-e926-459e-bd36-4cc757275234,fb98a822-99d4-4162-8ea1-3b6fc0eaf7ee,expansion,36,2026-08-01
3e7e796c-a084-440e-97d5-135b721f3e2f,2026-09,6114.72,b5654b07-e926-459e-bd36-4cc757275234,fb98a822-99d4-4162-8ea1-3b6fc0eaf7ee,expansion,36,2026-09-01
37c91720-936f-438f-91eb-d7375b79b897,2024-01,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-01-01
37c91720-936f-438f-91eb-d7375b79b897,2024-02,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-02-01
37c91720-936f-438f-91eb-d7375b79b897,2024-03,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-03-01
37c91720-936f-438f-91eb-d7375b79b897,2024-04,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-04-01
37c91720-936f-438f-91eb-d7375b79b897,2024-05,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-05-01
37c91720-936f-438f-91eb-d7375b79b897,2024-06,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-06-01
37c91720-936f-438f-91eb-d7375b79b897,2024-07,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-07-01
37c91720-936f-438f-91eb-d7375b79b897,2024-08,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-08-01
37c91720-936f-438f-91eb-d7375b79b897,2024-09,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-09-01
37c91720-936f-438f-91eb-d7375b79b897,2024-10,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-10-01
37c91720-936f-438f-91eb-d7375b79b897,2024-11,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-11-01
37c91720-936f-438f-91eb-d7375b79b897,2024-12,5280.17,bae529ba-e182-4e43-81b2-950478b48221,cb798bd8-2d5d-46bc-a99d-c822ea3cf39b,expansion,12,2024-12-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-02,3918.07,a1a94535-5824-41a4-8f17-7d71063c2708,86a4ded6-a15f-4dfd-a230-6f63ec3cb24e,expansion,24,2026-02-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-03,3918.07,a1a94535-5824-41a4-8f17-7d71063c2708,86a4ded6-a15f-4dfd-a230-6f63ec3cb24e,expansion,24,2026-03-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-04,3918.07,a1a94535-5824-41a4-8f17-7d71063c2708,86a4ded6-a15f-4dfd-a230-6f63ec3cb24e,expansion,24,2026-04-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-05,3918.07,a1a94535-5824-41a4-8f17-7d71063c2708,86a4ded6-a15f-4dfd-a230-6f63ec3cb24e,expansion,24,2026-05-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-06,3918.07,a1a94535-5824-41a4-8f17-7d71063c2708,86a4ded6-a15f-4dfd-a230-6f63ec3cb24e,expansion,24,2026-06-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-07,3918.07,a1a94535-5824-41a4-8f17-7d71063c2708,86a4ded6-a15f-4dfd-a230-6f63ec3cb24e,expansion,24,2026-07-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-08,3918.07,a1a94535-5824-41a4-8f17-7d71063c2708,86a4ded6-a15f-4dfd-a230-6f63ec3cb24e,expansion,24,2026-08-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-09,3918.07,a1a94535-5824-41a4-8f17-7d71063c2708,86a4ded6-a15f-4dfd-a230-6f63ec3cb24e,expansion,24,2026-09-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2025-11,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2025-11-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2025-12,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2025-12-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-01,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2026-01-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-02,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2026-02-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-03,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2026-03-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-04,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2026-04-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-05,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2026-05-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-06,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2026-06-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-07,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2026-07-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-08,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2026-08-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-09,5234.99,91ae2fc2-0f56-4f0f-ae42-6a0f05d0d688,96fe94b8-3a32-4e2f-9088-225a186bc7e5,expansion,12,2026-09-01
37c91720-936f-438f-91eb-d7375b79b897,2026-07,3308.24,27260fa6-cda0-482a-a064-57cf871ebafc,18a839f7-2e48-4c9b-8ffc-27e666cb042b,renewal,12,2026-07-01
37c91720-936f-438f-91eb-d7375b79b897,2026-08,3308.24,27260fa6-cda0-482a-a064-57cf871ebafc,18a839f7-2e48-4c9b-8ffc-27e666cb042b,renewal,12,2026-08-01
37c91720-936f-438f-91eb-d7375b79b897,2026-09,3308.24,27260fa6-cda0-482a-a064-57cf871ebafc,18a839f7-2e48-4c9b-8ffc-27e666cb042b,renewal,12,2026-09-01
37c91720-936f-438f-91eb-d7375b79b897,2024-12,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2024-12-01
37c91720-936f-438f-91eb-d7375b79b897,2025-01,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-01-01
37c91720-936f-438f-91eb-d7375b79b897,2025-02,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-02-01
37c91720-936f-438f-91eb-d7375b79b897,2025-03,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-03-01
37c91720-936f-438f-91eb-d7375b79b897,2025-04,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-04-01
37c91720-936f-438f-91eb-d7375b79b897,2025-05,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-05-01
37c91720-936f-438f-91eb-d7375b79b897,2025-06,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-06-01
37c91720-936f-438f-91eb-d7375b79b897,2025-07,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-07-01
37c91720-936f-438f-91eb-d7375b79b897,2025-08,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-08-01
37c91720-936f-438f-91eb-d7375b79b897,2025-09,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-09-01
37c91720-936f-438f-91eb-d7375b79b897,2025-10,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-10-01
37c91720-936f-438f-91eb-d7375b79b897,2025-11,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-11-01
37c91720-936f-438f-91eb-d7375b79b897,2025-12,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2025-12-01
37c91720-936f-438f-91eb-d7375b79b897,2026-01,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2026-01-01
37c91720-936f-438f-91eb-d7375b79b897,2026-02,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2026-02-01
37c91720-936f-438f-91eb-d7375b79b897,2026-03,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2026-03-01
37c91720-936f-438f-91eb-d7375b79b897,2026-04,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2026-04-01
37c91720-936f-438f-91eb-d7375b79b897,2026-05,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2026-05-01
37c91720-936f-438f-91eb-d7375b79b897,2026-06,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2026-06-01
37c91720-936f-438f-91eb-d7375b79b897,2026-07,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2026-07-01
37c91720-936f-438f-91eb-d7375b79b897,2026-08,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2026-08-01
37c91720-936f-438f-91eb-d7375b79b897,2026-09,4142.93,3af97d4d-d6a6-48cf-9345-c1cef532f1f3,da385c00-d5de-4159-a947-c25e225245b0,expansion,24,2026-09-01
9454ed17-4a77-4280-93f1-080b65699d5a,2026-04,7263.88,4ebc6370-616f-4a04-9bfc-ab235ebd4c7a,edcb1e59-2c53-4c62-b5ba-1f361631c906,expansion,36,2026-04-01
9454ed17-4a77-4280-93f1-080b65699d5a,2026-05,7263.88,4ebc6370-616f-4a04-9bfc-ab235ebd4c7a,edcb1e59-2c53-4c62-b5ba-1f361631c906,expansion,36,2026-05-01
9454ed17-4a77-4280-93f1-080b65699d5a,2026-06,7263.88,4ebc6370-616f-4a04-9bfc-ab235ebd4c7a,edcb1e59-2c53-4c62-b5ba-1f361631c906,expansion,36,2026-06-01
9454ed17-4a77-4280-93f1-080b65699d5a,2026-07,7263.88,4ebc6370-616f-4a04-9bfc-ab235ebd4c7a,edcb1e59-2c53-4c62-b5ba-1f361631c906,expansion,36,2026-07-01
9454ed17-4a77-4280-93f1-080b65699d5a,2026-08,7263.88,4ebc6370-616f-4a04-9bfc-ab235ebd4c7a,edcb1e59-2c53-4c62-b5ba-1f361631c906,expansion,36,2026-08-01
9454ed17-4a77-4280-93f1-080b65699d5a,2026-09,7263.88,4ebc6370-616f-4a04-9bfc-ab235ebd4c7a,edcb1e59-2c53-4c62-b5ba-1f361631c906,expansion,36,2026-09-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2025-06,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2025-06-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2025-07,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2025-07-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2025-08,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2025-08-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2025-09,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2025-09-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2025-10,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2025-10-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2025-11,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2025-11-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2025-12,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2025-12-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-01,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2026-01-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-02,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2026-02-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-03,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2026-03-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-04,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2026-04-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-05,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2026-05-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-06,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2026-06-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-07,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2026-07-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-08,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2026-08-01
a7be73f0-3ccf-46aa-b3a1-a7edd9b3e944,2026-09,4969.56,cd172079-7a21-4d91-b75f-e053282aabf5,36697146-5b15-42d6-aa26-ac5d757fb7be,expansion,24,2026-09-01
37c91720-936f-438f-91eb-d7375b79b897,2024-02,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-02-01
37c91720-936f-438f-91eb-d7375b79b897,2024-03,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-03-01
37c91720-936f-438f-91eb-d7375b79b897,2024-04,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-04-01
37c91720-936f-438f-91eb-d7375b79b897,2024-05,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-05-01
37c91720-936f-438f-91eb-d7375b79b897,2024-06,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-06-01
37c91720-936f-438f-91eb-d7375b79b897,2024-07,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-07-01
37c91720-936f-438f-91eb-d7375b79b897,2024-08,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-08-01
37c91720-936f-438f-91eb-d7375b79b897,2024-09,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-09-01
37c91720-936f-438f-91eb-d7375b79b897,2024-10,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-10-01
37c91720-936f-438f-91eb-d7375b79b897,2024-11,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-11-01
37c91720-936f-438f-91eb-d7375b79b897,2024-12,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2024-12-01
37c91720-936f-438f-91eb-d7375b79b897,2025-01,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2025-01-01
37c91720-936f-438f-91eb-d7375b79b897,2025-02,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2025-02-01
37c91720-936f-438f-91eb-d7375b79b897,2025-03,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2025-03-01
37c91720-936f-438f-91eb-d7375b79b897,2025-04,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2025-04-01
37c91720-936f-438f-91eb-d7375b79b897,2025-05,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2025-05-01
37c91720-936f-438f-91eb-d7375b79b897,2025-06,6186.44,707abf81-be35-4a22-81cb-a7ebde06331f,38d2488f-fda3-4962-b7b8-d16f96823852,renewal,24,2025-06-01
