id,external_id,opportunity_id,account_id,owner_user_id,booked_date,amount,currency,source_system,created_at
7c8fd740-df85-4f47-bad6-844d018fcb2d,SU-91f25920,91f25920-372b-4282-a054-aa5242f372b4,342ac025-2ce2-4ea1-b8d5-59a22f2585ff,,2025-10-10,43547.6,USD,generated,2026-09-01T16:48:37.893671+00:00
95e2d2dc-44ec-4437-8e5f-29c4c0903c34,SU-9d6f10a9,9d6f10a9-f6a8-4a23-bae8-a0fd246d30b0,43feaba3-9a81-41ad-bb57-82b00c78b618,,2025-12-16,95551.9,USD,generated,2026-09-01T16:48:37.893674+00:00
b302e3db-bda3-49c6-a590-89c0bd603289,SU-f1cab12f,f1cab12f-a543-45e4-ac0a-bc7b4cecead0,8a74f196-61a3-4624-886d-8e62bd193fbb,,2026-05-15,118669.3,USD,generated,2026-09-01T16:48:37.893677+00:00
88116968-e78f-45ff-8d76-5a7907a41f74,SU-f81b5a38,f81b5a38-32a8-4768-bbd1-7c9c5679af22,a751a721-8e55-438a-a364-96f0311da454,,2026-02-14,92742.21,USD,generated,2026-09-01T16:48:37.893680+00:00
f05a0213-8e76-41c1-8069-b130de81634b,SU-78609eac,78609eac-ea24-4728-997c-cc1958d1f170,b5654b07-e926-459e-bd36-4cc757275234,,2025-09-27,93240.9,USD,generated,2026-09-01T16:48:37.893684+00:00
3189e9b3-d62e-471b-8c5e-f905dac1efa1,SU-b4610abc,b4610abc-5969-4451-913d-c1f5d1dabf97,d09e57c7-7058-41ca-ba19-b8618591ebc6,,2026-03-01,32053.57,USD,generated,2026-09-01T16:48:37.893687+00:00
7a95a305-e023-45a3-88b5-c179ecf9419f,SU-5b307ee7,5b307ee7-b5fd-4120-8d66-9102473e62d4,c4424617-bb7b-4b8e-97e0-18df3add84b8,,2026-04-26,29394.65,USD,generated,2026-09-01T16:48:37.893690+00:00
4a83922f-5a2e-4d54-8a2d-12c78390ee84,SU-46af4c09,46af4c09-8a0d-408f-80f4-d99275800d5d,a751a721-8e55-438a-a364-96f0311da454,,2026-03-27,104281.88,USD,generated,2026-09-01T16:48:37.893693+00:00
014fae6d-9ec9-4efc-94b2-0d712c90b542,SU-f392a265,f392a265-57d7-4712-ac4a-51e2ca92cb03,00da60c7-169b-438c-a402-d51f4d9dfa61,,2026-08-21,125859.14,USD,generated,2026-09-01T16:48:37.893696+00:00
bcb622e7-a587-4f6b-9b9d-fb93b654f102,SU-4bee7e4c,4bee7e4c-255d-429a-be2b-85d83ab2da3d,86e7f579-31d7-4e9c-991f-b8fde66e0e4b,,2026-08-20,99310.67,USD,generated,2026-09-01T16:48:37.893699+00:00
98670eb2-431b-40e0-aa3a-14fca06d4349,SU-9fe9ed78,9fe9ed78-bce9-483a-9cdc-541a1d2a4f56,9d44b15b-b9b0-4192-bd9d-1747ab59f67e,,2026-06-11,93395.7,USD,generated,2026-09-01T16:48:37.893702+00:00
00191417-e5d3-44a4-8716-81019f367668,SU-e74631fe,e74631fe-985e-4a01-8b74-04226156dda2,b5654b07-e926-459e-bd36-4cc757275234,,2026-04-09,25104.13,USD,generated,2026-09-01T16:48:37.893706+00:00
38b05ccc-b500-4757-9194-5e5693ae7ed0,SU-fc39bd94,fc39bd94-64a6-4ca3-947a-8cc5e142df45,cd172079-7a21-4d91-b75f-e053282aabf5,,2025-11-17,28747.81,USD,generated,2026-09-01T16:48:37.893709+00:00
7d5bbdb8-10d4-4622-8a2a-0b8db167c968,SU-8d6874cf,8d6874cf-ad58-497d-b67f-64b058a23bf9,d09e57c7-7058-41ca-ba19-b8618591ebc6,,2025-11-16,117351.18,USD,generated,2026-09-01T16:48:37.893712+00:00
71b01d56-347f-4923-9208-8320b5546b56,SU-f1c1ab52,f1c1ab52-ecdf-4a6a-91cb-50bd007e3f45,4c86938b-9190-4ffb-aed0-569e2d3106bc,,2026-04-20,109370.07,USD,generated,2026-09-01T16:48:37.893715+00:00
